item_type,Product_id,Product_sku
Product,13771,WM-EL-M2
Product,13772,SWX-4-0-1-2
Product,13773,SWX-212-2-D
Product,13774,IUE-OPR-LED-2-3000L-DIM10-MVOLT-40K-WH-SM
Product,13775,VEQ-480 - Type F1
Product,13776,VEQ-480 - Type F10
Product,13777,VEQ-480 - Type F11
Product,13778,VEQ-480 - Type F2
Product,13779,VEQ-480 - Type F3
Product,13780,VEQ-480 - Type F4
Product,13781,VEQ-480 - Type F5
Product,13782,VEQ-480 - Type F6
Product,13783,VEQ-480 - Type F6E
Product,13784,VEQ-480 - Type F7
Product,13785,VEQ-480 - Type F8
Product,13786,VEQ-480 - Type F9-10'
Product,13787,VEQ-480 - Type F9-11'
Product,13788,VEQ-480 - Type F9-18'
Product,13789,VEQ-480 - Type X
Product,13790,VEQ-480 - Type Z LTG CTRL OS OCC SENSOR
Product,13791,VEQ-480 - Type Z LTG CTRL VS CEILING MOUNT VACANCY SENSOR
Product,13792,VEQ-480 - Type F9-6'-6
Product,13793,VEQ-480 - Type F9-7'-6
Product,13794,SW-SWX-511
Product,13795,RP-4917BN-18
Product,13802,VEQ-431 - Type BA
Product,13803,VEQ-431 - Type BC
Product,13804,VEQ-431 - Type BH
Product,13805,VEQ-431 - Type BK
Product,13806,VEQ-431 - Type BR
Product,13807,VEQ-431 - Type BU
Product,13808,VEQ-431 - Type BX
Product,13809,VEQ-431 - Type BX2
Product,13810,VEQ-431 - Type DB
Product,13811,VEQ-431 - Type DF
Product,13812,VEQ-431 - Type DG
Product,13813,VEQ-431 - Type DH
Product,13814,VEQ-431 - Type DM
Product,13815,SW-SWX-201-1
Product,13816,SW-SWX-202-1
Product,13817,SW-SWX-203-1
Product,13818,SW-SWX-401-1
Product,13819,SW-SWX-421-1
Product,13820,SW-SWX-402-1
Product,13821,SW-SWX-101-1-D
Product,13822,SW-SWX-103-1-D
Product,13823,SW-SWX-111-1-D
Product,13824,SW-SWX-113-1-D
Product,13825,VEQ-481 - Type F.1
Product,13826,VEQ-481 - Type F.2
Product,13827,VEQ-481 - Type F.3
Product,13828,VEQ-481 - Type F.4
Product,13829,VEQ-481 - Type X
Product,13830,VEQ-481 - Type ZZ LTG CTRL LOT COST
Product,13831,SW-SWX-211-1
Product,13832,SW-SWX-212-1
Product,13833,SP-DC014D-2G-3000K-62-JA8
Product,13834,SW-SWX-221-1
Product,13835,SW-SWX-222-1
Product,13836,SW-SWX-231-1
Product,13837,SW-SWX-232-1
Product,13838,SW-SWX-550
Product,13839,WM-CRLC6-40W-MCTP-SA
Product,13840,SW-SWX-101
Product,13841,SW-SWX-102
Product,13842,SW-SWX-103
Product,13843,WM-CRLC6-40W-MCTP-S
Product,13844,SW-SWX-111
Product,13845,SW-SWX-101-1
Product,13846,PI-PT-TRO-24-3CP
Product,13847,PI-PT-TRO-24-3CP-EM
Product,13848,ILP-PAN24-60WLED-U-35-NSF
Product,13849,ILP-PAN24-60WLED-U-35-NSF-EM12
Product,13850,SW-SWX-103-1
Product,13851,SW-SWX-111-1
Product,13852,SW-SWX-823
Product,13853,SW-SWX-801
Product,13854,SW-SWX-803
Product,13855,SW-SWX-113-1
Product,13856,SW-SWX-121-1
Product,13857,SW-SWX-843
Product,13858,SW-SWX-900
Product,13859,SW-SWX-910
Product,13861,WM-DBEL-ACEM-
Product,13862,SW-SWX-123-1
Product,13863,WM-DLS10-MCT-PIR
Product,13864,SW-SWX-131-1
Product,13865,SW-SWX-133-1
Product,13866,ILP-DHB-200WLED-UNIV-50-AD16-CORD/6FT/L7-15P
Product,13867,VEQ-485 - Type AE
Product,13868,VEQ-485 - Type E
Product,13869,VEQ-485 - Type J
Product,13870,VEQ-485 - Type JE
Product,13871,BL-ELXTEU1-RCAEM
Product,13872,MX-JJX20UCS
Product,13873,E-VTU-20/20W/840-U-GY
Product,13874,SW-SWX-112
Product,13875,SW-SWX-113
Product,13876,SW-SWX-121
Product,13877,SW-SWX-122
Product,13878,SW-SWX-123
Product,13879,SW-SWX-131
Product,13880,SW-SWX-132
Product,13881,SW-SWX-133
Product,13882,SW-SWX-121-1-D
Product,13883,SW-SWX-123-1-D
Product,13884,WM-DLS12-MCT-277V
Product,13885,WM-DLS6-MCT-PIR
Product,13886,WM-DLS12-MCT-PIR
Product,13887,WM-DLS4-MCT-PIR
Product,13888,WM-DLS8-MCT-PIR
Product,13889,"120-H3-30-CC: HYBRID 3 - Custom Cut - 3056 LED 72/M,120VAC,3000"
Product,13890,AL-120-H3-CC-CONKIT
Product,13891,WM-OPT-SCX-FMR-3FT
Product,13892,WSD-CP-15W-27-50K-W
Product,13893,SW-SWX-131-1-D
Product,13894,SW-SWX-133-1-D
Product,13895,WM-SCX-4FT-40W-MCT4-D / OPT-SCX-TBAR-4FT
Product,13896,VEQ-487 - Type A2
Product,13897,VEQ-487 - Type B1
Product,13898,VEQ-487 - Type B2
Product,13899,VEQ-487 - Type C
Product,13900,VEQ-487 - Type D
Product,13901,VEQ-487 - Type E
Product,13902,VEQ-487 - Type EA2
Product,13903,VEQ-487 - Type EB1
Product,13904,VEQ-487 - Type EB2
Product,13905,VEQ-487 - Type EC
Product,13906,VEQ-487 - Type ED
Product,13907,VEQ-487 - Type EE
Product,13908,VEQ-487 - Type EF
Product,13909,VEQ-487 - Type EG
Product,13910,VEQ-487 - Type ER
Product,13911,VEQ-487 - Type ES
Product,13912,VEQ-487 - Type ET
Product,13913,VEQ-487 - Type F
Product,13914,VEQ-487 - Type G
Product,13915,VEQ-487 - Type H
Product,13916,VEQ-487 - Type J
Product,13917,VEQ-487 - Type K
Product,13918,VEQ-487 - Type M
Product,13919,"VEQ-487 - Type N1, N2, O1, 02, P1, P2, Q1, Q2"
Product,13920,VEQ-487 - Type NX1 & NX2
Product,13921,VEQ-487 - Type R
Product,13922,VEQ-487 - Type S
Product,13923,VEQ-487 - Type T
Product,13924,VEQ-487 - Type U
Product,13925,VEQ-487 - Type V
Product,13926,VEQ-487 - Type VT
Product,13927,VEQ-487 - Type W
Product,13928,VEQ-487 - Type WT
Product,13929,SW-SWX-910-AR
Product,13930,SW-SWX-920
Product,13931,WM-BOL-42-R-C-C-MCTP-BR
Product,13932,WM-BOL-42-R-C-F-MCTP
Product,13933,WM-BOL-42-S-C-C-MCTP-BK
Product,13934,WM-BOL-44-R-C-C-MCTP
Product,13935,WM-BOL-44-R-C-F-MCTP
Product,13936,WM-SL-28W-D
Product,13937,WM-CRLC4-20W-S
Product,13938,LT-LEDH-RT4SICA-UZTD-LEDT-C450-11-8-35-WH-WH
Product,13939,TF-CONSTANT WATTAGE LED EMERGENCY BACK-UP
Product,13940,AL-120-H3-CC-ASSEMBLY
Product,13941,AL-120-H3-CHAN2-3
Product,13942,AL-120-H3-CC-END
Product,13943,RP-1074-WW-WW
Product,13944,LOD-LOC-14.5RDDL-D25WMCCT
Product,13945,TF-PRO48LZ48W5000LDMV40KBK
Product,13946,ETH-B11-325W-H-5000K
Product,13947,WM-T8-EZX-TB-4FT-12-18W
Product,13948,VEQ-488 - Type A
Product,13949,VEQ-488 - Type AE
Product,13950,VEQ-488 - Type B
Product,13951,VEQ-488 - Type BE
Product,13952,VEQ-488 - Type C
Product,13953,VEQ-488 - Type D
Product,13954,"VEQ-488 - Type F 3 TRACK HEADS, 1 -4' TRACK"
Product,13955,VEQ-488 - Type Z LTG CTRL OS
Product,13956,VEQ-488 - Type Z LTG CTRL OSW
Product,13957,VEQ-488 - Type Z LTG CTRL OV
Product,13958,VEQ-488 - Type Z LTG CTRL P
Product,13959,VEQ-488 - Type Z LTG CTRL W
Product,13960,EE-EMD20-300mAh
Product,13965,VEQ-470 - Type 1
Product,13966,VEQ-470 - Type 3
Product,13967,VEQ-470 - Type EXIT
Product,13968,VEQ-470 - Type ZZ LIGHTING CONTROL LOT COST
Product,13969,VEQ-470 - Type Z LTG CTRL 8 CIRCUIT PANEL
Product,13970,VEQ-470 - TYPE Z LTG CTRL EMERGENCY SHUNT/CONTROL RELAYS
Product,13971,VEQ-470 - TYPE Z LTG CTRL LOW VOLTAGE CONTROLS
Product,13972,VEQ-470 - TYPE Z LTG CTRL START UP
Product,13973,AEL-LTCWL4-40-SM-IA-M
Product,13974,AEL-LTCWL4-40-SM-IA-M-12EBL
Product,13976,"C1-WM-WESTGATE, REVINE DELAY BEACH"
Product,13977,VEQ-446-TYPE C1
Product,13978,VEQ-446-C1E
Product,13979,VEQ-446-TYPE C2
Product,13981,VEQ-446-TYPE C2E
Product,13982,TF-LLLRA97L69W
Product,13983,VEQ-489 - Type A
Product,13984,VEQ-489 - Type A1
Product,13985,VEQ-489 - Type AE
Product,13986,VEQ-489 - Type B
Product,13987,VEQ-489 - Type C
Product,13988,VEQ-489 - Type CF-1
Product,13989,VEQ-489 - Type D
Product,13990,VEQ-489 - Type E
Product,13991,VEQ-489 - Type EBU
Product,13992,VEQ-489 - Type EBU WP
Product,13993,VEQ-489 - Type EXIT
Product,13994,VEQ-489 - Type EXIT/EBU
Product,13995,VEQ-489 - Type F
Product,13996,VEQ-489 - Type F1
Product,13997,VEQ-489 - Type G
Product,13998,VEQ-489 - Type H
Product,13999,VEQ-489 - Type J
Product,14000,VEQ-489 - Type OCC
Product,14001,VEQ-489 - Type OCCW
Product,14002,VEQ-489 - Type PP
Product,14003,VEQ-489 - Type R1
Product,14004,VEQ-489 - Type R2
Product,14005,VEQ-489 - Type R3
Product,14006,VEQ-489 - Type R5
Product,14007,VEQ-489 - Type R6
Product,14008,VEQ-489 - Type SL1
Product,14009,VEQ-489 - Type SL2
Product,14010,VEQ-489 - Type SL3
Product,14011,VEQ-489 - Type SL4
Product,14012,TF-LVS6-2-32-MV-WH
Product,14013,TF-BKVMW225MV
Product,14014,TF-LLLSB96L83W
Product,14015,TF-LLLSC97L115W
Product,14016,TF-DKSWBMW48L
Product,14017,TF-DKSWBMW96L
Product,14018,TF-44PSF48LR
Product,14019,TF-44PSF96LR
Product,14020,LLL-LRG6
Product,14021,"ZL-(SP) FM-28EL-I-N-LED1650-4K-4'-(1/2""H)-TW-SPE-(2 CIR ALT)"
Product,14022,"NL-NB-RDP-3""-TENON-2 3/8"
Product,14023,FL-ETH-WRP-4-22W-40K
Product,14024,TF-L23PSF48LT20W2000LDMV35KWH-HC605WH
Product,14025,TF-L23PSF48LT20W2000LDMV35KWHEM-HC605WH
Product,14026,TF-LLLSF96L
Product,14027,LLL-LL6RR
Product,14028,TF-TXF0DKSWBFR96L
Product,14029,AVS-PL9510-WITH POLE
Product,14030,AVS-BL005
Product,14031,AVS-BL018
Product,14032,TF-CLLLBF96L
Product,14033,TF-CLLLBF144L
Product,14034,TF-CLLLBF192L
Product,14035,VEQ-491 - Type $
Product,14036,VEQ-491 - Type $3
Product,14037,VEQ-491 - Type B
Product,14038,VEQ-491 - Type C
Product,14039,VEQ-491 - Type CONCEALITE
Product,14040,VEQ-491 - Type D
Product,14041,VEQ-491 - Type DE
Product,14042,VEQ-491 - Type OS CEILING MOUNT
Product,14043,VEQ-491 - Type OS WALL SWITCH
Product,14044,VEQ-491 - Type X
Product,14045,VEQ-493 - Type A
Product,14046,VEQ-493 - Type B1
Product,14047,VEQ-493 - Type B2
Product,14048,VEQ-493 - Type B3
Product,14049,VEQ-493 - Type C
Product,14050,VEQ-493 - Type D
Product,14051,VEQ-493 - Type D1
Product,14052,VEQ-493 - Type D2
Product,14053,VEQ-493 - Type E
Product,14054,VEQ-493 - Type EBU/RC
Product,14055,VEQ-493 - Type EXIT COMBO
Product,14056,VEQ-493 - Type F
Product,14057,VEQ-493 - Type G
Product,14058,VEQ-493 - Type H
Product,14059,VEQ-493 - Type J
Product,14060,VEQ-493 - Type P1
Product,14061,VEQ-493 - Type P2
Product,14062,VEQ-493 - Type P3
Product,14063,VEQ-493 - Type P4
Product,14064,VEQ-493 - Type P5
Product,14065,VEQ-493 - Type REMOTE EMERGENCY
Product,14066,BL-ELXTEU-2-R-C-A-EM-SDT
Product,14067,BL-ELXTEU-2-R-M-A-EM-SDT
Product,14068,WM-SCX-4FT-40W-MCT4-D / OPT-EM-SCX-4FT/SCL-CS1P-6FT / SCL-CS1-6FT
Product,14069,VEQ-490 - Type F1
Product,14070,VEQ-490 - Type F4B
Product,14071,VEQ-490 - Type X1
Product,14072,VEQ-490 - Type X2
Product,14073,"VEQ-490 - Type Z LTG CTRL Ceiling Sensor, Dual Tech, Large Motion 360°, Low Voltage"
Product,14074,"VEQ-490 - Type Z LTG CTRL Ceiling Sensor, Dual Tech, Small Motion 360°, Low Voltage"
Product,14075,"VEQ-490 - Type Z LTG CTRL Ceiling Sensor, PIR, Large Motion 360°, Low Voltage"
Product,14076,"VEQ-490 - Type Z LTG CTRL Dimming Wall Switch, Low Voltage, 0-10V"
Product,14077,"VEQ-490 - Type Z LTG CTRL Momentary Wall Switch, Low Voltage"
Product,14078,"VEQ-490 - Type Z LTG CTRL Power Pack, 16A, 120/277VAC, Auxiliary Switch Input"
Product,14079,VEQ-490 - Type Z LTG CTRL Time Clock Switch Kit w/ Bluetooth Application
Product,14080,"VEQ-490 - Type Z LTG CTRL Wall Switch Sensor Dual Tech, Auto On, Low Voltage, Multi-Switch/Sensor"
Product,14081,"VEQ-490 - Type Z LTG CTRL Wall Switch Sensor Dual Tech, Partial Auto On, Low Voltage, 0-10V Dimming, Multi-Switch/Sensor"
Product,14082,"VEQ-490 - Type Z LTG CTRL Wall Switch Sensor, PIR, Auto On"
Product,14083,VEQ-490 - Type ZZ LTG CTRL LOT COST
Product,14084,TF-CLLLSF48L
Product,14085,TF-CLLLSF96L
Product,14086,TF-CLLLSF144L
Product,14087,WM-T5-EZ6-GS-4FT-24W
Product,14088,WM-ULHB-EHL-300W-50K
Product,14089,WM-SL-20W-30K-WH-D
Product,14090,WM-LF3-300
Product,14091,WM-RSL6-30K
Product,14092,WM-LSP-4FT-40W-40K
Product,14093,WM-LLVT2-4FT-65W-MCT-D
Product,14094,WM-LFCO-HL-600W-50K-TR
Product,14095,WM-LRD-10W-4WTRPH
Product,14096,WM-LRD-10W-4WTRSL
Product,14097,WM-LRD-TL-10W-4R
Product,14098,RP-4314-1-30-BN-EM
Product,14099,MX-MLFP24G427WCSREM
Product,14100,ILP-BAL1400TD
Product,14101,WM-LRD-TL-10W-4S
Product,14102,WM-LRS-B-MCT-PC
Product,14103,WM-LRS-A-MCT-PC
Product,14104,WM-LRS-S-MCT5-ORB
Product,14105,WM-RSL4-ADJ-MCT5
Product,14106,WM-LS-124-BZ
Product,14107,WM-LS-158-SS
Product,14108,WM-LRS-SWG-MCT5-ORB
Product,14109,WM-LLHB4-80-150W-MCTP-BK
Product,14110,WM-LSL-8FT-84W-MCT-D-HL
Product,14111,WM-LRD-10W-WTR
Product,14112,WM-LRD-10W-WTM1
