product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Wattage Options","Color Temperature (CCT)","End Cap Finish Options","Wattage & Optic Options","Voltage Options","Lens Options","Driver Option","Finish Options","Height Options","Wattage & Optics Options","End Cap Options","Wattage  Options","Wattage & Globe Options","Pendant Mounting Kit","Wattage & Lumen Options","Beam Angle Options","Fixture Options","Pendant Mount Kit","Fixture Size","Stem Mount Options:","Ceiling Canopy Options","Wire Guard Options:","Stem Mount Options","Mounting Options",Voltage,"Optics Options","Distribution Options","Connector Type Options","Trim Type Options","Photocell Options","Wattage & Optics/Beams Options","Wattage Optics/Beams Options","Factory Installed Lamps","Mounting Kit","Occupancy Sensor","Wiring Options","Size & Wattage Options","Control Options"
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-BM,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-BM,171.43,171.43,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-BM,171.43,171.43,,,,0,,,"Black Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-TO,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-TO,171.43,171.43,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-TO,171.43,171.43,,,,0,,,Tortoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-IM,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-IM,171.43,171.43,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-IM,171.43,171.43,,,,0,,,Ivory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-WM,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-WM,171.43,171.43,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-30K-WM,171.43,171.43,,,,0,,,"White Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-WH,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-WH,171.43,171.43,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-WH,171.43,171.43,,,,0,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-SL,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-SL,171.43,171.43,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-SL,171.43,171.43,,,,0,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-BM,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-BM,171.43,171.43,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-BM,171.43,171.43,,,,0,,,"Black Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-TO,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-TO,171.43,171.43,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-TO,171.43,171.43,,,,0,,,Tortoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-IM,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-IM,171.43,171.43,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-IM,171.43,171.43,,,,0,,,Ivory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-WM,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-WM,171.43,171.43,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-35K-WM,171.43,171.43,,,,0,,,"White Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-WH,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-WH,171.43,171.43,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-WH,171.43,171.43,,,,0,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-SL,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-SL,171.43,171.43,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-SL,171.43,171.43,,,,0,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-BM,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-BM,171.43,171.43,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-BM,171.43,171.43,,,,0,,,"Black Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-TO,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-TO,171.43,171.43,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-TO,171.43,171.43,,,,0,,,Tortoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-IM,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-IM,171.43,171.43,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-IM,171.43,171.43,,,,0,,,Ivory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-WM,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-WM,171.43,171.43,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-40K-WM,171.43,171.43,,,,0,,,"White Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-WH,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-WH,171.43,171.43,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-WH,171.43,171.43,,,,0,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-SL,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-SL,171.43,171.43,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-SL,171.43,171.43,,,,0,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-BM,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-BM,171.43,171.43,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-BM,171.43,171.43,,,,0,,,"Black Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-TO,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-TO,171.43,171.43,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-TO,171.43,171.43,,,,0,,,Tortoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-IM,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-IM,171.43,171.43,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-IM,171.43,171.43,,,,0,,,Ivory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-WM,171.43,171.43,,,,0,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-WM,171.43,171.43,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,TF-ECLMW248L,TF-ECLMW248L-S57W4500LDMV-50K-WM,171.43,171.43,,,,0,,,"White Marble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-4K-CB,1232.85,1232.85,,,,0,,,,"37 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-4K-CB,1232.85,1232.85,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-4K-CB,1232.85,1232.85,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-4K-CB,1232.85,1232.85,,,,0,,,,,,"Clear Polycarbonate Array Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-4K-LB,1305.75,1305.75,,,,0,,,,"37 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-4K-LB,1305.75,1305.75,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-4K-LB,1305.75,1305.75,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-4K-LB,1305.75,1305.75,,,,0,,,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-5K-CB,1232.85,1232.85,,,,0,,,,"37 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-5K-CB,1232.85,1232.85,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-5K-CB,1232.85,1232.85,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-5K-CB,1232.85,1232.85,,,,0,,,,,,"Clear Polycarbonate Array Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-5K-LB,1305.75,1305.75,,,,0,,,,"37 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-5K-LB,1305.75,1305.75,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-5K-LB,1305.75,1305.75,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-U-5K-LB,1305.75,1305.75,,,,0,,,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-3K-CB,1268.6,1268.6,,,,0,,,,"37 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-3K-CB,1268.6,1268.6,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-3K-CB,1268.6,1268.6,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-3K-CB,1268.6,1268.6,,,,0,,,,,,"Clear Polycarbonate Array Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-3K-LB,1341.45,1341.45,,,,0,,,,"37 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-3K-LB,1341.45,1341.45,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-3K-LB,1341.45,1341.45,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-3K-LB,1341.45,1341.45,,,,0,,,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-4K-CB,1268.6,1268.6,,,,0,,,,"37 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-4K-CB,1268.6,1268.6,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-4K-CB,1268.6,1268.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-4K-CB,1268.6,1268.6,,,,0,,,,,,"Clear Polycarbonate Array Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-4K-LB,1341.45,1341.45,,,,0,,,,"37 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-4K-LB,1341.45,1341.45,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-4K-LB,1341.45,1341.45,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-4K-LB,1341.45,1341.45,,,,0,,,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-5K-CB,1268.6,1268.6,,,,0,,,,"37 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-5K-CB,1268.6,1268.6,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-5K-CB,1268.6,1268.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-5K-CB,1268.6,1268.6,,,,0,,,,,,"Clear Polycarbonate Array Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-5K-LB,1341.45,1341.45,,,,0,,,,"37 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-5K-LB,1341.45,1341.45,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-5K-LB,1341.45,1341.45,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X37-H-5K-LB,1341.45,1341.45,,,,0,,,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-3K-CB,1368.6,1368.6,,,,0,,,,"65 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-3K-CB,1368.6,1368.6,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-3K-CB,1368.6,1368.6,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-3K-CB,1368.6,1368.6,,,,0,,,,,,"Clear Polycarbonate Array Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-3K-LB,1441.45,1441.45,,,,0,,,,"65 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-3K-LB,1441.45,1441.45,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-3K-LB,1441.45,1441.45,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-3K-LB,1441.45,1441.45,,,,0,,,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-4K-CB,1368.6,1368.6,,,,0,,,,"65 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-4K-CB,1368.6,1368.6,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-4K-CB,1368.6,1368.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-4K-CB,1368.6,1368.6,,,,0,,,,,,"Clear Polycarbonate Array Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-4K-LB,1441.45,1441.45,,,,0,,,,"65 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-4K-LB,1441.45,1441.45,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-4K-LB,1441.45,1441.45,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-4K-LB,1441.45,1441.45,,,,0,,,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-5K-CB,1368.6,1368.6,,,,0,,,,"65 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-5K-CB,1368.6,1368.6,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-5K-CB,1368.6,1368.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-5K-CB,1368.6,1368.6,,,,0,,,,,,"Clear Polycarbonate Array Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-5K-LB,1441.45,1441.45,,,,0,,,,"65 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-5K-LB,1441.45,1441.45,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-5K-LB,1441.45,1441.45,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-U-5K-LB,1441.45,1441.45,,,,0,,,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-H-3K-CB,1501.45,1501.45,,,,0,,,,"65 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-H-3K-CB,1501.45,1501.45,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-H-3K-CB,1501.45,1501.45,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-H-3K-CB,1501.45,1501.45,,,,0,,,,,,"Clear Polycarbonate Array Lens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-H-3K-LB,1574.3,1574.3,,,,0,,,,"65 Watts / Type II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-H-3K-LB,1574.3,1574.3,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,DG-AFR32Q,DG-AFR32Q-B-1X65-H-3K-LB,1574.3,1574.3,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
