product_id,parent_sku
7730,E-VOL22-3C
7732,E-STR
7733,E-SLM24-6CB
7734,E-SLM24-5CB
7735,E-SLM24-5C
7736,E-SLM22-5CB
7737,E-SLM22-4CB
7738,E-SLM22-3C
7739,E-SLM14-4CB
7743,E-SCRS
7744,E-QT9
7745,E-QT26-
7746,E-QT26
7747,E-QT18
7749,E-QT13-
7750,E-QT13
7754,E-LED-DK6-15W
7755,E-LED-DK6-11W
7756,E-LED-DK4RT-11W
7757,E-LED-DK4-9W
7758,E-LED-DK4-10W
7761,E-FLJ-5C-
7762,E-FLJ-5C
7763,E-FLJ-3C-
7764,E-FLJ-3C
7765,E-FLJ-1C-
7776,ATG-AL
7777,ATG-WPMN
7778,ATG-AE
7780,ATG-HBEL
7781,ATG-LNS-4FT
7783,ATG-GRL
7784,ATG-AS
7785,ATG-SCP
7786,ATG-PLF
7788,E-FLJ-1C
7789,E-ELT24D45
7792,EL-ET5-A
7802,EL-EP16-
7803,EL-EP16-7W
7805,EL-EA19-4
7806,EL-EA19--
7808,E-DT9
7809,E-DT7
7810,E-DT55
7811,E-DT50
7813,E-DT40
7814,E-DT36
7815,E-DT24
7818,E-DT13
7819,E-DSK-15W
7820,E-DSK-11W
7822,E-CDR-4C
7823,E-CDR-3C
7827,E-BAY-
7828,E-BAY
7829,E-ASL
7840,CTL-F32T8
7841,CTL-PR26Y4P
7842,CTL-PR26Q4P
7843,CTL-PR18Q4P
7844,CTL-PR13Q4P
7846,CTL-PR13Q2P
7847,CTL-PR13T2P
7848,CTL-PR9T2P
7849,CTL-PR7T2P
7850,CTL-PR5T2P
7851,CTL-P23SP-GU24
7852,CTL-P18SP-GU24
7853,CTL-P13SP-GU24
7854,CTL-P42SP
7855,CTL-P32SP
7856,CTL-P23XSP
7857,CTL-P18XSP
7859,LT-STS-2310
7861,CTL-P9XSP
7870,CTL-LWP
7874,CTL-LWP17BZ
7875,CTL-LF50BZ
7876,CTL-LF30BZ
7877,CTL-LF10BZ
7879,CTL-LWP15TDN
7881,CTL-FM270AH2
7882,CTL-FM180AH2
7883,CTL-FM110PH2
7886,CTL-LFMS
7887,CTL-LF10HX
7889,CTL-LF30MH3
7890,CTL-LF20SMH3
7891,CTL-LF20MH2
7892,CTL-LF10MH1
7893,CTL-LF20H2
7894,CTL-LF10H1
7895,CTL-LF6MH2-SLR
7904,LT-STS-2330
7912,CTL-CL36TFK24
7915,CTL-CL50P24
7916,CTL-CL40P22
7917,CTL-ST4840L-LED
7918,CTL-ST4824S-LED
7926,CTL-TL-MCN
7927,CTL-TL-EJBX
7928,CTL-TL46TK
7929,CTL-TL90PTH
7930,CTL-TL60CTH
7931,CTL-TL7BTH
7932,CTL-TL7STH
7933,CTL-TL7TH
7934,CTL-TL3TH-LED
7941,CTL-C2211SQ
7942,CTL-C2211RD
7943,CTL-C147SQ
7944,CTL-C147RD
7949,CTL-LC13RT6-DISK
7957,CTL-LC7RT4-DD
7959,CTL-LC12RT6-ECO
7961,CTL-LC10RT4-ECO
7966,CTL-LC10RT6
7967,CTL-LC10RT4
7969,CTL-LB46T5-PNP
7971,CTL-LB48T8-PNP
7973,BL-BRKLCSLED8FT-46
7974,CTL-LB24T8-PNP
7978,CTL-LB54CB
7979,CTL-LB36CB
7981,CTL-LB18CB
7982,CTL-LB7PL
7984,CTL-LB11PL
7985,CTL-LB13R30PL
8001,CTL-LB90R40
8004,CTL-LB11R30
8005,CTL-LB7R20
8006,CTL-LB120PAR38
8010,CTL-LB13PAR30
8013,CTL-LB8PAR20
8016,CTL-LB60A-GU24
8018,CTL-LB100A-D
8020,CTL-LB75A-D
8021,CTL-LB60A-D
8023,CTL-LB40A-D
8026,CTL-LB60A-
8028,CTL-LB100A
8030,CTL-LB75A
8031,CTL-LB40A
8037,CTL-LB7GU10
8052,TF-HBIP
8053,PI-PT-DLR-6I-12W
8055,PI-PT-DLR-4I-8W
8057,ILP-GH22
8070,ILP-GH24
8077,PI-PT
8082,TF-GT31
8087,TF-HIL48L
8089,FL-FI-UFO
8090,BL-EMRL-1
8092,WM-LOHB-4FT-120W
8094,WM-LOHB-2FT-50W
8095,WM-SCL-4FT-UD-40W
8099,WM-SCL-2FT-25W
8104,WM-SPL-4FT-40W
8106,WM-SCLP-UD-4FT-60W
8108,WM-SCLP-4FT-40W
8110,TF-44PSF4X4
8113,TF-44PSF8X8
8116,TF-DFUCLL24L
8117,WM-SLW-212
8118,WM-SL-HPIR
8119,WM-SL-PIR
8120,TF-DFCKFR24L
8122,WM-SL-20W-BZ
8123,WM-SL-20W-WH
8129,WM-WMC-DL-MCT
8131,TF-DFCKFR22L
8133,WM-VTU-20W
8134,WM-VTU-12W
8135,TF-DFUCLL22LF
8139,TF-RSR48L
8140,TF-RSR96L
8141,TF-RSF48L
8142,TF-RSF96L
8149,NL-LHB
8150,TF-HIL24LY80W10000LDMV
8151,TF-SSSTRMW24LE27W2000LDMV(XX)
8152,TM-SSSTS24L
8153,NL-HBB
8154,TF-SSSTSMW48LE36W2800LDMV(XX)
8155,NL-NVB-100W
8156,TF-SSSTRMW48LE36W2800LDMV(XX)
8157,NL-MNWP
8159,NL-NBRK-320W
8161,NL-NBRK-150W
8162,NL-NBRK-60W
8164,NL-FLM
8165,ATG-HBUF
8167,NL-CPS
8168,ATG-AES
8169,NL-WPG
8170,ATG-HBCC
8172,ATG-HBLI
8173,NL-WPC
8174,ATG-WPFC
8175,TF-RCS5L10W660L30K
8176,TF-RCS7L15W1000L30K
8177,TF-RCR5L10W660L30K
8178,NL-WPS
8179,TF-RCR7L15W1000L30K
8180,NL-NBSL
8181,ATG-WPDS
8189,ATG-AESLF
8190,NL-PTS
8194,ATG-VP4FT
8195,TF-SMC15L40W2500LD12030K
8197,NL-NBPL
8199,TF-TDL6L15W1100L
8200,NL-NBAL
8202,NL-NBAL-50W
8217,ATG-GD15
8219,ATG-GD15-
8222,ATG-GD25
8224,HL-LEDMEDR
8225,ATG-GD25-TYPEII
8227,ATG-GD25-TYPEIII
8229,ATG-GD25-TYPEV
8231,ATG-GD45
8237,TF-SERFR24L
8241,TF-SERFR48L
8244,TF-SERFR96L
8247,TF-JSR48L40W5400LDMV
8248,HL-L404L
8249,TF-JSR96L68W9400LDMV
8250,HL-L403L
8254,ATG-GD45-TYPEII
8258,ATG-GD45-TYPEIII
8259,HL-MHB
8262,ATG-GD45-TYPEV
8265,HL-BLED
8270,ATG-EF30-167
8272,ATG-EF30-167-TYPEII
8275,ATG-EF30-167-TYPEIII
8277,ATG-EF30-167-TYPEV
8287,ATG-PM2-P-84-50
8289,ATG-PM2-D-84-50
8292,ATG-PM2-S-84-50
8294,TF-SSSESFR48LJ31W3100L
8299,ATG-BOS3-15
8301,TF-SSSESFR96LS62W6200L
8305,ATG-BCW4-15
8314,TF-C24LF
8317,LOD-GU10
8318,ATG-WLPFD-40-41
8320,ATG-WLPFS-20-41
8324,LOD-DL56G
8329,TF-45PSF48LU
8331,LOD-MCL
8332,TF-45PSF96LU
8337,LOD-BHPL
8340,ATG-WLRB25-OP-17
8341,LOD-BR40-90WE
8342,ATG-WLRB25-GR-17
8344,ATG-WLRB25-HC-17
8346,ATG-WLRB22-GR-23-50
8348,ATG-WLRB22-HC-23-50
8356,TF-44PSF117X1WHLN15W
8358,TF-44PSF217X1WHLN15W
8360,TF-44PSF132X1WHLN18W
8361,LOD-A19-60WE
8362,TF-44PSF232X1WHLN18W
8364,TF-44PSF1328X1WHLN18W
8365,LOD-22PL-30W
8366,LOD-14PL-40W
8368,TF-66PMW117X1WHLN15W
8369,LOD-24PL
8371,LOD-22PL
8372,TF-66PMW132X1WHLN15W
8373,LOD-14PL
8374,TF-66PMW232X1WHLN15W
8376,TF-66PMW1328X1WHLN15W
8379,TF-66PMW2328X1WHLN15W
8381,LOD-T8B-1200NF
8382,TF-ECLMW217X1WHLN15W
8384,TF-ECLMW232X1WHLN18W
8385,LOD-T8FT36W
8386,TF-ECLMW417X1WHLN15W
8388,TF-ECLMW432X1WHLN18W
8391,LOD-GT82F10W
8392,TF-HOTBD232X1SNLN18W
8394,LOD-3FT15W
8396,LOD-C08-M0610
8397,TF-PUF248L
8398,LOD-GDMT82F
8399,LOD-U-2FT18W
8400,TF-PUF448L
8401,LOD-T54FT
8403,LOD-C08-M1215
8406,LOD-GDMT84F-17W
8408,LOD-GDMT84F
8412,LOD-HLFL
8417,TF-45WSF48LU
8420,TF-45WSF96LU
8424,TF-LLLSF48L
8426,LOD-LNHB
8431,LOD-HLHB
8438,LOD-MASQ
8440,LOD-WP
8442,EL-EC18
8443,EL-EC14
8445,EL-EWL-1100e
8449,EL-EPL-
8450,EL-DLC-
8462,GC-185HBAY
8463,GC-130HBAY
8464,GC-95HBAY
8465,GC-38.5STRIPDIM
8474,GC-45CDLA9.5
8475,GC-27CDLA8
8477,GC-14CDLA4
8479,GC-32CDL8G4DIM
8480,GC-22CDL6G4DIM
8513,GC-9A19DIM/
8515,GC-9A19DIM
8524,GC-6A19DIM
8534,GC-3.5PLS
8538,GC-5.5PLS
8539,GC-14.5PLL
8547,GC-6PLV
8548,GC-9.5PLV
8550,GC-5.5PLH
8551,GC-8.5PLH
8556,TF-OUTMW15W1200LD120
8558,TF-CPY10L
8566,GC-8T5HE/2F
8568,GC-12T5HE/3F
8570,GC-15T5HE/4F
8571,GC-24T5HO/4F
8572,GC-16T8U6
8573,GC-8T8/2F
8574,GC-8T8/3F
8575,GC-13T8/4F
8576,GC-10.5T8/4F
8586,AE-L-FLIS
8588,GC-3MR11
8589,GC-6PAR16DIM
8590,AE-L-SBAS
8591,GC-6GU10DIM
8592,GC-6MR16DIM
8600,AE-L-LBSS
8604,AE-L-VT4S
8610,EE-WPTL
8613,EE-CW4
8617,EE-TRFK1X4-23W
8619,EE-PEL2X4-38W
8621,EE-PEL2X2-28W
8623,EE-TLP-2x2-26W
8625,BL-LEDPNL2X4-35W
8627,BL-LEDWP-
8631,BL-LEDWPPCSN20W
8641,TF-UCPF23212X1LN18W
8643,TF-UCPF217X1SGS29W
