product_id,parent_sku
11463,BL-WPA-7L
11464,BL-WPA-4L
11465,GC-14.5PLH
11466,BL-WPT-8L
11468,BL-WPT-10L
11469,BL-WPT-16L
11470,GC-30PAR38HODIM
11471,BL-CPLED-7
11472,BL-CPLED-13
11473,BL-PDL-13L
11474,GC-5GU10DIM
11475,GC-17PLV
11476,GC-7PLO
11477,GC-9PLO
11478,GC-15.5PLH
11485,GC-15A21DIM
11486,GC-11A19
11487,GC-15A21
11488,GC-9.5A19DIM
11489,GC-13A19DIM
11490,GC-13PLL
11491,GC-17PLL
11493,GC-16PLL
11495,GC-10PLL
11499,GC-12T8/4F
11506,GC-10T8/4F
11518,GC-8.5PLL
11519,GC-19.5PAR38HODIM
11522,GC-9.5T5HE
11523,GC-16.5PLV
11524,GC-5.5PLSH
11525,GC-5.5PLSV
11527,GC-12T5HE
11528,GC-8PLH
11538,GC-5.5PLV
11555,WM-LRSL-4FT-2L-6PK
11556,OD-L9NAOMDIM
11557,WM-LRSL-8FT-T4L-6PK
11560,WM-LP-2X4-50W
11568,WM-CL-EHL-120W
11569,WM-CL-EHL-100W
11570,WM-CL-EHL-75W
11571,WM-CL-EHL-54W
11572,WM-CL-EHL-45W
11574,WM-CL-EHL-36W-E39
11575,WM-CL-EHL-36W-E26
11576,WM-CL-EHL-27W
11577,WM-CL-EHL-18W
11578,WM-CL-EHL-12W
11581,OD-9W/ODT2S
11584,OD-13W/ODT2S/E12
11586,OD-18W/ODT2S
11587,OD-13W/ODSGU
11590,WM-CDLX-SM-5-25W
11591,OD-18W/ODT2SGU
11592,OD-23W/ODT2SGU
11593,OD-26W/ODSGU
11594,WM-CDLX-MD-15-45W
11595,WM-CDLX-LG-30-80W
11596,WM-GL-12V-12W
11605,OD-85W/ODSP
11607,OD-55W/ODS
11611,WM-GL-12V-24W
11612,WM-GL-12W
11613,OD-ODS9W
11614,WM-GL-24W
11617,WM-LDSL-MCT-D
11619,WM-WMCS-UDL-MCT
11620,OD-ODS13W/4P
11621,OD-ODD18W
11622,OD-ODD18W/4P
11623,OD-ODD26W
11624,OD-ODD26W/4P
11626,OD-ODT42W/4P
11627,OD-ODT57W/4P
11628,OD-ODLL40W
11629,OD-ODLL55W
11630,WM-WMCS-DL-MCT
11631,WM-WMCL-UDL-MCT
11632,WM-WMC-UDL-MCT
11637,OD-L9A19N
11639,OD-L11A19N
11640,OD-L15A19N
11643,WM-LFX-XS-15W
11645,WM-LFX-SM-10-30W
11646,WM-LFX-MD-15-50W
11659,OD-L10HPAR30DIM/FL
11662,OD-L11HPAR30LNDIM/FL
11664,OD-L17PAR38DIM/FL
11666,WM-LFE-15W
11667,OD-L6MR16DIM/FL
11669,OD-L6MRGUDIM/FL
11673,WM-LFE-15W-KN
11685,WM-LFXPRO-LG-50-150W-MCTP
11687,WM-LFXPRO-XL-150-300W-MCTP
11690,WM-LFX-LG-50-150W
11691,WM-LFX-SM-10-30W-KN
11692,WM-LFX-SM-10-30W-MCTP
11693,WM-LFX-MD-15-50W-MCTP
11704,ILP-RB3-13L-U
11705,WM-LFX-XL-150-300W
11706,WM-LRS-G-MCT-C90
11707,ILP-RB3-19L-U
11708,ILP-RB3-25L-U
11709,WM-LRS-H-MCT-C90
11713,WM-LRS-F-MCT-C90
11714,ILP-RB3-31L-U
11715,ILP-EDV-12L-U
11716,WM-LRS-E-MCT-C90
11717,ILP-EDV-18L-U
11718,ILP-EDV-24L-U
11719,ILP-EVT-12L-U
11720,ILP-EVT-18L-U
11721,WM-WMC2-DL-MCT-DT
11722,ILP-EVT-24L-U
11723,ILP-EVT-30L-U
11724,ILP-EVT-36L-U
11725,ILP-EVT-42L-U
11726,ILP-EVT-56L-U
11729,ILP-VLN22-3L-U
11742,ILP-VPAN14-22L/27L/33L-U
11747,ILP-VPAN22-27L/33L/44L-U
11752,ILP-VPAN24-66L-U
11761,ILP-VVT2-3L-U
11762,ILP-WTZ4-4L-U
11773,ILP-SWP-2L-U-CCTS
11774,ILP-SWP-3L-U-CCTS
11775,ILP-SWP-5L-U-CCTS
11776,ILP-SWP-8L-U-CCTS
11777,ILP-SWP-10L-U-CCTS
11782,ILP-CP-3L-U
11783,ILP-CP-5L
11784,ILP-CP-7L
11785,ILP-CP-9L
11786,ILP-VPAN24-33L/44L/55L-U
11789,ILP-VLN22-4L-U
11793,ILP-VLN24-3L-U-40
11794,ILP-WTZ4-7L-U
11796,ILP-VLN24-4L-U
11797,ILP-VLN24-7L-U
11798,ILP-VVT4-4L-U
11801,RP-8081-40
11802,RP-4406-30
11803,RP-8920
11804,RP-1046BN
11807,RP-4422
11811,RP-4314-1
11812,RP-4318-1-30
11813,RP-4329-1
11814,RP-4330-1
11818,RP-8708
11820,RP-4313-1-30
11823,RP-8742-1WH-90
11824,RP-8742-2WH-90
11825,RP-8554WH-90
11826,RP-8503
11831,RP-4503-30
11832,RP-8542-2WH-90
11834,RP-1046LED
11839,RP-4421
11841,RP-1RP88LED
11842,RP-1RP89LED
11844,WM-WMC2-UDL-MCT
11845,RP-1RP84
11846,RP-1RP83
11847,WM-WMC3-DL-MCT
11848,RP-1RP69LED
11849,RP-1RP32
11850,WM-WMC3-UDL-MCT
11851,RP-1RP31
11853,WM-WMCL-DL-MCT
11857,RP-8773WH
11858,RP-8821-1
11859,RP-8775WH-90K
11861,RP-8822-1
11862,RP-8771
11864,RP-8768
11867,WM-LCFC-MCT5
11869,WM-LCFD-MCT5
11882,WM-T8-HL-4FT-DIM-18W
11883,WM-T8-4FT-TYPB-2E-18W
11901,ESL-Ti-4-S-13W-2L
11902,ESL-Ti-4-S-15W-2L
11903,ESL-Ti-4-S-18W-2L
11904,ESL-Ti-4-S-22W-2L
11905,ESL-TiHO-4-S-30W-2L
11906,ESL-Ti-4-S-13W-3L
11907,ESL-Ti-4-S-15W-3L
11908,ESL-Ti-4-S-18W-3L
11909,ESL-Ti-4-S-22W-3L
11934,ESL-Ti-4-S-13W-4L
11936,ESL-Ti-4-S-15W-4L
11941,ESL-Ti-4-S-18W-4L
11979,MX-AR100HT3-CSBACR
11980,MX-AR100HT3-CSBFCR
11981,MX-AR100HT3-CSBKCR
11982,MX-AR100HT3-CSBWCR
11983,MX-AR100HT4-CSBACR
11984,MX-AR100HT4-CSBFCR
11985,MX-AR100HT4-CSBKCR
11986,MX-AR100HT4-CSBTCR
12000,MX-AR100HT4-CSBWCR
12001,MX-AR100HT5-CSBACR
12002,MX-AR100HT5-CSBFCR
12003,MX-AR100HT5-CSBKCR
12004,MX-AR100HT5-CSBTCR
12005,MX-AR100HT5-CSBWCR
12006,MX-SDLR820CSWJ
12007,MX-SDLR616CSWJ
12010,MX-AR100UT3-CSBACR
12011,MX-AR100UT3-CSBFCR
12012,MX-AR100UT3-CSBKCR
12013,MX-AR100UT3-CSBTCR
12017,MX-AR100UT3-CSBWCR
12018,MX-AR100UT4-CSBACR
12019,MX-AR100UT4-CSBFCR
12020,MX-AR100UT4-CSBKCR
12021,MX-AR100UT4-CSBTCR
12022,MX-AR100UT4-CSBWCR
12026,WM-WMC8-DL-MCT
12027,WM-WMC8-UDL-MCT
12037,WM-ELN4X-12-15W
