product_id,parent_sku
4420,ML-FHBX-48LED
4421,ML-FHBR-96LED
4422,ML-FHBR-48LED
4423,ML-FHBC
4425,MI-X277
4426,MI-XSOD
4427,ML-FHBC-48LED97DMV
4428,ML-FHBC-48LED
4429,ML-LHBIP
4430,ML-LHBIP-LED
4431,ML-HBIA-48LED
4432,MI-TDC
4433,MI-M277
4434,ML-HBIA-24LED
4435,MI-ML12DC
4436,ML-HBPA
4438,ML-ABL3-24LED13DDV07BSF
4442,OD-L11PAR30LNDIM
4443,OD-21966-MRNU
4444,OD-L16R40DIM
4445,OD-L9AOMDIM
4446,OD-21401-MRNU
4447,OD-21948-MRNU
4448,OD-21931-MRNU
4449,OD-21929-MRNU
4450,OD-21906-MRNU
4451,OD-21801-MRNU
4452,OD-21456-MRNU
4453,OD-21457-MRNU
4460,LT-WCED-4SDP
4464,ELI-E1FLK-20
4465,ELI-E1AFL
4466,ELI-E3PL4A
4467,ELI-E3PL2A
4469,ELI-E5SLB
4470,ELI-E3FMAS
4473,ELI-E3FMA
4474,TL-RDL1R56-14W-5CCT
4496,TL-SPL1R6
4501,LT-LEDH-SR5C-UTD
4505,LT-LEDH-SR5C-UZTD
4510,LT-LEDH-SR5W-UZTD
4515,LT-LEDH-SR5P-UZTD
4517,TL-PL2X4-40-CK-3CCT
4518,TL-PL2X4-40W-CK
4534,TL-PL2x2-30W-CK
4538,RP-4433
4539,RP-4430
4540,RP-4429
4541,RP-4428
4542,RP-4427
4543,RP-4426
4544,RP-4425
4545,ETH-HBE-2
4546,RP-4424
4548,RP-4423
4555,RP-4420
4557,RP-4347-15
4558,RP-4342
4563,RP-4341
4564,RP-4333
4566,RP-4327D-1-30
4567,ETH-C03
4568,ETH-TRK-24-34W
4569,ETH-TRK-22-30W
4570,ETH-72W-126-28-TG-01
4572,RP-4117-1-WH
4580,RP-4115WH
4581,ETH-WRP-4-40W
4582,ETH-M03-60W-H
4583,ETH-M02-30W-H
4584,ETH-LS-8-65W
4682,ETH-LS-4
