sku,cost-USD,family,mpn,price-USD,product_name,description,item_weight,item_weight-unit
INLWA-12CW,845060001822,12W,WA-12CW,1207228574031.4
INLWA-12WW,845060001815,12W,WA-12WW,1207228574021.4
INLWA-20NW,845060025941,20W,WA-20NW,1207228608487.1
