product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Wattage Options","Color Temperature (CCT)","Fixture Options","Beam Angle Options","Connector Type Options","Finish Options","Letter Color Options","Wattage & Lumen Options","Trimplate Options","Length & Wattage Options","Lens Options","Occupancy Sensor","Trim Options","Sensor Options","Battery Options","Size & Wattage Options","Size, Wattage & Lumen Options","Factory Installed Lamps","Mounting Kit","Wiring Options","Voltage Options","Control Options","Fixture Configuration","Mounting Options","Photo Cell","Wattage and Lumen Options","Square Trims Ring Options","Round Trim Ring Options","Square Trim Ring Options",Voltage,"Wattage / Lumen Options"
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U84D144DMVWH-50KRD,3152.86,3152.86,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U168D288DMVWH-30KRD,3848.6,3848.6,,,,0,,,,,,,,,,,,,,,,"108"" Diameter - Uplight 168W & 16800 Lumens, Downlight 288W & 28800 Lumens",,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U168D288DMVWH-30KRD,3848.6,3848.6,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U168D288DMVWH-35KRD,3848.6,3848.6,,,,0,,,,,,,,,,,,,,,,"108"" Diameter - Uplight 168W & 16800 Lumens, Downlight 288W & 28800 Lumens",,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U168D288DMVWH-35KRD,3848.6,3848.6,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U168D288DMVWH-40KRD,3848.6,3848.6,,,,0,,,,,,,,,,,,,,,,"108"" Diameter - Uplight 168W & 16800 Lumens, Downlight 288W & 28800 Lumens",,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U168D288DMVWH-40KRD,3848.6,3848.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U168D288DMVWH-50KRD,3848.6,3848.6,,,,0,,,,,,,,,,,,,,,,"108"" Diameter - Uplight 168W & 16800 Lumens, Downlight 288W & 28800 Lumens",,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U168D288DMVWH-50KRD,3848.6,3848.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U252D432DMVWH-30KRD,5007.15,5007.15,,,,0,,,,,,,,,,,,,,,,"156"" Diameter - Uplight 252W & 25200 Lumens, Downlight 432W & 43200 Lumens",,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U252D432DMVWH-30KRD,5007.15,5007.15,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U252D432DMVWH-35KRD,5007.15,5007.15,,,,0,,,,,,,,,,,,,,,,"156"" Diameter - Uplight 252W & 25200 Lumens, Downlight 432W & 43200 Lumens",,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U252D432DMVWH-35KRD,5007.15,5007.15,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U252D432DMVWH-40KRD,5007.15,5007.15,,,,0,,,,,,,,,,,,,,,,"156"" Diameter - Uplight 252W & 25200 Lumens, Downlight 432W & 43200 Lumens",,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U252D432DMVWH-40KRD,5007.15,5007.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U252D432DMVWH-50KRD,5007.15,5007.15,,,,0,,,,,,,,,,,,,,,,"156"" Diameter - Uplight 252W & 25200 Lumens, Downlight 432W & 43200 Lumens",,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U252D432DMVWH-50KRD,5007.15,5007.15,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U336D576DMVWH-30KRD,5932.86,5932.86,,,,0,,,,,,,,,,,,,,,,"204"" Diameter - Uplight 336W & 33600 Lumens, Downlight 576W & 57600 Lumens",,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U336D576DMVWH-30KRD,5932.86,5932.86,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U336D576DMVWH-35KRD,5932.86,5932.86,,,,0,,,,,,,,,,,,,,,,"204"" Diameter - Uplight 336W & 33600 Lumens, Downlight 576W & 57600 Lumens",,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U336D576DMVWH-35KRD,5932.86,5932.86,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U336D576DMVWH-40KRD,5932.86,5932.86,,,,0,,,,,,,,,,,,,,,,"204"" Diameter - Uplight 336W & 33600 Lumens, Downlight 576W & 57600 Lumens",,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U336D576DMVWH-40KRD,5932.86,5932.86,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U336D576DMVWH-50KRD,5932.86,5932.86,,,,0,,,,,,,,,,,,,,,,"204"" Diameter - Uplight 336W & 33600 Lumens, Downlight 576W & 57600 Lumens",,,,,,,,,,,,,,,
10849,TF-PLY44SF-HX,TF-PLY44SF-HX-U336D576DMVWH-50KRD,5932.86,5932.86,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D96DMVWH-30KRD,1824.3,1824.3,,,,0,,,,,,,,,,,,,,,,"34""W x 34""L - Downlight Only 96W & 9600 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D96DMVWH-30KRD,1824.3,1824.3,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D96DMVWH-35KRD,1824.3,1824.3,,,,0,,,,,,,,,,,,,,,,"34""W x 34""L - Downlight Only 96W & 9600 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D96DMVWH-35KRD,1824.3,1824.3,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D96DMVWH-40KRD,1824.3,1824.3,,,,0,,,,,,,,,,,,,,,,"34""W x 34""L - Downlight Only 96W & 9600 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D96DMVWH-40KRD,1824.3,1824.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D96DMVWH-50KRD,1824.3,1824.3,,,,0,,,,,,,,,,,,,,,,"34""W x 34""L - Downlight Only 96W & 9600 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D96DMVWH-50KRD,1824.3,1824.3,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D192DMVWH-30KRD,2008.6,2008.6,,,,0,,,,,,,,,,,,,,,,"58""W x 58""L - Downlight Only 192W & 19200 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D192DMVWH-30KRD,2008.6,2008.6,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D192DMVWH-35KRD,2008.6,2008.6,,,,0,,,,,,,,,,,,,,,,"58""W x 58""L - Downlight Only 192W & 19200 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D192DMVWH-35KRD,2008.6,2008.6,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D192DMVWH-40KRD,2008.6,2008.6,,,,0,,,,,,,,,,,,,,,,"58""W x 58""L - Downlight Only 192W & 19200 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D192DMVWH-40KRD,2008.6,2008.6,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D192DMVWH-50KRD,2008.6,2008.6,,,,0,,,,,,,,,,,,,,,,"58""W x 58""L - Downlight Only 192W & 19200 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D192DMVWH-50KRD,2008.6,2008.6,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D288DMVWH-30KRD,2890,2890,,,,0,,,,,,,,,,,,,,,,"82""W x 82""L - Downlight Only 288W & 28800 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D288DMVWH-30KRD,2890,2890,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D288DMVWH-35KRD,2890,2890,,,,0,,,,,,,,,,,,,,,,"82""W x 82""L - Downlight Only 288W & 28800 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D288DMVWH-35KRD,2890,2890,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D288DMVWH-40KRD,2890,2890,,,,0,,,,,,,,,,,,,,,,"82""W x 82""L - Downlight Only 288W & 28800 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D288DMVWH-40KRD,2890,2890,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D288DMVWH-50KRD,2890,2890,,,,0,,,,,,,,,,,,,,,,"82""W x 82""L - Downlight Only 288W & 28800 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D288DMVWH-50KRD,2890,2890,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D384DMVWH-30KRD,3384.3,3384.3,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Downlight Only 384W & 38400 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D384DMVWH-30KRD,3384.3,3384.3,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D384DMVWH-35KRD,3384.3,3384.3,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Downlight Only 384W & 38400 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D384DMVWH-35KRD,3384.3,3384.3,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D384DMVWH-40KRD,3384.3,3384.3,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Downlight Only 384W & 38400 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D384DMVWH-40KRD,3384.3,3384.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D384DMVWH-50KRD,3384.3,3384.3,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Downlight Only 384W & 38400 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-D384DMVWH-50KRD,3384.3,3384.3,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U56D96DMVWH-30KRD,1947.15,1947.15,,,,0,,,,,,,,,,,,,,,,"34""W x 34""L - Uplight 56W & 5600 Lumens, Downlight 96W & 9600 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U56D96DMVWH-30KRD,1947.15,1947.15,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U56D96DMVWH-35KRD,1947.15,1947.15,,,,0,,,,,,,,,,,,,,,,"34""W x 34""L - Uplight 56W & 5600 Lumens, Downlight 96W & 9600 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U56D96DMVWH-35KRD,1947.15,1947.15,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U56D96DMVWH-40KRD,1947.15,1947.15,,,,0,,,,,,,,,,,,,,,,"34""W x 34""L - Uplight 56W & 5600 Lumens, Downlight 96W & 9600 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U56D96DMVWH-40KRD,1947.15,1947.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U56D96DMVWH-50KRD,1947.15,1947.15,,,,0,,,,,,,,,,,,,,,,"34""W x 34""L - Uplight 56W & 5600 Lumens, Downlight 96W & 9600 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U56D96DMVWH-50KRD,1947.15,1947.15,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U112D192DMVWH-30KRD,2255.72,2255.72,,,,0,,,,,,,,,,,,,,,,"58""W x 58""L - Uplight 112W & 11200 Lumens, Downlight 192W & 19200 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U112D192DMVWH-30KRD,2255.72,2255.72,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U112D192DMVWH-35KRD,2255.72,2255.72,,,,0,,,,,,,,,,,,,,,,"58""W x 58""L - Uplight 112W & 11200 Lumens, Downlight 192W & 19200 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U112D192DMVWH-35KRD,2255.72,2255.72,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U112D192DMVWH-40KRD,2255.72,2255.72,,,,0,,,,,,,,,,,,,,,,"58""W x 58""L - Uplight 112W & 11200 Lumens, Downlight 192W & 19200 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U112D192DMVWH-40KRD,2255.72,2255.72,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U112D192DMVWH-50KRD,2255.72,2255.72,,,,0,,,,,,,,,,,,,,,,"58""W x 58""L - Uplight 112W & 11200 Lumens, Downlight 192W & 19200 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U112D192DMVWH-50KRD,2255.72,2255.72,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U168D288DMVWH-30KRD,3261.43,3261.43,,,,0,,,,,,,,,,,,,,,,"82""W x 82""L - Uplight 168W & 16800 Lumens, Downlight 288W & 28800 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U168D288DMVWH-30KRD,3261.43,3261.43,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U168D288DMVWH-35KRD,3261.43,3261.43,,,,0,,,,,,,,,,,,,,,,"82""W x 82""L - Uplight 168W & 16800 Lumens, Downlight 288W & 28800 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U168D288DMVWH-35KRD,3261.43,3261.43,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U168D288DMVWH-40KRD,3261.43,3261.43,,,,0,,,,,,,,,,,,,,,,"82""W x 82""L - Uplight 168W & 16800 Lumens, Downlight 288W & 28800 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U168D288DMVWH-40KRD,3261.43,3261.43,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U168D288DMVWH-50KRD,3261.43,3261.43,,,,0,,,,,,,,,,,,,,,,"82""W x 82""L - Uplight 168W & 16800 Lumens, Downlight 288W & 28800 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U168D288DMVWH-50KRD,3261.43,3261.43,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U224D384DMVWH-30KRD,3880,3880,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Uplight 224W & 22400 Lumens, Downlight 384W & 38400 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U224D384DMVWH-30KRD,3880,3880,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U224D384DMVWH-35KRD,3880,3880,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Uplight 224W & 22400 Lumens, Downlight 384W & 38400 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U224D384DMVWH-35KRD,3880,3880,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U224D384DMVWH-40KRD,3880,3880,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Uplight 224W & 22400 Lumens, Downlight 384W & 38400 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U224D384DMVWH-40KRD,3880,3880,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U224D384DMVWH-50KRD,3880,3880,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Uplight 224W & 22400 Lumens, Downlight 384W & 38400 Lumens",,,,,,,,,,,,,,,
10850,TF-PLY44SF-SQ,TF-PLY44SF-SQ-U224D384DMVWH-50KRD,3880,3880,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D160DMVWH-30KRD,1624.3,1624.3,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Downlight Only 160W & 18400 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D160DMVWH-30KRD,1624.3,1624.3,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D160DMVWH-35KRD,1624.3,1624.3,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Downlight Only 160W & 18400 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D160DMVWH-35KRD,1624.3,1624.3,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D160DMVWH-40KRD,1624.3,1624.3,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Downlight Only 160W & 18400 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D160DMVWH-40KRD,1624.3,1624.3,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D160DMVWH-50KRD,1624.3,1624.3,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Downlight Only 160W & 18400 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D160DMVWH-50KRD,1624.3,1624.3,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D240DMVWH-30KRD,2272.86,2272.86,,,,0,,,,,,,,,,,,,,,,"156""W x 156""L - Downlight Only 240W & 27600 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D240DMVWH-30KRD,2272.86,2272.86,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D240DMVWH-35KRD,2272.86,2272.86,,,,0,,,,,,,,,,,,,,,,"156""W x 156""L - Downlight Only 240W & 27600 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D240DMVWH-35KRD,2272.86,2272.86,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D240DMVWH-40KRD,2272.86,2272.86,,,,0,,,,,,,,,,,,,,,,"156""W x 156""L - Downlight Only 240W & 27600 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D240DMVWH-40KRD,2272.86,2272.86,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D240DMVWH-50KRD,2272.86,2272.86,,,,0,,,,,,,,,,,,,,,,"156""W x 156""L - Downlight Only 240W & 27600 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D240DMVWH-50KRD,2272.86,2272.86,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D320DMVWH-30KRD,2767.15,2767.15,,,,0,,,,,,,,,,,,,,,,"204""W x 204""L - Downlight Only 320W & 36800 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D320DMVWH-30KRD,2767.15,2767.15,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D320DMVWH-35KRD,2767.15,2767.15,,,,0,,,,,,,,,,,,,,,,"204""W x 204""L - Downlight Only 320W & 36800 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D320DMVWH-35KRD,2767.15,2767.15,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D320DMVWH-40KRD,2767.15,2767.15,,,,0,,,,,,,,,,,,,,,,"204""W x 204""L - Downlight Only 320W & 36800 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D320DMVWH-40KRD,2767.15,2767.15,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D320DMVWH-50KRD,2767.15,2767.15,,,,0,,,,,,,,,,,,,,,,"204""W x 204""L - Downlight Only 320W & 36800 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-D320DMVWH-50KRD,2767.15,2767.15,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-U96D160DMVWH-30KRD,1871.43,1871.43,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Uplight 96W & 11040 Lumens, Downlight 160W & 18400 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-U96D160DMVWH-30KRD,1871.43,1871.43,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-U96D160DMVWH-35KRD,1871.43,1871.43,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Uplight 96W & 11040 Lumens, Downlight 160W & 18400 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-U96D160DMVWH-35KRD,1871.43,1871.43,,,,0,,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-U96D160DMVWH-40KRD,1871.43,1871.43,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Uplight 96W & 11040 Lumens, Downlight 160W & 18400 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-U96D160DMVWH-40KRD,1871.43,1871.43,,,,0,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-U96D160DMVWH-50KRD,1871.43,1871.43,,,,0,,,,,,,,,,,,,,,,"108""W x 108""L - Uplight 96W & 11040 Lumens, Downlight 160W & 18400 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-U96D160DMVWH-50KRD,1871.43,1871.43,,,,0,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-U144D240DMVWH-30KRD,2642.86,2642.86,,,,0,,,,,,,,,,,,,,,,"156""W x 156""L - Uplight 144W & 16560 Lumens, Downlight 240W & 27600 Lumens",,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-U144D240DMVWH-30KRD,2642.86,2642.86,,,,0,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,TF-PLY23PFR-CR,TF-PLY23PFR-CR-U144D240DMVWH-35KRD,2642.86,2642.86,,,,0,,,,,,,,,,,,,,,,"156""W x 156""L - Uplight 144W & 16560 Lumens, Downlight 240W & 27600 Lumens",,,,,,,,,,,,,,,
