product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Color Temperature (CCT)","Beam Angle Options","Finish Options","Wiring Options","Wattage Options","Wattage & Lumen Options","Distribution Options","Voltage Options","Lamp Count Options","Lamp Type Options","Trim Type Options",Options,"Lamp / Ballast Options","Lamp & Ballast Options","Fixture Options","Length / Wattage Options",Lumens,"Housing Color Options","Fixture Size","Fixture Size Options","Mounting Options","Fixture Wattage","Fixture Wattage Options","Letter Color Options","Housing Options","Lamp/Wattage Options","Wattag & Lumen","Photo Cell Options","Photocell Options","Wattage Up / Down Options","Wattage Up/Down Options","Size & Wattage Options","Wattage  Options","Wattage & Optics/Beams Options","Lens Options","Optics Options","Wattage Optics/Beams Options","Wattage & Optics Options","Height Options","Length Options","Length & Wattage Options"
8647,TF-UCPF232X1SGB15W,TF-UCPF232X1SGB15W-35,114.3,114.3,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8647,TF-UCPF232X1SGB15W,TF-UCPF232X1SGB15W-40,114.3,114.3,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8647,TF-UCPF232X1SGB15W,TF-UCPF232X1SGB15W-50,114.3,114.3,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8649,TF-UCPF332X1SGB15W,TF-UCPF332X1SGB15W-35,127.15,127.15,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8649,TF-UCPF332X1SGB15W,TF-UCPF332X1SGB15W-40,127.15,127.15,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8649,TF-UCPF332X1SGB15W,TF-UCPF332X1SGB15W-50,127.15,127.15,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8651,TF-RDI217X1LN15W,TF-RDI217X1LN15W-35,130,130,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8651,TF-RDI217X1LN15W,TF-RDI217X1LN15W-40,130,130,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8651,TF-RDI217X1LN15W,TF-RDI217X1LN15W-50,130,130,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8653,TF-RDI317X1LN15W,TF-RDI317X1LN15W-35,144.3,144.3,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8653,TF-RDI317X1LN15W,TF-RDI317X1LN15W-40,144.3,144.3,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8653,TF-RDI317X1LN15W,TF-RDI317X1LN15W-50,144.3,144.3,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8654,BL-LEDPNL2X2-32W,BL-LEDPNL2X2-32W-3KMV-PRM-BES,66.95,66.95,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8654,BL-LEDPNL2X2-32W,BL-LEDPNL2X2-32W-35KMV-PRM-BES,66.95,66.95,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8654,BL-LEDPNL2X2-32W,BL-LEDPNL2X2-32W-4KMV-PRM-BES,66.95,66.95,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8654,BL-LEDPNL2X2-32W,BL-LEDPNL2X2-32W-5KMV-PRM-BES,66.95,66.95,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8655,TF-RDI232X1LN18W,TF-RDI232X1LN18W-35,138.6,138.6,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8655,TF-RDI232X1LN18W,TF-RDI232X1LN18W-40,138.6,138.6,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8655,TF-RDI232X1LN18W,TF-RDI232X1LN18W-50,138.6,138.6,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8656,BL-BCBLED24-40W,BL-BCBLED24-40W-3KMV-PRM-CP,79.65,79.65,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8656,BL-BCBLED24-40W,BL-BCBLED24-40W-35KMV-PRM-CP,79.65,79.65,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8656,BL-BCBLED24-40W,BL-BCBLED24-40W-4KMV-PRM-CP,79.65,79.65,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8656,BL-BCBLED24-40W,BL-BCBLED24-40W-5KMV-PRM-CP,79.65,79.65,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8657,TF-RDI332X1LN18W,TF-RDI332X1LN18W-35,151.43,151.43,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8657,TF-RDI332X1LN18W,TF-RDI332X1LN18W-40,151.43,151.43,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8657,TF-RDI332X1LN18W,TF-RDI332X1LN18W-50,151.43,151.43,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8658,BL-BWALED4FT-40,BL-BWALED4FT-40-35KMV-ET,66.45,66.45,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8658,BL-BWALED4FT-40,BL-BWALED4FT-40-4KMV-ET,66.45,66.45,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8658,BL-BWALED4FT-40,BL-BWALED4FT-40-5KMV-ET,66.45,66.45,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8659,TF-SES25RFSF117X1WHLN15W,TF-SES25RFSF117X1WHLN15W-35K,141.43,141.43,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8659,TF-SES25RFSF117X1WHLN15W,TF-SES25RFSF117X1WHLN15W-40K,141.43,141.43,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8659,TF-SES25RFSF117X1WHLN15W,TF-SES25RFSF117X1WHLN15W-50K,141.43,141.43,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8661,TF-SES25RFSF132X1WHLN18W,TF-SES25RFSF132X1WHLN18W-35K,152.86,152.86,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8661,TF-SES25RFSF132X1WHLN18W,TF-SES25RFSF132X1WHLN18W-40K,152.86,152.86,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8661,TF-SES25RFSF132X1WHLN18W,TF-SES25RFSF132X1WHLN18W-50K,152.86,152.86,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-927-NS15,,53.25,,,,0,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-927-NS15,,53.25,,,,0,,"Narrow Spot - 15 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-927-NF25,,53.25,,,,0,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-927-NF25,,53.25,,,,0,,"Narrow Flood - 25 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-927-FL40,,53.25,,,,0,2700K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-927-FL40,,53.25,,,,0,,"Flood - 40 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-930-NS15,,53.25,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-930-NS15,,53.25,,,,0,,"Narrow Spot - 15 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-930-NF25,,53.25,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-930-NF25,,53.25,,,,0,,"Narrow Flood - 25 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-930-FL40,,53.25,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-930-FL40,,53.25,,,,0,,"Flood - 40 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-940-NS15,,53.25,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-940-NS15,,53.25,,,,0,,"Narrow Spot - 15 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-940-NF25,,53.25,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-940-NF25,,53.25,,,,0,,"Narrow Flood - 25 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-940-FL40,,53.25,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,GC-8PAR20DIM,GC-8PAR20DIM-940-FL40,,53.25,,,,0,,"Flood - 40 Deg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8663,TF-SES25RFSF1328X1WHLN18W,TF-SES25RFSF1328X1WHLN18W-35K,364.3,364.3,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8663,TF-SES25RFSF1328X1WHLN18W,TF-SES25RFSF1328X1WHLN18W-40K,364.3,364.3,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8663,TF-SES25RFSF1328X1WHLN18W,TF-SES25RFSF1328X1WHLN18W-50K,364.3,364.3,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W35-HC401WH,521.43,521.43,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W35-HC401WH,521.43,521.43,,,,0,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W35-HC401BL,567.15,567.15,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W35-HC401BL,567.15,567.15,,,,0,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W35-HC401RD,567.15,567.15,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W35-HC401RD,567.15,567.15,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W35-HC401IR,567.15,567.15,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W35-HC401IR,567.15,567.15,,,,0,,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W35-HC401SI,567.15,567.15,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W35-HC401SI,567.15,567.15,,,,0,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W35-HC401BR,567.15,567.15,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W35-HC401BR,567.15,567.15,,,,0,,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W40-HC401WH,521.43,521.43,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W40-HC401WH,521.43,521.43,,,,0,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W40-HC401BL,567.15,567.15,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W40-HC401BL,567.15,567.15,,,,0,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W40-HC401RD,567.15,567.15,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W40-HC401RD,567.15,567.15,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W40-HC401IR,567.15,567.15,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W40-HC401IR,567.15,567.15,,,,0,,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W40-HC401SI,567.15,567.15,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W40-HC401SI,567.15,567.15,,,,0,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W40-HC401BR,567.15,567.15,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W40-HC401BR,567.15,567.15,,,,0,,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W50-HC401WH,521.43,521.43,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W50-HC401WH,521.43,521.43,,,,0,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W50-HC401BL,567.15,567.15,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W50-HC401BL,567.15,567.15,,,,0,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W50-HC401RD,567.15,567.15,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W50-HC401RD,567.15,567.15,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W50-HC401IR,567.15,567.15,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W50-HC401IR,567.15,567.15,,,,0,,,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W50-HC401SI,567.15,567.15,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W50-HC401SI,567.15,567.15,,,,0,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W50-HC401BR,567.15,567.15,,,,0,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,TF-PLIN2328X1WHLN18W,TF-PLIN2328X1WHLN18W50-HC401BR,567.15,567.15,,,,0,,,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,ILP-CHB-190WLED-UNIV,ILP-CHB-190WLED-UNIV-40-Cord/6ft/5WIRE/600V,343.95,343.95,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,ILP-CHB-190WLED-UNIV,ILP-CHB-190WLED-UNIV-40-Cord/6ft/5WIRE/600V,343.95,343.95,,,,0,,,,"6ft Wire Cord with 3 leads attached to power and 2 leads attached to dimming (120V-277V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,ILP-CHB-190WLED-UNIV,ILP-CHB-190WLED-UNIV-40-Cord/6ft,339.1,339.1,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,ILP-CHB-190WLED-UNIV,ILP-CHB-190WLED-UNIV-40-Cord/6ft,339.1,339.1,,,,0,,,,"6ft Factory Installed Cord without a plug (120V-277V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,ILP-CHB-190WLED-UNIV,ILP-CHB-190WLED-UNIV-40-Cord/6ft/L7-15P,344.95,344.95,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,ILP-CHB-190WLED-UNIV,ILP-CHB-190WLED-UNIV-40-Cord/6ft/L7-15P,344.95,344.95,,,,0,,,,"6ft Factory Installed Cord without a L715P plug attached",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,ILP-CHB-190WLED-UNIV,ILP-CHB-190WLED-UNIV-50-Cord/6ft/5WIRE/600V,343.95,343.95,,,,0,"5000K (Standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,ILP-CHB-190WLED-UNIV,ILP-CHB-190WLED-UNIV-50-Cord/6ft/5WIRE/600V,343.95,343.95,,,,0,,,,"6ft Wire Cord with 3 leads attached to power and 2 leads attached to dimming (120V-277V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,ILP-CHB-190WLED-UNIV,ILP-CHB-190WLED-UNIV-50-Cord/6ft,339.1,339.1,,,,0,"5000K (Standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,ILP-CHB-190WLED-UNIV,ILP-CHB-190WLED-UNIV-50-Cord/6ft,339.1,339.1,,,,0,,,,"6ft Factory Installed Cord without a plug (120V-277V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,ILP-CHB-190WLED-UNIV,ILP-CHB-190WLED-UNIV-50-Cord/6ft/L7-15P,344.95,344.95,,,,0,"5000K (Standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,ILP-CHB-190WLED-UNIV,ILP-CHB-190WLED-UNIV-50-Cord/6ft/L7-15P,344.95,344.95,,,,0,,,,"6ft Factory Installed Cord without a L715P plug attached",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-30-Cord/6ft/5WIRE/600V,225.75,225.75,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-30-Cord/6ft/5WIRE/600V,225.75,225.75,,,,0,,,,"6ft Wire Cord with 3 leads attached to power and 2 leads attached to dimming (120V-277V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-30-Cord/6ft,220.9,220.9,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-30-Cord/6ft,220.9,220.9,,,,0,,,,"6ft Factory Installed Cord without a plug (120V-277V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-30-Cord/6ft/L7-15P,226.75,226.75,,,,0,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-30-Cord/6ft/L7-15P,226.75,226.75,,,,0,,,,"6ft Factory Installed Cord without a L715P plug attached",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-35-Cord/6ft/5WIRE/600V,225.75,225.75,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-35-Cord/6ft/5WIRE/600V,225.75,225.75,,,,0,,,,"6ft Wire Cord with 3 leads attached to power and 2 leads attached to dimming (120V-277V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-35-Cord/6ft,220.9,220.9,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-35-Cord/6ft,220.9,220.9,,,,0,,,,"6ft Factory Installed Cord without a plug (120V-277V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-35-Cord/6ft/L7-15P,226.75,226.75,,,,0,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-35-Cord/6ft/L7-15P,226.75,226.75,,,,0,,,,"6ft Factory Installed Cord without a L715P plug attached",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-40-Cord/6ft/5WIRE/600V,225.75,225.75,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-40-Cord/6ft/5WIRE/600V,225.75,225.75,,,,0,,,,"6ft Wire Cord with 3 leads attached to power and 2 leads attached to dimming (120V-277V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-40-Cord/6ft,220.9,220.9,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-40-Cord/6ft,220.9,220.9,,,,0,,,,"6ft Factory Installed Cord without a plug (120V-277V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-40-Cord/6ft/L7-15P,226.75,226.75,,,,0,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-40-Cord/6ft/L7-15P,226.75,226.75,,,,0,,,,"6ft Factory Installed Cord without a L715P plug attached",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-50-Cord/6ft/5WIRE/600V,225.75,225.75,,,,0,"5000K (Standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-50-Cord/6ft/5WIRE/600V,225.75,225.75,,,,0,,,,"6ft Wire Cord with 3 leads attached to power and 2 leads attached to dimming (120V-277V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-50-Cord/6ft,220.9,220.9,,,,0,"5000K (Standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-50-Cord/6ft,220.9,220.9,,,,0,,,,"6ft Factory Installed Cord without a plug (120V-277V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-50-Cord/6ft/L7-15P,226.75,226.75,,,,0,"5000K (Standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,ILP-CHB-120WLED-UNIV,ILP-CHB-120WLED-UNIV-50-Cord/6ft/L7-15P,226.75,226.75,,,,0,,,,"6ft Factory Installed Cord without a L715P plug attached",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
