product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Housing Color Options","Fixture Options","Letter Color Options","Finish Options","No. of Faces Options","Battery Options","Face Panel Options","Pendant Mounting Kit","Wattage Options","Color Temperature (CCT)","Size & Wattage Options","Wattage & Lumen Options","Voltage Options","Height Options","Mounting Options","Wattage & Optics Options","Lens Options","Wattage & Lens Options","Optics Options",Voltage,"Sensor Options","Optic Options","Size Options","Voltage Optipns","Dimming Options","Beam Angle Options","Lamp Options","Photocontrol Options","Control Options","Distribution Options","Length & Wattage Options"
5942,BL-E-1,BL-E-1-,20.35,20.35,,,,0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5942,BL-E-1,BL-E-1B,20.35,20.35,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5944,BL-DBEL-ACEM-HL-X-SDT-SERIES,BL-DBEL-ACEM-HL-X-SDT-CW,147.9,147.9,,172,,103.5,,"Cold Weather",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5944,BL-DBEL-ACEM-HL-X-SDT-SERIES,BL-DBEL-ACEM-HL-X-SDT,131.45,131.45,,153,,92,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,BL-LEDCXTEU2,BL-LEDCXTEU2-RW,49.65,49.65,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,BL-LEDCXTEU2,BL-LEDCXTEU2-RW,49.65,49.65,,,,0,,,,"White Housing",,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,BL-LEDCXTEU2,BL-LEDCXTEU2-RB,49.65,49.65,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,BL-LEDCXTEU2,BL-LEDCXTEU2-RB,49.65,49.65,,,,0,,,,"Black Housing",,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,BL-LEDCXTEU2,BL-LEDCXTEU2-GW,49.65,49.65,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,BL-LEDCXTEU2,BL-LEDCXTEU2-GW,49.65,49.65,,,,0,,,,"White Housing",,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,BL-LEDCXTEU2,BL-LEDCXTEU2-GB,49.65,49.65,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,BL-LEDCXTEU2,BL-LEDCXTEU2-GB,49.65,49.65,,,,0,,,,"Black Housing",,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,BL-CXTEU2,BL-CXTEU2-R-W,61.45,61.45,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,BL-CXTEU2,BL-CXTEU2-R-W,61.45,61.45,,,,0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,BL-CXTEU2,BL-CXTEU2-R-B,61.45,61.45,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,BL-CXTEU2,BL-CXTEU2-R-B,61.45,61.45,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,BL-CXTEU2,BL-CXTEU2-G-W,61.45,61.45,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,BL-CXTEU2,BL-CXTEU2-G-W,61.45,61.45,,,,0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,BL-CXTEU2,BL-CXTEU2-G-B,61.45,61.45,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,BL-CXTEU2,BL-CXTEU2-G-B,61.45,61.45,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,BL-CWLXTE,BL-CWLXTE-GEM,159.65,159.65,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,BL-CWLXTE,BL-CWLXTE-REM,159.65,159.65,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,BL-CLPU2,BL-CLPU2-RW-RC,51.45,51.45,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,BL-CLPU2,BL-CLPU2-RW-RC,51.45,51.45,,,,0,,,,"White Housing",,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,BL-CLPU2,BL-CLPU2-RB-RC,51.45,51.45,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,BL-CLPU2,BL-CLPU2-RB-RC,51.45,51.45,,,,0,,,,"Black Housing",,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,BL-CLPU2,BL-CLPU2-GW-RC,51.45,51.45,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,BL-CLPU2,BL-CLPU2-GW-RC,51.45,51.45,,,,0,,,,"White Housing",,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,BL-CLPU2,BL-CLPU2-GB-RC,51.45,51.45,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,BL-CLPU2,BL-CLPU2-GB-RC,51.45,51.45,,,,0,,,,"Black Housing",,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-R-AAEM,136.43,136.43,,,,0,,,,,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-R-AAEM,136.43,136.43,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-R-AAEM,136.43,136.43,,,,0,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-R-BBEM,136.43,136.43,,,,0,,,,,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-R-BBEM,136.43,136.43,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-R-BBEM,136.43,136.43,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-R-WWEM,136.43,136.43,,,,0,,,,,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-R-WWEM,136.43,136.43,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-R-WWEM,136.43,136.43,,,,0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-G-AAEM,136.43,136.43,,,,0,,,,,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-G-AAEM,136.43,136.43,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-G-AAEM,136.43,136.43,,,,0,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-G-BBEM,136.43,136.43,,,,0,,,,,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-G-BBEM,136.43,136.43,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-G-BBEM,136.43,136.43,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-G-WWEM,136.43,136.43,,,,0,,,,,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-G-WWEM,136.43,136.43,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-1-G-WWEM,136.43,136.43,,,,0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-R-AAEM,146.45,146.45,,,,0,,,,,"Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-R-AAEM,146.45,146.45,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-R-AAEM,146.45,146.45,,,,0,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-R-BBEM,146.45,146.45,,,,0,,,,,"Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-R-BBEM,146.45,146.45,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-R-BBEM,146.45,146.45,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-R-WWEM,146.45,146.45,,,,0,,,,,"Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-R-WWEM,146.45,146.45,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-R-WWEM,146.45,146.45,,,,0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-G-AAEM,146.45,146.45,,,,0,,,,,"Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-G-AAEM,146.45,146.45,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-G-AAEM,146.45,146.45,,,,0,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-G-BBEM,146.45,146.45,,,,0,,,,,"Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-G-BBEM,146.45,146.45,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-G-BBEM,146.45,146.45,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-G-WWEM,146.45,146.45,,,,0,,,,,"Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-G-WWEM,146.45,146.45,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,BL-CKXTEU,BL-CKXTEU-2-G-WWEM,146.45,146.45,,,,0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5957,BL-CEU-3,BL-CEU-3-R-W,40.85,40.85,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5957,BL-CEU-3,BL-CEU-3-R-W,40.85,40.85,,,,0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5957,BL-CEU-3,BL-CEU-3-R-B,40.85,40.85,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5957,BL-CEU-3,BL-CEU-3-R-B,40.85,40.85,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5957,BL-CEU-3,BL-CEU-3-G-W,40.85,40.85,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5957,BL-CEU-3,BL-CEU-3-G-W,40.85,40.85,,,,0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5957,BL-CEU-3,BL-CEU-3-G-B,40.85,40.85,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5957,BL-CEU-3,BL-CEU-3-G-B,40.85,40.85,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5963,BL-WLXTE,BL-WLXTE-R-,118.22,118.22,,,,0,,,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,
5963,BL-WLXTE,BL-WLXTE-R-,118.22,118.22,,,,0,,,,,,AC-Only,,,,,,,,,,,,,,,,,,,,,,,,,
5963,BL-WLXTE,BL-WLXTE-R-EM,131.43,131.43,,,,0,,,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,
5963,BL-WLXTE,BL-WLXTE-R-EM,131.43,131.43,,,,0,,,,,,"Battery Backup",,,,,,,,,,,,,,,,,,,,,,,,,
5963,BL-WLXTE,BL-WLXTE-G-,118.22,118.22,,,,0,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,
5963,BL-WLXTE,BL-WLXTE-G-,118.22,118.22,,,,0,,,,,,AC-Only,,,,,,,,,,,,,,,,,,,,,,,,,
5963,BL-WLXTE,BL-WLXTE-G-EM,131.43,131.43,,,,0,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,
5963,BL-WLXTE,BL-WLXTE-G-EM,131.43,131.43,,,,0,,,,,,"Battery Backup",,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1RW,,78.25,,,,0,,,,,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1RW,,78.25,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1RW,,78.25,,,,0,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1RB,,78.25,,,,0,,,,,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1RB,,78.25,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1RB,,78.25,,,,0,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1RG,,78.25,,,,0,,,,,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1RG,,78.25,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1RG,,78.25,,,,0,,,,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1GW,,78.25,,,,0,,,,,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1GW,,78.25,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1GW,,78.25,,,,0,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1GB,,78.25,,,,0,,,,,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1GB,,78.25,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1GB,,78.25,,,,0,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1GG,,78.25,,,,0,,,,,"Single Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1GG,,78.25,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU1GG,,78.25,,,,0,,,,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2RW,88.25,88.25,,,,0,,,,,"Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2RW,88.25,88.25,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2RW,88.25,88.25,,,,0,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2RB,88.25,88.25,,,,0,,,,,"Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2RB,88.25,88.25,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2RB,88.25,88.25,,,,0,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2RG,88.25,88.25,,,,0,,,,,"Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2RG,88.25,88.25,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2RG,88.25,88.25,,,,0,,,,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2GW,88.25,88.25,,,,0,,,,,"Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2GW,88.25,88.25,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2GW,88.25,88.25,,,,0,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2GB,88.25,88.25,,,,0,,,,,"Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2GB,88.25,88.25,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2GB,88.25,88.25,,,,0,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2GG,88.25,88.25,,,,0,,,,,"Double Face",,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2GG,88.25,88.25,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,BL-WLEZXTEU,BL-WLEZXTEU2GG,88.25,88.25,,,,0,,,,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,
5973,BL-SXTEU2,BL-SXTEU2-RW-,48.95,48.95,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5973,BL-SXTEU2,BL-SXTEU2-RW-,48.95,48.95,,,,0,,,,,,AC-Only,,,,,,,,,,,,,,,,,,,,,,,,,
5973,BL-SXTEU2,BL-SXTEU2-RW-EM,52.5,52.5,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5973,BL-SXTEU2,BL-SXTEU2-RW-EM,52.5,52.5,,,,0,,,,,,"Battery Backup",,,,,,,,,,,,,,,,,,,,,,,,,
5973,BL-SXTEU2,BL-SXTEU2-GW-,48.95,48.95,,,,0,,,Greem,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5973,BL-SXTEU2,BL-SXTEU2-GW-,48.95,48.95,,,,0,,,,,,AC-Only,,,,,,,,,,,,,,,,,,,,,,,,,
5973,BL-SXTEU2,BL-SXTEU2-GW-EM,52.5,52.5,,,,0,,,Greem,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5973,BL-SXTEU2,BL-SXTEU2-GW-EM,52.5,52.5,,,,0,,,,,,"Battery Backup",,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-A,70.72,70.72,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-A,70.72,70.72,,,,0,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-A,70.72,70.72,,,,0,,,,,,AC-Only,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-A-EM,74.65,74.65,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-A-EM,74.65,74.65,,,,0,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-A-EM,74.65,74.65,,,,0,,,,,,"Battery Backup",,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-W,70.72,70.72,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-W,70.72,70.72,,,,0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-W,70.72,70.72,,,,0,,,,,,AC-Only,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-W-EM,74.65,74.65,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-W-EM,74.65,74.65,,,,0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-W-EM,74.65,74.65,,,,0,,,,,,"Battery Backup",,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-B,70.72,70.72,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-B,70.72,70.72,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-B,70.72,70.72,,,,0,,,,,,AC-Only,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-B-EM,74.65,74.65,,,,0,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-B-EM,74.65,74.65,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-R-B-EM,74.65,74.65,,,,0,,,,,,"Battery Backup",,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-A,70.72,70.72,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-A,70.72,70.72,,,,0,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-A,70.72,70.72,,,,0,,,,,,AC-Only,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-A-EM,74.65,74.65,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-A-EM,74.65,74.65,,,,0,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-A-EM,74.65,74.65,,,,0,,,,,,"Battery Backup",,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-W,70.72,70.72,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-W,70.72,70.72,,,,0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-W,70.72,70.72,,,,0,,,,,,AC-Only,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-W-EM,74.65,74.65,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-W-EM,74.65,74.65,,,,0,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-W-EM,74.65,74.65,,,,0,,,,,,"Battery Backup",,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-B,70.72,70.72,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-B,70.72,70.72,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-B,70.72,70.72,,,,0,,,,,,AC-Only,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-B-EM,74.65,74.65,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-B-EM,74.65,74.65,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,BL-KZXTEU1,BL-KZXTEU1-G-B-EM,74.65,74.65,,,,0,,,,,,"Battery Backup",,,,,,,,,,,,,,,,,,,,,,,,,
5975,BL-NYKXTEU1RBA,BL-NYKXTEU1RBA-,81.45,81.45,,,,0,,,,,,AC-Only,,,,,,,,,,,,,,,,,,,,,,,,,
5975,BL-NYKXTEU1RBA,BL-NYKXTEU1RBA-EM,85,85,,,,0,,,,,,"Battery Backup",,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-W,77.15,77.15,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-W,77.15,77.15,,,,0,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-W,77.15,77.15,,,,0,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-W,77.15,77.15,,,,0,,,,,,"AC Only",,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-W-EM,81.1,81.1,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-W-EM,81.1,81.1,,,,0,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-W-EM,81.1,81.1,,,,0,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-W-EM,81.1,81.1,,,,0,,,,,,"Battery Backup",,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-B,77.15,77.15,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-B,77.15,77.15,,,,0,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-B,77.15,77.15,,,,0,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-B,77.15,77.15,,,,0,,,,,,"AC Only",,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-B-EM,81.1,81.1,,,,0,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,BL-KXTEU1,BL-KXTEU1-G-A-B-EM,81.1,81.1,,,,0,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
