product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Main Cable Length","Wattage & Lumen Options","Color Temperature (CCT)"," Wattage Options","Voltage Options"," Main Cable Length","Finish Options"," Output Voltage","Fixture Wattage","Lens Options","Height Options","Fixture Options","End Cap Finish Options","Wattage & Optics Options","Wattage & Optic Options"," Driver Option","LED Module & Wattage Options","Select Size","Select Size (W x L)","End Cap Options","Wattage  Options",WattageOptions,"Wattage & Globe Options"," Metal Trim Ring Finish","Reflector Finish","Wattage & Lumen","Pendant Mounting Kit"
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-3K-CZ,331.45,331.45,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-3K-CZ,331.45,331.45,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-3K-CZ,331.45,331.45,,,,0,,,,,,,,,,"Standard Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-3K-SZ,412.86,412.86,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-3K-SZ,412.86,412.86,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-3K-SZ,412.86,412.86,,,,0,,,,,,,,,,"SoftLED Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-4K-CZ,331.45,331.45,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-4K-CZ,331.45,331.45,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-4K-CZ,331.45,331.45,,,,0,,,,,,,,,,"Standard Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-4K-SZ,412.86,412.86,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-4K-SZ,412.86,412.86,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-4K-SZ,412.86,412.86,,,,0,,,,,,,,,,"SoftLED Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-5K-CZ,331.45,331.45,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-5K-CZ,331.45,331.45,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-5K-CZ,331.45,331.45,,,,0,,,,,,,,,,"Standard Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-5K-SZ,412.86,412.86,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-5K-SZ,412.86,412.86,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-U-5K-SZ,412.86,412.86,,,,0,,,,,,,,,,"SoftLED Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-3K-CZ,464.3,464.3,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-3K-CZ,464.3,464.3,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-3K-CZ,464.3,464.3,,,,0,,,,,,,,,,"Standard Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-3K-SZ,545.75,545.75,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-3K-SZ,545.75,545.75,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-3K-SZ,545.75,545.75,,,,0,,,,,,,,,,"SoftLED Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-4K-CZ,464.3,464.3,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-4K-CZ,464.3,464.3,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-4K-CZ,464.3,464.3,,,,0,,,,,,,,,,"Standard Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-4K-SZ,545.75,545.75,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-4K-SZ,545.75,545.75,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-4K-SZ,545.75,545.75,,,,0,,,,,,,,,,"SoftLED Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-5K-CZ,464.3,464.3,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-5K-CZ,464.3,464.3,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-5K-CZ,464.3,464.3,,,,0,,,,,,,,,,"Standard Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-5K-SZ,545.75,545.75,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-5K-SZ,545.75,545.75,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
3197,DG-MWPQF1X50,DG-MWPQF1X50-H-5K-SZ,545.75,545.75,,,,0,,,,,,,,,,"SoftLED Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-3K-CZ,331.45,331.45,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-3K-CZ,331.45,331.45,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-3K-CZ,331.45,331.45,,,,0,,,,,,,,,,"Standard Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-3K-SZ,412.86,412.86,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-3K-SZ,412.86,412.86,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-3K-SZ,412.86,412.86,,,,0,,,,,,,,,,"SoftLED Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-4K-CZ,331.45,331.45,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-4K-CZ,331.45,331.45,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-4K-CZ,331.45,331.45,,,,0,,,,,,,,,,"Standard Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-4K-SZ,412.86,412.86,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-4K-SZ,412.86,412.86,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-4K-SZ,412.86,412.86,,,,0,,,,,,,,,,"SoftLED Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-5K-CZ,331.45,331.45,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-5K-CZ,331.45,331.45,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-5K-CZ,331.45,331.45,,,,0,,,,,,,,,,"Standard Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-5K-SZ,412.86,412.86,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-5K-SZ,412.86,412.86,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-U-5K-SZ,412.86,412.86,,,,0,,,,,,,,,,"SoftLED Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-3K-CZ,384.3,384.3,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-3K-CZ,384.3,384.3,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-3K-CZ,384.3,384.3,,,,0,,,,,,,,,,"Standard Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-3K-SZ,465.75,465.75,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-3K-SZ,465.75,465.75,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-3K-SZ,465.75,465.75,,,,0,,,,,,,,,,"SoftLED Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-4K-CZ,384.3,384.3,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-4K-CZ,384.3,384.3,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-4K-CZ,384.3,384.3,,,,0,,,,,,,,,,"Standard Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-4K-SZ,465.75,465.75,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-4K-SZ,465.75,465.75,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-4K-SZ,465.75,465.75,,,,0,,,,,,,,,,"SoftLED Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-5K-CZ,384.3,384.3,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-5K-CZ,384.3,384.3,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-5K-CZ,384.3,384.3,,,,0,,,,,,,,,,"Standard Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-5K-SZ,465.75,465.75,,,,0,,,,,347-480v,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-5K-SZ,465.75,465.75,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
3198,DG-MWPQF1X25,DG-MWPQF1X25-H-5K-SZ,465.75,465.75,,,,0,,,,,,,,,,"SoftLED Prismatic Glass Lens",,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-827-UZTD-WH,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-827-UZTD-WH,300.36,300.36,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-827-UZTD-WH,300.36,300.36,,,,210.1,,,,,,,White,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-827-UZTD-BK,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-827-UZTD-BK,300.36,300.36,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-827-UZTD-BK,300.36,300.36,,,,210.1,,,,,,,Black,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-827-UZTD-BR,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-827-UZTD-BR,300.36,300.36,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-827-UZTD-BR,300.36,300.36,,,,210.1,,,,,,,Bronze,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-827-UZTD-SI,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-827-UZTD-SI,300.36,300.36,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-827-UZTD-SI,300.36,300.36,,,,210.1,,,,,,,Silver,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-830-UZTD-WH,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-830-UZTD-WH,300.36,300.36,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-830-UZTD-WH,300.36,300.36,,,,210.1,,,,,,,White,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-830-UZTD-BK,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-830-UZTD-BK,300.36,300.36,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-830-UZTD-BK,300.36,300.36,,,,210.1,,,,,,,Black,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-830-UZTD-BR,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-830-UZTD-BR,300.36,300.36,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-830-UZTD-BR,300.36,300.36,,,,210.1,,,,,,,Bronze,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-830-UZTD-SI,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-830-UZTD-SI,300.36,300.36,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-830-UZTD-SI,300.36,300.36,,,,210.1,,,,,,,Silver,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-835-UZTD-WH,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-835-UZTD-WH,300.36,300.36,,,,210.1,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-835-UZTD-WH,300.36,300.36,,,,210.1,,,,,,,White,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-835-UZTD-BK,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-835-UZTD-BK,300.36,300.36,,,,210.1,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-835-UZTD-BK,300.36,300.36,,,,210.1,,,,,,,Black,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-835-UZTD-BR,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-835-UZTD-BR,300.36,300.36,,,,210.1,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-835-UZTD-BR,300.36,300.36,,,,210.1,,,,,,,Bronze,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-835-UZTD-SI,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-835-UZTD-SI,300.36,300.36,,,,210.1,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-835-UZTD-SI,300.36,300.36,,,,210.1,,,,,,,Silver,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-840-UZTD-WH,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-840-UZTD-WH,300.36,300.36,,,,210.1,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-840-UZTD-WH,300.36,300.36,,,,210.1,,,,,,,White,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-840-UZTD-BK,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-840-UZTD-BK,300.36,300.36,,,,210.1,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-840-UZTD-BK,300.36,300.36,,,,210.1,,,,,,,Black,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-840-UZTD-BR,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-840-UZTD-BR,300.36,300.36,,,,210.1,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-840-UZTD-BR,300.36,300.36,,,,210.1,,,,,,,Bronze,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-840-UZTD-SI,300.36,300.36,,,,210.1,,"10 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-840-UZTD-SI,300.36,300.36,,,,210.1,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-10-840-UZTD-SI,300.36,300.36,,,,210.1,,,,,,,Silver,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-827-UZTD-WH,300.36,300.36,,,,210.1,,"14 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-827-UZTD-WH,300.36,300.36,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-827-UZTD-WH,300.36,300.36,,,,210.1,,,,,,,White,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-827-UZTD-BK,300.36,300.36,,,,210.1,,"14 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-827-UZTD-BK,300.36,300.36,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-827-UZTD-BK,300.36,300.36,,,,210.1,,,,,,,Black,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-827-UZTD-BR,300.36,300.36,,,,210.1,,"14 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-827-UZTD-BR,300.36,300.36,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-827-UZTD-BR,300.36,300.36,,,,210.1,,,,,,,Bronze,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-827-UZTD-SI,300.36,300.36,,,,210.1,,"14 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-827-UZTD-SI,300.36,300.36,,,,210.1,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-827-UZTD-SI,300.36,300.36,,,,210.1,,,,,,,Silver,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-830-UZTD-WH,300.36,300.36,,,,210.1,,"14 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-830-UZTD-WH,300.36,300.36,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-830-UZTD-WH,300.36,300.36,,,,210.1,,,,,,,White,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-830-UZTD-BK,300.36,300.36,,,,210.1,,"14 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-830-UZTD-BK,300.36,300.36,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-830-UZTD-BK,300.36,300.36,,,,210.1,,,,,,,Black,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-830-UZTD-BR,300.36,300.36,,,,210.1,,"14 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-830-UZTD-BR,300.36,300.36,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-830-UZTD-BR,300.36,300.36,,,,210.1,,,,,,,Bronze,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-830-UZTD-SI,300.36,300.36,,,,210.1,,"14 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-830-UZTD-SI,300.36,300.36,,,,210.1,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-830-UZTD-SI,300.36,300.36,,,,210.1,,,,,,,Silver,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-835-UZTD-WH,300.36,300.36,,,,210.1,,"14 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-835-UZTD-WH,300.36,300.36,,,,210.1,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-835-UZTD-WH,300.36,300.36,,,,210.1,,,,,,,White,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-835-UZTD-BK,300.36,300.36,,,,210.1,,"14 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-835-UZTD-BK,300.36,300.36,,,,210.1,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-835-UZTD-BK,300.36,300.36,,,,210.1,,,,,,,Black,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-835-UZTD-BR,300.36,300.36,,,,210.1,,"14 Watts",,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-835-UZTD-BR,300.36,300.36,,,,210.1,,,3500K,,,,,,,,,,,,,,,,,,,,,,,,
3199,LT-LEDH-SR8C-UZTD,LT-LEDH-SR8C-G2-14-835-UZTD-BR,300.36,300.36,,,,210.1,,,,,,,Bronze,,,,,,,,,,,,,,,,,,,,
