product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Finish Options","Wattage & Lumen Options","Color Temperature (CCT)","Wattage Options","Fixture Options","Length/Wattage Options","Length / Wattage Options","Length & Wattage Options","Voltage Options","Mounting Options","Beam Angle Options","Size & Wattage Options","Source/Wattage Options","Wattage & Voltage Options","Size and Wattage Options","Wattage and Voltage Options","Housing Sizes Option","Housing Sizes Options","Fixture Size","Stem Mount Options:","Ceiling Canopy Options","Wire Guard Options:","Stem Mount Options","Size Options","Photo Cell Options","Lens Options","Rod Set Options","Spool Length","Distribution Options","Lamp Options","Size & Lamps Options","Wattage & Lens Options","Trim Color Options","Pendant Mounting Kit","Trim Shape Options","Length Options","Lumen Package Options","Lumen Package & Lens Type Options","Watts & Bollard Options","Sensor Options","Frame Options","Trimplate Options","Wattage & VA Rating","Wattage & Battery Type","Soft Connector Options","Cable Options","No. of Heads Options","Housing Color Options"
4538,RP-4430,RP-4430-BN,53.07,53.07,,,,0,"Brushed Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,RP-4430,RP-4430-OB,22.86,22.86,,,,0,"Oil Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,RP-4429,RP-4429-45-4K,100,100,,,,0,,"45 Watts / 4900 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,RP-4429,RP-4429-45-4K,100,100,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,RP-4429,RP-4429-45-5K,100,100,,,,0,,"45 Watts / 4900 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,RP-4429,RP-4429-45-5K,100,100,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,RP-4429,RP-4429-70-4K,128.6,128.6,,,,0,,"70 Watts / 6800 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,RP-4429,RP-4429-70-4K,128.6,128.6,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,RP-4429,RP-4429-70-5K,128.6,128.6,,,,0,,"70 Watts / 6800 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,RP-4429,RP-4429-70-5K,128.6,128.6,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-13-3K,208.36,208.36,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-13-3K,208.36,208.36,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-13-3K,208.36,208.36,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-13-4K,208.36,208.36,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-13-4K,208.36,208.36,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-13-4K,208.36,208.36,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-17-3K,228.8,228.8,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-17-3K,228.8,228.8,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-17-3K,228.8,228.8,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-17-4K,228.8,228.8,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-17-4K,228.8,228.8,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-17-4K,228.8,228.8,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-27-3K,246.3,246.3,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-27-3K,246.3,246.3,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-27-3K,246.3,246.3,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-27-4K,246.3,246.3,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-27-4K,246.3,246.3,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BK-27-4K,246.3,246.3,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-13-3K,208.36,208.36,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-13-3K,208.36,208.36,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-13-3K,208.36,208.36,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-13-4K,208.36,208.36,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-13-4K,208.36,208.36,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-13-4K,208.36,208.36,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-17-3K,228.8,228.8,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-17-3K,228.8,228.8,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-17-3K,228.8,228.8,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-17-4K,228.8,228.8,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-17-4K,228.8,228.8,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-17-4K,228.8,228.8,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-27-3K,246.3,246.3,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-27-3K,246.3,246.3,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-27-3K,246.3,246.3,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-27-4K,246.3,246.3,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-27-4K,246.3,246.3,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428BA-27-4K,246.3,246.3,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-13-3K,208.6,208.6,,,,0,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-13-3K,208.6,208.6,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-13-3K,208.6,208.6,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-13-4K,208.6,208.6,,,,0,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-13-4K,208.6,208.6,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-13-4K,208.6,208.6,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-17-3K,228.8,228.8,,,,0,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-17-3K,228.8,228.8,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-17-3K,228.8,228.8,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-17-4K,228.8,228.8,,,,0,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-17-4K,228.8,228.8,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-17-4K,228.8,228.8,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-27-3K,246.3,246.3,,,,0,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-27-3K,246.3,246.3,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-27-3K,246.3,246.3,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-27-4K,246.3,246.3,,,,0,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-27-4K,246.3,246.3,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,RP-4428,RP-4428OB-27-4K,246.3,246.3,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-13-3K,148.64,148.64,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-13-3K,148.64,148.64,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-13-3K,148.64,148.64,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-13-4K,148.64,148.64,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-13-4K,148.64,148.64,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-13-4K,148.64,148.64,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-17-3K,155.93,155.93,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-17-3K,155.93,155.93,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-17-3K,155.93,155.93,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-17-4K,155.93,155.93,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-17-4K,155.93,155.93,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-17-4K,155.93,155.93,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-27-3K,161.72,161.72,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-27-3K,161.72,161.72,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-27-3K,161.72,161.72,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-27-4K,161.72,161.72,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-27-4K,161.72,161.72,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BK-27-4K,161.72,161.72,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-13-3K,148.64,148.64,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-13-3K,148.64,148.64,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-13-3K,148.64,148.64,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-13-4K,148.64,148.64,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-13-4K,148.64,148.64,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-13-4K,148.64,148.64,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-17-3K,155.93,155.93,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-17-3K,155.93,155.93,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-17-3K,155.93,155.93,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-17-4K,155.93,155.93,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-17-4K,155.93,155.93,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-17-4K,155.93,155.93,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-27-3K,161.72,161.72,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-27-3K,161.72,161.72,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-27-3K,161.72,161.72,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-27-4K,161.72,161.72,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-27-4K,161.72,161.72,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427BA-27-4K,161.72,161.72,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-13-3K,148.64,148.64,,,,0,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-13-3K,148.64,148.64,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-13-3K,148.64,148.64,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-13-4K,148.64,148.64,,,,0,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-13-4K,148.64,148.64,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-13-4K,148.64,148.64,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-17-3K,155.93,155.93,,,,0,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-17-3K,155.93,155.93,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-17-3K,155.93,155.93,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-17-4K,155.93,155.93,,,,0,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-17-4K,155.93,155.93,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-17-4K,155.93,155.93,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-27-3K,161.72,161.72,,,,0,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-27-3K,161.72,161.72,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-27-3K,161.72,161.72,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-27-4K,161.72,161.72,,,,0,"Oil-Rubbed Bronze",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-27-4K,161.72,161.72,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,RP-4427,RP-4427OB-27-4K,161.72,161.72,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-13-3K,190.86,190.86,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-13-3K,190.86,190.86,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-13-3K,190.86,190.86,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-13-4K,190.86,190.86,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-13-4K,190.86,190.86,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-13-4K,190.86,190.86,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-17-3K,206.93,206.93,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-17-3K,206.93,206.93,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-17-3K,206.93,206.93,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-17-4K,206.93,206.93,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-17-4K,206.93,206.93,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-17-4K,206.93,206.93,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-27-3K,225.86,225.86,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-27-3K,225.86,225.86,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-27-3K,225.86,225.86,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-27-4K,225.86,225.86,,,,0,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-27-4K,225.86,225.86,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BK-27-4K,225.86,225.86,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-13-3K,190.86,190.86,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-13-3K,190.86,190.86,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-13-3K,190.86,190.86,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-13-4K,190.86,190.86,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-13-4K,190.86,190.86,,,,0,,,,"13 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-13-4K,190.86,190.86,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-17-3K,206.93,206.93,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-17-3K,206.93,206.93,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-17-3K,206.93,206.93,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-17-4K,206.93,206.93,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-17-4K,206.93,206.93,,,,0,,,,"17 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-17-4K,206.93,206.93,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-27-3K,225.86,225.86,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-27-3K,225.86,225.86,,,,0,,,,"27 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-27-3K,225.86,225.86,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,RP-4426,RP-4426BA-27-4K,225.86,225.86,,,,0,"Brushed Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
