sku,upc_ean,cost-USD,msrp-USD,imap-USD,product_name,description,item_weight,item_weight-unit,mpn
WM-WML-HL-100W-40K,845060050172,101.90,203.78,177.74,WML-HL-100W-40K
WM-WML-HL-120W-30K,845060050196,128.90,230.78,201.74,WML-HL-120W-30K
WM-LMW-12W-30K,845060048919,39.90,65.78,58.74,LMW-12W-30K
WM-LMW-12W-40K,845060048933,39.90,65.78,58.74,LMW-12W-40K
WM-LMW-12W-50K,845060048957,39.90,65.78,58.74,LMW-12W-50K
WM-LMW-12W-30K-WH,845060048926,52.90,87.78,79.74,LMW-12W-30K-WH
WM-LMW-12W-40K-WH,845060048940,52.90,87.78,79.74,LMW-12W-40K-WH
WM-LMW-12W-50K-WH,845060048964,52.90,87.78,79.74,LMW-12W-50K-WH
WM-WMV-20W-50K,845060016536,63.90,111.78,97.74,WMV-20W-50K
WM-WMV-20W-40K,845060016529,63.90,111.78,97.74,WMV-20W-40K
WM-WMV-20W-30K,845060016512,63.90,111.78,97.74,WMV-20W-30K
WM-LESW-12W-50K-P,845060016550,22.98,36.78,31.74,LESW-12W-50K-P
WM-LESW-15W-30K-P,845060048834,21.29,38.78,33.74,LESW-15W-30K-P
WM-LESW-15W-50K-P,845060048841,21.29,38.78,33.74,LESW-15W-50K-P
WM-LESW-20W-30K-P,845060048872,23.90,42.78,37.74,LESW-20W-30K-P
WM-LESW-20W-50K-P,845060048889,23.90,42.78,37.74,LESW-20W-50K-P
WM-LESW-15W-30K-P-WH,845060048858,21.29,38.78,33.74,LESW-15W-30K-P-WH
WM-LESW-15W-50K-P-WH,845060048865,21.29,38.78,33.74,LESW-15W-50K-P-WH
WM-LESW-20W-30K-P-WH,845060048896,23.90,42.78,37.74,LESW-20W-30K-P-WH
WM-LESW-20W-50K-P-WH,845060048902,23.90,42.78,37.74,LESW-20W-50K-P-WH
WM-LESW-15-30W-MCTP-P,845060074611,36.90,69.78,60.74,LESW-15-30W-MCTP-P
WM-LESW-15-30W-MCTP-P-WH,845060074628,36.90,69.78,60.74,LESW-15-30W-MCTP-P-WH
WM-LSW-30NW-PC,845060043112,59.90,106.78,92.74,LSW-30NW-PC
WM-LTW-50CW,845060045604,117.90,190.78,166.74,LTW-50CW
WM-LTW-50NW,845060039405,117.90,190.78,166.74,LTW-50NW
WM-LTW-50WW,845060045611,117.90,190.78,166.74,LTW-50WW
WM-LFCO-50W-50K,845060031492,94.90,165.78,144.74,LFCO-50W-50K
WM-LFCO-80W-50K,845060031508,96.90,168.78,147.74,LFCO-80W-50K
WM-LFCO-150W-50K,845060031522,118.90,207.78,181.74,LFCO-150W-50K
WM-LFCO-50W-40K,845060032116,94.90,165.78,144.74,LFCO-50W-40K
WM-LFCO-80W-40K,845060032123,96.90,168.78,147.74,LFCO-80W-40K
WM-LFCO-100W-40K,845060032130,102.90,179.78,156.74,LFCO-100W-40K
WM-LFCO-150W-40K,845060032147,118.90,207.78,181.74,LFCO-150W-40K
WM-LFCO-HL-600W-50K-TR,845060031607,859.90,1467.78,1282.74,LFCO-HL-600W-50K-TR
WM-LFCO-SA,845060031560,30.98,49.78,43.74,LFCO-SA
WM-LFCO-SF,845060031553,33.98,53.78,47.74,LFCO-SF
WM-LFCO-TR1,845060031577,15.41,24.78,21.74,LFCO-TR1
WM-LFCO-TR2,845060031584,18.30,29.78,25.74,LFCO-TR2
WM-LFCO-YK,845060031591,15.41,24.78,21.74,LFCO-YK
WM-LF3-HL-100W-30K,845060017694,105.98,168.78,149.74,LF3-HL-100W-30K
WM-LF3-HL-150W-30K,845060017724,113.98,181.78,160.74,LF3-HL-150W-30K
WM-LF3-HL-150W-40K,845060025231,138.90,226.78,201.74,LF3-HL-150W-40K
WM-LF3-HL-150W-50K,845060017717,138.90,226.78,201.74,LF3-HL-150W-50K
WM-LF3-HL-100W-40K-480V,845060025217,161.98,257.78,228.74,LF3-HL-100W-40K-480V
WM-LF3-HL-150W-40K-480V,845060025248,256.90,444.78,394.74,LF3-HL-150W-40K-480V
WM-LF3-HL-230W-40K-480V,845060025279,204.98,325.78,288.74,LF3-HL-230W-40K-480V
WM-LF3-HL-80W-40K-TR,845060025330,134.90,215.78,191.74,LF3-HL-80W-40K-TR
WM-LF3-HL-YK-100W/150W/230W,845060017793,18.30,29.78,25.74,LF3-HL-YK-100W/150W/230W
WM-LF3-HL-YK-300W,845060017809,18.30,29.78,25.74,LF3-HL-YK-300W
WM-LF3-HL-PMR1,845060022278,23.98,38.78,33.74,LF3-HL-PMR1
WM-LF3-HL-PMR2,845060022285,35.98,57.78,50.74,LF3-HL-PMR2
WM-LF3-HL-PMS1,845060022254,23.98,38.78,33.74,LF3-HL-PMS1
WM-LF3-HL-PMS2,845060022261,47.98,76.78,67.74,LF3-HL-PMS2
WM-LF3-SH3,845060022698,28.98,46.78,40.74,LF3-SH3
WM-LF3-SH4,845060022711,34.98,55.78,49.74,LF3-SH4
WM-LF3-SH5,845060022735,37.98,60.78,53.74,LF3-SH5
WM-LF3-SH3FG,845060022681,36.98,58.78,52.74,LF3-SH3FG
WM-LF3-SH4FG,845060022704,42.98,68.78,60.74,LF3-SH4FG
WM-LF3-SH5FG,845060022728,47.98,76.78,67.74,LF3-SH5FG
WM-LF3-WG3,845060022742,18.17,28.78,25.74,LF3-WG3
WM-LF3-WG4,845060022759,20.31,32.78,28.74,LF3-WG4
WM-LF3-WG5,845060022766,22.98,36.78,32.74,LF3-WG5
WM-LF3-HL-TYPEII-100W,845060022179,18.17,28.78,25.74,LF3-HL-TYPEII-100W
WM-LF3-HL-TYPEII-150W/230W/300W,845060022186,18.17,28.78,25.74,LF3-HL-TYPEII-150W/230W/300W
WM-LF3-HL-TYPEIII-100W,845060022193,18.17,28.78,25.74,LF3-HL-TYPEIII-100W
WM-LF3-HL-TYPEIII-150W/230W/300W,845060022209,18.17,28.78,25.74,LF3-HL-TYPEIII-150W/230W/300W
WM-LF3-HL-TYPEIV-100W,845060022216,18.17,28.78,25.74,LF3-HL-TYPEIV-100W
WM-LF3-HL-TYPEIV-150W/230W/300W,845060022223,18.17,28.78,25.74,LF3-HL-TYPEIV-150W/230W/300W
WM-LF3-HL-30W-40K-D-KN,845060030617,33.98,53.78,47.74,LF3-HL-30W-40K-D-KN
WM-LF3-HL-30W-50K-D-KN,845060030624,33.98,53.78,47.74,LF3-HL-30W-50K-D-KN
WM-LF3-HL-50W-30K-D-KN,845060030631,48.98,77.78,68.74,LF3-HL-50W-30K-D-KN
WM-LF3-15CW-TR,845060044904,21.98,34.78,30.74,LF3-15CW-TR
WM-LF3-15NW-TR,845060025187,20.98,33.78,29.74,LF3-15NW-TR
WM-LF3-15WW-TR,845060044911,21.98,34.78,30.74,LF3-15WW-TR
WM-LF3-30NW-TR,845060031645,30.98,49.78,43.74,LF3-30NW-TR
WM-LF3-50NW-TR,845060031652,42.98,68.78,60.74,LF3-50NW-TR
WM-LF3-50WW-TR,845060044959,48.98,77.78,68.74,LF3-50WW-TR
WM-LF3-WH-15CW-KN,845060047202,31.90,53.78,47.74,LF3-WH-15CW-KN
WM-LF3-WH-15WW-KN,845060047219,31.90,53.78,47.74,LF3-WH-15WW-KN
WM-LF3-WH-30WW-KN,845060047233,48.90,82.78,73.74,LF3-WH-30WW-KN
WM-LF3-WH-50CW-KN,845060047240,61.90,104.78,92.74,LF3-WH-50CW-KN
WM-LF3-WH-50WW-KN,845060047257,61.90,104.78,92.74,LF3-WH-50WW-KN
WM-FLH-10W-30K-BR,845060031423,20.22,33.78,29.74,FLH-10W-30K-BR
WM-FLH-10W-50K-BR,845060031447,20.22,33.78,29.74,FLH-10W-50K-BR
WM-FLH-10W-30K-WH,845060031430,20.22,33.78,29.74,FLH-10W-30K-WH
WM-FLH-10W-50K-WH,845060031454,20.22,33.78,29.74,FLH-10W-50K-WH
WM-FLS-10W-30K-BR,845060048162,20.22,33.78,29.74,FLS-10W-30K-BR
WM-FLS-10W-50K-BR,845060048179,20.22,33.78,29.74,FLS-10W-50K-BR
WM-FLS-10W-30K-WH,845060048186,20.22,33.78,29.74,FLS-10W-30K-WH
WM-FLS-10W-50K-WH,845060048193,20.22,33.78,29.74,FLS-10W-50K-WH
WM-SFX-G5-600W-30D-50K,845060030976,1381.90,2413.78,2185.74,SFX-G5-600W-30D-50K
WM-SFX-G5-SH1,845060030990,34.90,60.78,54.74,SFX-G5-SH1
WM-SFX-G5-SH2,845060031003,41.90,72.78,66.74,SFX-G5-SH2
WM-SFX-G5-SF,845060031010,49.90,87.78,79.74,SFX-G5-SF
WM-SFX-G5-RB,845060031027,59.90,104.78,94.74,SFX-G5-RB
WM-SFX-POINTER,845060031034,71.90,125.78,113.74,SFX-POINTER
WM-LF4-50CW-KN,845060004106,64.98,103.78,91.74,LF4-50CW-KN
WM-LF4-50WW-KN,845060004113,64.98,103.78,91.74,LF4-50WW-KN
WM-LF4-80CW-SF,845060004144,110.98,176.78,156.74,LF4-80CW-SF
WM-LF4-80WW-SF,845060004151,110.98,176.78,156.74,LF4-80WW-SF
WM-LF4-100CW-SF,845060004182,129.98,206.78,183.74,LF4-100CW-SF
WM-LF4-150CW-SF,845060004663,135.98,215.78,191.74,LF4-150CW-SF
WM-LF4-150WW-SF,845060004656,135.98,215.78,191.74,LF4-150WW-SF
WM-LF4-30CW-TR,845060004069,44.98,71.78,63.74,LF4-30CW-TR
WM-LF4-30WW-TR,845060004076,44.98,71.78,63.74,LF4-30WW-TR
WM-LF4-80CW-TR,845060004120,107.98,171.78,152.74,LF4-80CW-TR
WM-LF4-80WW-TR,845060004137,107.98,171.78,152.74,LF4-80WW-TR
WM-LF4-100CW-TR,845060004168,128.98,204.78,181.74,LF4-100CW-TR
WM-LF4-100WW-TR,845060004175,128.98,204.78,181.74,LF4-100WW-TR
WM-LF4-150CW-TR,845060004687,130.98,207.78,184.74,LF4-150CW-TR
WM-LF4-150WW-TR,845060004670,130.98,207.78,184.74,LF4-150WW-TR
WM-LF-AD-SF,845060043747,38.98,61.78,54.74,LF-AD-SF
WM-LF5-EXTARM,845060006926,10.70,16.78,15.74,LF5-EXTARM
WM-SOLF-SFA,845060012309,56.98,90.78,81.74,SOLF-SFA
WM-SOLF-WM-17W,845060012330,21.38,33.78,30.74,SOLF-WM-17W
WM-SOLF-WM-36W/54W,845060012781,32.98,52.78,47.74,SOLF-WM-36W/54W
WM-SOLF-PMR-17W,845060012316,28.98,46.78,41.74,SOLF-PMR-17W
WM-SOLF-PMR-36W/54W,845060012798,54.98,87.78,79.74,SOLF-PMR-36W/54W
WM-SOLF-PMS-17W,845060012323,28.98,46.78,41.74,SOLF-PMS-17W
WM-SOLF-PMS-36W/54W,845060012804,54.98,87.78,79.74,SOLF-PMS-36W/54W
WM-SOLF-RC,845060018967,44.98,71.78,64.74,SOLF-RC
WM-STL2-30W-30K,845060053036,102.94,163.78,148.74,STL2-30W-30K
WM-STL2-30W-50K,845060053043,102.94,163.78,148.74,STL2-30W-50K
WM-STL2-50W-30K,845060045574,134.94,214.78,189.74,STL2-50W-30K
WM-STL3-50W-50K,845060088977,134.94,214.78,189.74,STL3-50W-50K
WM-STL2-80W-30K,845060045628,186.94,296.78,263.74,STL2-80W-30K
WM-STL2-80W-50K,845060045598,186.94,296.78,263.74,STL2-80W-50K
WM-STL2-100W-30K,845060045581,195.94,311.78,275.74,STL2-100W-30K
WM-STL2-100W-50K,845060033120,195.94,311.78,275.74,STL2-100W-50K
WM-STL2-150W-30K,845060045635,272.94,433.78,384.74,STL2-150W-30K
WM-STL3-150W-50K,845060072907,272.94,433.78,384.74,STL3-150W-50K
WM-STL2-200W-30K,845060045727,318.94,506.78,449.74,STL2-200W-30K
WM-STL2-90W-50K-480V,845060033137,223.94,355.78,315.74,STL2-90W-50K-480V
WM-STL2-150W-50K-480V,845060033151,355.94,565.78,501.74,STL2-150W-50K-480V
WM-STL2-200W-50K-480V,845060033205,393.94,625.78,554.74,STL2-200W-50K-480V
WM-STL2-WMA,845060035483,38.98,61.78,54.74,STL2-WMA
WM-CDX-35W-35K-BR,845060053609,82.90,144.78,130.74,CDX-35W-35K-BR
WM-CDX-35W-35K-WH,845060053630,82.90,144.78,130.74,CDX-35W-35K-WH
WM-CDX-35W-40K-BR,845060053616,82.90,144.78,130.74,CDX-35W-40K-BR
WM-CDX-35W-40K-WH,845060053647,82.90,144.78,130.74,CDX-35W-40K-WH
WM-CDX-35W-50K-BR,845060053623,82.90,144.78,130.74,CDX-35W-50K-BR
WM-CDX-35W-50K-WH,845060053654,82.90,144.78,130.74,CDX-35W-50K-WH
WM-CDX-55W-35K-BR,845060053661,90.90,160.78,145.74,CDX-55W-35K-BR
WM-CDX-55W-35K-WH,845060053692,90.90,160.78,145.74,CDX-55W-35K-WH
WM-CDX-55W-40K-BR,845060053678,90.90,160.78,145.74,CDX-55W-40K-BR
WM-CDX-55W-40K-WH,845060053708,90.90,160.78,145.74,CDX-55W-40K-WH
WM-CDX-55W-50K-BR,845060053685,90.90,160.78,145.74,CDX-55W-50K-BR
WM-CDX-55W-50K-WH,845060053715,90.90,160.78,145.74,CDX-55W-50K-WH
WM-CDL2-25CW,845060034042,50.98,80.78,70.74,CDL2-25CW
WM-CDL2-60NW,845060003284,96.98,154.78,134.74,CDL2-60NW
WM-CDL2-60WW,845060004427,96.98,154.78,134.74,CDL2-60WW
WM-CGL-40W-50K,845060026290,53.90,93.78,81.74,CGL-40W-50K
WM-CGL-40W-40K,845060026306,53.90,93.78,81.74,CGL-40W-40K
WM-CGL-55W-50K,845060026313,63.90,111.78,97.74,CGL-55W-50K
WM-CGL-55W-40K,845060026320,63.90,111.78,97.74,CGL-55W-40K
WM-CGL-75W-50K,845060026337,74.90,131.78,115.74,CGL-75W-50K
WM-CGL-75W-40K,845060026344,74.90,131.78,115.74,CGL-75W-40K
WM-CGL-100W-50K,845060026351,100.90,177.78,155.74,CGL-100W-50K
WM-CGL-100W-40K,845060026368,100.90,177.78,155.74,CGL-100W-40K
WM-CGL-FL1,845060026375,11.66,20.78,17.74,CGL-FL1
WM-CGL-FL2,845060026382,11.66,20.78,17.74,CGL-FL2
WM-LR-ECO-20W-50K-P,845060015799,28.90,52.78,46.74,LR-ECO-20W-50K-P
WM-LR-ECO-20W-30K-P,845060015782,28.90,52.78,46.74,LR-ECO-20W-30K-P
WM-LR-ECO-ARM,845060015805,9.61,15.78,13.74,LR-ECO-ARM
WM-GL-12V-12W-30K-BR,845060059021,43.90,77.78,70.74,GL-12V-12W-30K-BR
WM-GL-12V-12W-40K-BR,845060059038,43.90,77.78,70.74,GL-12V-12W-40K-BR
WM-GL-12V-12W-50K-BR,845060059045,43.90,77.78,70.74,GL-12V-12W-50K-BR
WM-GL-12V-24W-30K-BR,845060059052,56.90,101.78,91.74,GL-12V-24W-30K-BR
WM-GL-12V-24W-40K-BR,845060059069,56.90,101.78,91.74,GL-12V-24W-40K-BR
WM-GL-12V-24W-50K-BR,845060059076,56.90,101.78,91.74,GL-12V-24W-50K-BR
WM-GL-12W-30K-BR,845060059083,41.90,72.78,66.74,GL-12W-30K-BR
WM-GL-12W-40K-BR,845060059090,41.90,72.78,66.74,GL-12W-40K-BR
WM-GL-12W-50K-BR,845060059106,41.90,72.78,66.74,GL-12W-50K-BR
WM-GL-24W-30K-BR,845060059113,54.90,95.78,86.74,GL-24W-30K-BR
WM-GL-24W-40K-BR,845060059120,54.90,95.78,86.74,GL-24W-40K-BR
WM-GL-24W-50K-BR,845060059137,54.90,95.78,86.74,GL-24W-50K-BR
WM-GL-MCTP-BR,845060059144,70.90,125.78,113.74,GL-MCTP-BR
WM-GL-MCTP-WH,845060059168,74.90,131.78,119.74,GL-MCTP-WH
WM-FLD2-15CW-KN-WH,845060008302,37.90,69.78,61.74,FLD2-15CW-KN-WH
WM-FLD2-15CW-KN-GRN,845060004397,37.90,69.78,61.74,FLD2-15CW-KN-GRN
WM-FLD2-15WW-KN-GRN,845060004403,37.90,69.78,61.74,FLD2-15WW-KN-GRN
WM-FLD2-50CW-KN,845060005004,92.90,161.78,143.74,FLD2-50CW-KN
WM-FLD2-50WW-KN,845060005011,92.90,161.78,143.74,FLD2-50WW-KN
WM-FLD2-15CW-TR,845060002966,30.90,68.78,60.74,FLD2-15CW-TR
WM-FLD2-15WW-TR,845060002973,30.90,68.78,60.74,FLD2-15WW-TR
WM-FLD2-28CW-TR,845060002980,46.90,95.78,84.74,FLD2-28CW-TR
WM-FLD2-28WW-TR,845060002997,46.90,95.78,84.74,FLD2-28WW-TR
WM-FLD2-42CW-TR,845060003000,67.90,139.78,123.74,FLD2-42CW-TR
WM-FLD2-42WW-TR,845060003147,67.90,139.78,123.74,FLD2-42WW-TR
WM-LF12-6W-27K-KN,845060049374,14.99,26.78,24.74,LF12-6W-27K-KN
WM-LF12-6W-30K-KN,845060048728,14.99,26.78,24.74,LF12-6W-30K-KN
WM-LF12-6W-40K-KN,845060048735,14.99,26.78,24.74,LF12-6W-40K-KN
WM-LF12-6W-50K-KN,845060048742,14.99,26.78,24.74,LF12-6W-50K-KN
WM-LF12-6W-RGBW-KN,845060048759,19.90,36.78,32.74,LF12-6W-RGBW-KN
WM-WMC-DL-15W-50K-BN,845060004939,39.98,63.78,56.74,WMC-DL-15W-50K-BN
WM-WMCL-UDL-MCT-BN,845060052336,106.90,187.78,166.74,WMCL-UDL-MCT-BN
WM-WMCL-UDL-MCT-BR,845060052329,100.90,177.78,157.74,WMCL-UDL-MCT-BR
WM-WMCS-UDL-MCT-BN-DT,845060052350,57.90,103.78,91.74,WMCS-UDL-MCT-BN-DT
WM-WMCS-UDL-MCT-BR-DT,845060052343,57.90,103.78,91.74,WMCS-UDL-MCT-BR-DT
WM-LDS-12W-30K-D,845060012705,33.90,58.78,52.74,LDS-12W-30K-D
WM-LDS-12W-40K-D,845060012712,33.90,58.78,52.74,LDS-12W-40K-D
WM-LRS-A-30K-PC,845060019582,23.90,39.78,35.74,LRS-A-30K-PC
WM-LRS-A-40K-PC,845060019599,23.90,39.78,35.74,LRS-A-40K-PC
WM-LRS-B-30K-PC,845060019605,21.29,36.78,32.74,LRS-B-30K-PC
WM-LRS-B-40K-PC,845060019612,21.29,36.78,32.74,LRS-B-40K-PC
WM-LRS-C-30K-D,845060019629,30.90,55.78,49.74,LRS-C-30K-D
WM-LRS-C-40K-D,845060019636,30.90,55.78,49.74,LRS-C-40K-D
WM-LRS-D-30K-D,845060019643,33.90,58.78,52.74,LRS-D-30K-D
WM-LRS-D-40K-D,845060019650,33.90,58.78,52.74,LRS-D-40K-D
WM-PML-MCT-BK,845060052367,53.90,93.78,82.74,PML-MCT-BK
WM-PML-BASE-BK,845060058444,11.66,20.78,17.74,PML-BASE-BK
WM-LGP-42W-50K,845060017823,170.90,298.78,270.74,LGP-42W-50K
WM-LGP-42W-40K,845060017830,170.90,298.78,270.74,LGP-42W-40K
WM-LGP-42W-30K,845060017816,170.90,298.78,270.74,LGP-42W-30K
WM-LGP-100W-50K,845060017854,212.90,377.78,342.74,LGP-100W-50K
WM-LGP-100W-40K,845060017861,212.90,377.78,342.74,LGP-100W-40K
WM-LGP-100W-30K,845060017847,212.90,377.78,342.74,LGP-100W-30K
WM-LGP-EXTARM,845060017885,42.98,68.78,61.74,LGP-EXTARM
WM-LGP-A2,845060017878,23.98,38.78,34.74,LGP-A2
