Product_sku,Light_Source,Fixture_Size,"Listings and Ratings","Ballast and Voltage","Color Rendering Index (CRI)","Driver Type","Lumen Output","L70 Expected Life (hours)","L90 Expected Life (hours)","Color Temperature","Total Input Watt","Total Input Watts","Pack Size","Luminaire Efficacy Rating (LER)","Color Temperature (CCT)","Max Ambient Temp","Lamp Count",Lens,Socket,Application,"Insulation Rating",__alsobought,"Rated Life","Max Ambient"
"10 Lamp T5HO Industrial Fluorescent High Bay Open Frame",,,,,,,,,,,,,,,,,,,,,,,,
"10 Lamp T5HO Enhanced white Reflector-Industrial Fluorescent High Bay Open Frame",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp T5HO-8ft. Tandem Linear Indirect Lighting (Metallic Silver Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp T5HO-8ft. Tandem Linear Indirect Lighting (White Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T5HO Linear Indirect Lighting (Metallic Silver Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T5HO Linear Indirect Lighting (White Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"6 Lamp T8-8ft. Tandem Linear Indirect Lighting (Metallic Silver Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"6 Lamp T8-8ft. Tandem Linear Indirect Lighting (White Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp T8 Linear Indirect Lighting (Metallic Silver Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp T8 Linear Indirect Lighting (White Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"6 Lamp T5HO-8ft. Tandem Linear Indirect Lighting (Metallic Silver Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"6 Lamp T5HO-8ft. Tandem Linear Indirect Lighting (White Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp T5HO Linear Indirect Lighting (Metallic Silver Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp T5HO Linear Indirect Lighting (White Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp T8-8ft. Tandem 4x4 Direct or Indirect Linear Fixture (Matte White Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T8 4x4 Direct or Indirect  Linear Fixture (Matte White Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp T5HO-8ft. Tandem 4x4 Direct or Indirect Linear Fixture (Matte White Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T5HO 4x4 Direct or Indirect Linear Fixture (Matte White Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp T5HO Direct/Indirect Lighting (Silver Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp T5HO Direct/Indirect Lighting (White Finish)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp T8-8ft. Tandem Recessed Version (Matte White Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T8 Recessed Version (Matte White Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp T5HO-8ft. Tandem Recessed Version (Matte White Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T5HO Recessed Version (Matte White Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W-T8 Curve Recessed Direct/ Indirect (Perforated basket with overlay)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 24W-T5HO Curve Recessed Direct/ Indirect (Perforated basket with overlay)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W-T8 Curve Recessed Direct/ Indirect (Perforated basket with overlay)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 54W-T5HO Curve Recessed Direct/ Indirect (Perforated basket with overlay)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 17W-T8 Curve Recessed Direct/ Indirect (Perforated basket with overlay)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 24W-T5HO Curve Recessed Direct/ Indirect (Perforated basket with overlay)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 32W-T8 Curve Recessed Direct/ Indirect (Perforated basket with overlay)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 54W-T5HO Curve Recessed Direct/ Indirect (Perforated basket with overlay)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W-T8 Curve Recessed Direct/ Indirect (Ribbed Linear Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 24W-T5HO Curve Recessed Direct/ Indirect (Ribbed Linear Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W-T8 Curve Recessed Direct/ Indirect (Ribbed Linear Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 54W-T5HO Curve Recessed Direct/ Indirect (Ribbed Linear Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 17W-T8 Curve Recessed Direct/ Indirect (Ribbed Linear Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 24W-T5HO Curve Recessed Direct/ Indirect (Ribbed Linear Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 32W-T8 Curve Recessed Direct/ Indirect (Ribbed Linear Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 54W-T5HO Curve Recessed Direct/ Indirect (Ribbed Linear Lens)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 14W-T5 Low Profile Dual Basket (Perforated)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W-T8 Low Profile Dual Basket (Perforated)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 24W-T5HO Low Profile Dual Basket (Perforated)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W-T8 Low Profile Dual Basket (Perforated)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 40W-TT5 Low Profile Dual Basket (Perforated)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 54W-T5HO Low Profile Dual Basket (Perforated)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 14W-T5 Low Profile Dual Basket (Perforated)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 17W-T8 Low Profile Dual Basket (Perforated)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 24W-T5HO Low Profile Dual Basket (Perforated)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W-T8 Low Profile Dual Basket (Perforated)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 40W-TT5 Low Profile Dual Basket (Perforated)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 54W-T5HO Low Profile Dual Basket (Perforated)",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 40W-TT5 Linear Wall Wash Coffer Grid Mount",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 40W-TT5 Linear Wall Wash",,,,,,,,,,,,,,,,,,,,,,,,
"1x4 Recessed Fluorescent Frame-In-Kit",,,,,,,,,,,,,,,,,,,,,,,,
"2x2 Recessed Fluorescent Frame-In-Kit",,,,,,,,,,,,,,,,,,,,,,,,
"2x4 Recessed Fluorescent Frame-In-Kit",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 17W-T8 Corridor Light",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 25W-T8 Corridor Light",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W-T8 Premium Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 32W-T8 Corridor Light",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W-T8 8ft. Tandem Corridor Light",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W-T8 8ft. Tandem Premium Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W-T8 Premium Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"6 Lamp 32W-T8 8ft. Tandem Premium Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 32W-T8 Premium Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 17W-T8 Premium Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"8 Lamp 32W-T8 8ft. Tandem Premium Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W-T8 Premium Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T8-8ft. Tandem Narrow Body Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp T8 Narrow Body Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp T8-8ft. Tandem Narrow Body Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T8 Narrow Body Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W-T8 7 Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W-T8 7 Wraparound (Residential 120V)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W-T8 7 Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W-T8 7 Wraparound (Residential 120V)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 32W-T8 7 Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 32W-T8 7 Wraparound (Residential 120V)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 17W-T8 7 Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 17W-T8 7 Wraparound (Residential 120V)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W-T8 7 Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W-T8 7 Wraparound (Residential 120V)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W-T8 9 Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W-T8 9 Wraparound",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W-T8 9 Wraparound (Residential 120V)",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 17W-T8 Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 24W-T5HO Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 32W-T8 Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 54W-T5HO Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W-T8 Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 24W-T5HO Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W-T8 8ft. Tandem Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W-T8 Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 54W-T5HO 8ft. Tandem Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 17W-T8 Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 24W-T5HO Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"6 Lamp 32W-T8 8ft. Tandem Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 32W-T8 Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"6 Lamp 54W-T5HO 8ft. Tandem Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 54W-T5HO Harsh Environment Enclosures",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T5HO-8ft. Tandem Sign Lighter",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T5 1x4 Surface Indirect/Direct",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp T5HO Sign Lighter",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp T5HO-8ft. Tandem Sign Lighter",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W T8 Harsh Environment Enclosure",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T5HO Sign Lighter",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T8 Contemporary Cloud",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T8 1x4 Surface Indirect/Direct",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T5HO 1x4 Surface Indirect/Direct",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 17W T8 Surface Indirect/Direct",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 24W T5HO Surface Indirect/Direct",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 32W T8 Surface Indirect/Direct",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 54W T5HO Surface Indirect/Direct",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 24W T5HO Harsh Environment Enclosure",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W T8-8ft. Tandem Harsh Environment Enclosure",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W T8 Harsh Environment Enclosure",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 54W T5HO-8ft. Tandem Harsh Environment Enclosure",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 54W T5HO Harsh Environment Enclosure",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T8 Contemporary Cloud (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp T8 Contemporary Cloud",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp T8 Contemporary Cloud (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp T8 Spill Ring Bronze Finish",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W T8 Contemporary LUM (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"4-Foot 3 Lamp T8 Spill Ring Satin Nickel Finish",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp T8 Spill Ring Bronze Finish (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp T8 Spill Ring Satin Nickel Finish (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T8 Contemporary LUM (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W T8 Contemporary LUM (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T8 U-bend Contemporary LUM (Electric 120V)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T8 U-bend Contemporary LUM (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp T8 U-bend Contemporary LUM (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 17W T8 Contemporary LUM (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp T8 Contemporary LUM (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W T8 Contemporary LUM (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W T8 11.57 Cloud Series/ InDestruct-A-Puff (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W T8 11.57 Cloud Series/ InDestruct-A-Puff (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W T8 Cloud Series/ InDestruct-A-Puff (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W T8 Cloud Series/ InDestruct-A-Puff (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W U-bend T8 Cloud Series/ InDestruct-A-Puff (Electronic, 120V)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W T8 1U1D Front Baffle Bed Light",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W U-bend T8 Cloud Series/ InDestruct-A-Puff (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 17W T8 17 Cloud Series/ InDestruct-A-Puff (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 17W T8 17 Cloud Series/ InDestruct-A-Puff (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 17W T8 Cloud Series/ InDestruct-A-Puff (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 17W T8 Cloud Series/ InDestruct-A-Puff (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W T8 17 Cloud Series/ InDestruct-A-Puff (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W T8 17 Cloud Series/ InDestruct-A-Puff (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W T8 Cloud Series/ InDestruct-A-Puff (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W T8 Cloud Series/ InDestruct-A-Puff (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 25W T8 1U1D Front Baffle Bed Light",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W T8 1U1D Front Baffle Bed Light",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 17W T8 1U2D Front Baffle Bed Light",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 25W T8 1U2D Front Baffle Bed Light",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 32W T8 1U2D Front Baffle Bed Light",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W T8 555 Series Ceiling/Wall Mount Luminaire (Clear Prismatic acrylic)",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 17W T8 2U1D Front Baffle Bed Light",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 25W T8 2U1D Front Baffle Bed Light",,,,,,,,,,,,,,,,,,,,,,,,
"3 Lamp 32W T8 2U1D Front Baffle Bed Light",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 17W T8 2U2D Front Baffle Bed Light",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 25W T8 2U2D Front Baffle Bed Light",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W T8 2U2D Front Baffle Bed Light",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 25W T8 555 Series Ceiling/Wall Mount Luminaire (Clear Prismatic Acrylic)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W T8 555 Series Ceiling/Wall Mount Luminaire (Clear Prismatic acrylic)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W T8 555 Series Ceiling/Wall Mount Luminaire (Smooth white acrylic)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 25W T8 555 Series Ceiling/Wall Mount Luminaire (Smooth white acrylic)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W T8 555 Series Ceiling/Wall Mount Luminaire (Smooth white acrylic)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W T8 BKA - Classic",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 17W T8 BKS 24 Classic Square Silhouette Vanity Fixture",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 25W T8 BKA - Classic",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W T8 BKA - Classic",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 32W T8 BKS 48 Classic Square Silhouette Vanity Fixture",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W T8 Wall Puff (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 14W High Performance Undercabinet T5 (Electronic, 120V)",,,,,,,,,,,,,,,,,,,,,,,,
"12 Premium T5 Fluorescent Undercabinet Light",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W T8 C Series - Light Strip (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W T8 Wall Puff (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 25W T8 Wall Puff (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 25W T8 Wall Puff (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W T8 Wall Puff (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 32W T8 Wall Puff (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 21W High Performance Undercabinet T5 (Electronic, 120V)",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 28W High Performance Undercabinet T5 (Electronic, 120V)",,,,,,,,,,,,,,,,,,,,,,,,
"21 Premium T5 Fluorescent Undercabinet Light",,,,,,,,,,,,,,,,,,,,,,,,
"24 Premium T5 Fluorescent Undercabinet Light",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 14W T5 KDS1 Mini Body Strip",,,,,,,,,,,,,,,,,,,,,,,,
"42 Premium T5 Fluorescent Undercabinet Light",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 14W T5 KDS2 Mini Body Strip",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 14W T5 Mini Body Side Mount Strip",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W T8 C Series - Light Strip (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 25W T8-6ft. Tandem C Series - Light Strip (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 14W T5 Narrow Body Strip (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W T8-8ft. Tandem Industrial Strip With Mirrored Reflector Standard Mount",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W T8-8ft. Tandem Specification Industrial (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"1 Lamp 17W T8 ST1 - Staggered Strip",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 25W T8 C Series - Light Strip (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 25W T8 C Series - Light Strip (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W T8-8ft. Tandem C Series - Light Strip (Electronic, Multivolt (120-277)",,,,,,,,,,,,,,,,,,,,,,,,
"4 Lamp 32W T8-8ft. Tandem C Series - Light Strip (Residential 120V Ballast)",,,,,,,,,,,,,,,,,,,,,,,,
"2 Lamp 17W T8 ST2 - Staggered Strip",,,,,,,,,,,,,,,,,,,,,,,,
