product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Wattage & Optics Options","Voltage Options","Color Temperature (CCT)","Lens Options","Finish Options","Pendant Mounting Kit","Wattage Options","Wattage & Lumen Options","Mounting Options","Control Options"
2711,DG-AFS30Q,DG-AFS30QD1X100-U-3K-LZ,1144.3,1144.3,,,,0,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-3K-LZ,1144.3,1144.3,,,,0,,,,,Bronze,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-3K-LB,1144.3,1144.3,,,,0,"100 Watts / Type IV",,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-3K-LB,1144.3,1144.3,,,,0,,120-277v,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-3K-LB,1144.3,1144.3,,,,0,,,"3000K (37w, 65w Only)",,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-3K-LB,1144.3,1144.3,,,,0,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-3K-LB,1144.3,1144.3,,,,0,,,,,Black,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-CZ,1071.45,1071.45,,,,0,"100 Watts / Type IV",,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-CZ,1071.45,1071.45,,,,0,,120-277v,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-CZ,1071.45,1071.45,,,,0,,,4000K,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-CZ,1071.45,1071.45,,,,0,,,,"Clear UV-Stabilized Polycarbonate Array Lens",,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-CZ,1071.45,1071.45,,,,0,,,,,Bronze,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-CB,1071.45,1071.45,,,,0,"100 Watts / Type IV",,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-CB,1071.45,1071.45,,,,0,,120-277v,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-CB,1071.45,1071.45,,,,0,,,4000K,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-CB,1071.45,1071.45,,,,0,,,,"Clear UV-Stabilized Polycarbonate Array Lens",,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-CB,1071.45,1071.45,,,,0,,,,,Black,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-LZ,1144.3,1144.3,,,,0,"100 Watts / Type IV",,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-LZ,1144.3,1144.3,,,,0,,120-277v,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-LZ,1144.3,1144.3,,,,0,,,4000K,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-LZ,1144.3,1144.3,,,,0,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-LZ,1144.3,1144.3,,,,0,,,,,Bronze,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-LB,1144.3,1144.3,,,,0,"100 Watts / Type IV",,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-LB,1144.3,1144.3,,,,0,,120-277v,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-LB,1144.3,1144.3,,,,0,,,4000K,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-LB,1144.3,1144.3,,,,0,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-4K-LB,1144.3,1144.3,,,,0,,,,,Black,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-CZ,1071.45,1071.45,,,,0,"100 Watts / Type IV",,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-CZ,1071.45,1071.45,,,,0,,120-277v,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-CZ,1071.45,1071.45,,,,0,,,5000K,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-CZ,1071.45,1071.45,,,,0,,,,"Clear UV-Stabilized Polycarbonate Array Lens",,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-CZ,1071.45,1071.45,,,,0,,,,,Bronze,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-CB,1071.45,1071.45,,,,0,"100 Watts / Type IV",,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-CB,1071.45,1071.45,,,,0,,120-277v,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-CB,1071.45,1071.45,,,,0,,,5000K,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-CB,1071.45,1071.45,,,,0,,,,"Clear UV-Stabilized Polycarbonate Array Lens",,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-CB,1071.45,1071.45,,,,0,,,,,Black,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-LZ,1144.3,1144.3,,,,0,"100 Watts / Type IV",,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-LZ,1144.3,1144.3,,,,0,,120-277v,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-LZ,1144.3,1144.3,,,,0,,,5000K,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-LZ,1144.3,1144.3,,,,0,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-LZ,1144.3,1144.3,,,,0,,,,,Bronze,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-LB,1144.3,1144.3,,,,0,"100 Watts / Type IV",,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-LB,1144.3,1144.3,,,,0,,120-277v,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-LB,1144.3,1144.3,,,,0,,,5000K,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-LB,1144.3,1144.3,,,,0,,,,"SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-U-5K-LB,1144.3,1144.3,,,,0,,,,,Black,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-H-3K-CZ,1222.85,1222.85,,,,0,"100 Watts / Type IV",,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-H-3K-CZ,1222.85,1222.85,,,,0,,347-480v,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-H-3K-CZ,1222.85,1222.85,,,,0,,,"3000K (37w, 65w Only)",,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-H-3K-CZ,1222.85,1222.85,,,,0,,,,"Clear UV-Stabilized Polycarbonate Array Lens",,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-H-3K-CZ,1222.85,1222.85,,,,0,,,,,Bronze,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-H-3K-CB,1222.85,1222.85,,,,0,"100 Watts / Type IV",,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-H-3K-CB,1222.85,1222.85,,,,0,,347-480v,,,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-H-3K-CB,1222.85,1222.85,,,,0,,,"3000K (37w, 65w Only)",,,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-H-3K-CB,1222.85,1222.85,,,,0,,,,"Clear UV-Stabilized Polycarbonate Array Lens",,,,,,
2711,DG-AFS30Q,DG-AFS30QD1X100-H-3K-CB,1222.85,1222.85,,,,0,,,,,Black,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-WH,297.5,297.5,,,,0,,,,,,"36"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-WH,297.5,297.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-WH,297.5,297.5,,,,0,,,4000K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-WH,297.5,297.5,,,,0,,,,,White,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-BL,297.5,297.5,,,,0,,,,,,"36"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-BL,297.5,297.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-BL,297.5,297.5,,,,0,,,4000K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-BL,297.5,297.5,,,,0,,,,,Black,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-BR,297.5,297.5,,,,0,,,,,,"36"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-BR,297.5,297.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-BR,297.5,297.5,,,,0,,,4000K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-BR,297.5,297.5,,,,0,,,,,Bronze,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-SI,297.5,297.5,,,,0,,,,,,"36"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-SI,297.5,297.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-SI,297.5,297.5,,,,0,,,4000K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-36-10-840-UZTD-SI,297.5,297.5,,,,0,,,,,Silver,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-WH,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-WH,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-WH,302.5,302.5,,,,0,,,2700K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-WH,302.5,302.5,,,,0,,,,,White,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-BL,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-BL,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-BL,302.5,302.5,,,,0,,,2700K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-BL,302.5,302.5,,,,0,,,,,Black,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-BR,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-BR,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-BR,302.5,302.5,,,,0,,,2700K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-BR,302.5,302.5,,,,0,,,,,Bronze,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-SI,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-SI,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-SI,302.5,302.5,,,,0,,,2700K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-827-UZTD-SI,302.5,302.5,,,,0,,,,,Silver,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-WH,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-WH,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-WH,302.5,302.5,,,,0,,,3000K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-WH,302.5,302.5,,,,0,,,,,White,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-BL,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-BL,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-BL,302.5,302.5,,,,0,,,3000K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-BL,302.5,302.5,,,,0,,,,,Black,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-BR,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-BR,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-BR,302.5,302.5,,,,0,,,3000K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-BR,302.5,302.5,,,,0,,,,,Bronze,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-SI,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-SI,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-SI,302.5,302.5,,,,0,,,3000K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-830-UZTD-SI,302.5,302.5,,,,0,,,,,Silver,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-WH,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-WH,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-WH,302.5,302.5,,,,0,,,3500K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-WH,302.5,302.5,,,,0,,,,,White,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-BL,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-BL,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-BL,302.5,302.5,,,,0,,,3500K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-BL,302.5,302.5,,,,0,,,,,Black,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-BR,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-BR,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-BR,302.5,302.5,,,,0,,,3500K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-BR,302.5,302.5,,,,0,,,,,Bronze,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-SI,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-SI,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-SI,302.5,302.5,,,,0,,,3500K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-835-UZTD-SI,302.5,302.5,,,,0,,,,,Silver,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-WH,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-WH,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-WH,302.5,302.5,,,,0,,,4000K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-WH,302.5,302.5,,,,0,,,,,White,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-BL,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-BL,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-BL,302.5,302.5,,,,0,,,4000K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-BL,302.5,302.5,,,,0,,,,,Black,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-BR,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-BR,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-BR,302.5,302.5,,,,0,,,4000K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-BR,302.5,302.5,,,,0,,,,,Bronze,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-SI,302.5,302.5,,,,0,,,,,,"48"" Pendant",,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-SI,302.5,302.5,,,,0,,,,,,,"10 Watts",,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-SI,302.5,302.5,,,,0,,,4000K,,,,,,,
5746,LT-LEDH-SR6P-UZTD,LT-LEDH-SR6P-G2-48-10-840-UZTD-SI,302.5,302.5,,,,0,,,,,Silver,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD-WH,312.5,312.5,,,,0,,,,,,"36"" Pendant",,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD-WH,312.5,312.5,,,,0,,,,,,,"10 Watts",,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD-WH,312.5,312.5,,,,0,,,4000K,,,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD-WH,312.5,312.5,,,,0,,,,,White,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD-BL,312.5,312.5,,,,0,,,,,,"36"" Pendant",,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD-BL,312.5,312.5,,,,0,,,,,,,"10 Watts",,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD-BL,312.5,312.5,,,,0,,,4000K,,,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD-BL,312.5,312.5,,,,0,,,,,Black,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD0-BR,312.5,312.5,,,,0,,,,,,"36"" Pendant",,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD0-BR,312.5,312.5,,,,0,,,,,,,"10 Watts",,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD0-BR,312.5,312.5,,,,0,,,4000K,,,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD0-BR,312.5,312.5,,,,0,,,,,Bronze,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD-SI,312.5,312.5,,,,0,,,,,,"36"" Pendant",,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD-SI,312.5,312.5,,,,0,,,,,,,"10 Watts",,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD-SI,312.5,312.5,,,,0,,,4000K,,,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S36-10-840-UZTD-SI,312.5,312.5,,,,0,,,,,Silver,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-WH,317.5,317.5,,,,0,,,,,,"48"" Pendant",,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-WH,317.5,317.5,,,,0,,,,,,,"10 Watts",,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-WH,317.5,317.5,,,,0,,,2700K,,,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-WH,317.5,317.5,,,,0,,,,,White,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-BL,317.5,317.5,,,,0,,,,,,"48"" Pendant",,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-BL,317.5,317.5,,,,0,,,,,,,"10 Watts",,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-BL,317.5,317.5,,,,0,,,2700K,,,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-BL,317.5,317.5,,,,0,,,,,Black,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-BR,317.5,317.5,,,,0,,,,,,"48"" Pendant",,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-BR,317.5,317.5,,,,0,,,,,,,"10 Watts",,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-BR,317.5,317.5,,,,0,,,2700K,,,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-BR,317.5,317.5,,,,0,,,,,Bronze,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-SI,317.5,317.5,,,,0,,,,,,"48"" Pendant",,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-SI,317.5,317.5,,,,0,,,,,,,"10 Watts",,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-SI,317.5,317.5,,,,0,,,2700K,,,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-827-UZTD-SI,317.5,317.5,,,,0,,,,,Silver,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-830-UZTD-WH,317.5,317.5,,,,0,,,,,,"48"" Pendant",,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-830-UZTD-WH,317.5,317.5,,,,0,,,,,,,"10 Watts",,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-830-UZTD-WH,317.5,317.5,,,,0,,,3000K,,,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-830-UZTD-WH,317.5,317.5,,,,0,,,,,White,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-830-UZTD-BL,317.5,317.5,,,,0,,,,,,"48"" Pendant",,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-830-UZTD-BL,317.5,317.5,,,,0,,,,,,,"10 Watts",,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-830-UZTD-BL,317.5,317.5,,,,0,,,3000K,,,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-830-UZTD-BL,317.5,317.5,,,,0,,,,,Black,,,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-830-UZTD-BR,317.5,317.5,,,,0,,,,,,"48"" Pendant",,,,
5801,LT-LEDH-SR6P-S-UZTD,LT-LEDH-SR6P-G2-S48-10-830-UZTD-BR,317.5,317.5,,,,0,,,,,,,"10 Watts",,,
