parent_sku,Child_sku,ProductId,"Product Name","Bin Picking Number","Brand Name","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases","Product Visible","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image URL - 1","Product Image URL - 2","Product Image URL - 3","Product Image URL - 4","Product Image URL - 5","Product Image URL - 6","Product Image URL - 7","Product Image URL - 8","Product Image URL - 9","Product Image URL - 10","Product Image URL - 11","Product Image URL - 12","Product Image URL - 13","Page Title","Meta Keywords","Meta Description","Product Condition","Product UPC/EAN","GPS Global Trade Item Number","Product Custom Fields","Minimum Purchase Quantity","Maximum Purchase Quantity","Shipping Groups"
DG-AFR32Q,DG-AFR32Q-C-1X37-U-5K-CB,75012,"[S]Wattage & Optic Options=37 Watts / Type III,[S]Voltage Options=120-277v,[S]Color Temperature (CCT)=5000K,[S]Lens Options=Clear Polycarbonate Array Lens",,,,1232.85,0,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFR32Q,DG-AFR32Q-C-1X37-U-5K-LB,75013,"[S]Wattage & Optic Options=37 Watts / Type III,[S]Voltage Options=120-277v,[S]Color Temperature (CCT)=5000K,[S]Lens Options=SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,1305.75,0,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFR32Q,DG-AFR32Q-C-1X37-H-3K-CB,75014,"[S]Wattage & Optic Options=37 Watts / Type III,[S]Voltage Options=347-480v,[S]Color Temperature (CCT)=3000K,[S]Lens Options=Clear Polycarbonate Array Lens",,,,1268.6,0,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFR32Q,DG-AFR32Q-C-1X37-H-3K-LB,75015,"[S]Wattage & Optic Options=37 Watts / Type III,[S]Voltage Options=347-480v,[S]Color Temperature (CCT)=3000K,[S]Lens Options=SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,1341.45,0,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFR32Q,DG-AFR32Q-C-1X37-H-4K-CB,75016,"[S]Wattage & Optic Options=37 Watts / Type III,[S]Voltage Options=347-480v,[S]Color Temperature (CCT)=4000K,[S]Lens Options=Clear Polycarbonate Array Lens",,,,1268.6,0,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFR32Q,DG-AFR32Q-C-1X37-H-4K-LB,75017,"[S]Wattage & Optic Options=37 Watts / Type III,[S]Voltage Options=347-480v,[S]Color Temperature (CCT)=4000K,[S]Lens Options=SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,1341.45,0,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFR32Q,DG-AFR32Q-C-1X37-H-5K-CB,75018,"[S]Wattage & Optic Options=37 Watts / Type III,[S]Voltage Options=347-480v,[S]Color Temperature (CCT)=5000K,[S]Lens Options=Clear Polycarbonate Array Lens",,,,1268.6,0,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFR32Q,DG-AFR32Q-C-1X37-H-5K-LB,75019,"[S]Wattage & Optic Options=37 Watts / Type III,[S]Voltage Options=347-480v,[S]Color Temperature (CCT)=5000K,[S]Lens Options=SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,1341.45,0,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFR32Q,DG-AFR32Q-C-1X65-U-3K-CB,75020,"[S]Wattage & Optic Options=65 Watts / Type III,[S]Voltage Options=120-277v,[S]Color Temperature (CCT)=3000K,[S]Lens Options=Clear Polycarbonate Array Lens",,,,1368.6,0,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFR32Q,DG-AFR32Q-C-1X65-U-3K-LB,75021,"[S]Wattage & Optic Options=65 Watts / Type III,[S]Voltage Options=120-277v,[S]Color Temperature (CCT)=3000K,[S]Lens Options=SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,1441.45,0,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFR32Q,DG-AFR32Q-C-1X65-U-4K-CB,75022,"[S]Wattage & Optic Options=65 Watts / Type III,[S]Voltage Options=120-277v,[S]Color Temperature (CCT)=4000K,[S]Lens Options=Clear Polycarbonate Array Lens",,,,1368.6,0,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFR32Q,DG-AFR32Q-C-1X65-U-4K-LB,75023,"[S]Wattage & Optic Options=65 Watts / Type III,[S]Voltage Options=120-277v,[S]Color Temperature (CCT)=4000K,[S]Lens Options=SoftLED LumaLens Opal UV-Stabilized Polycarbonate Vandal-Resistant Drop Lens",,,,1441.45,0,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG-AFR32Q,DG-AFR32Q-C-1X65-U-5K-CB,75024,"[S]Wattage & Optic Options=65 Watts / Type III,[S]Voltage Options=120-277v,[S]Color Temperature (CCT)=5000K,[S]Lens Options=Clear Polycarbonate Array Lens",,,,1368.6,0,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
