product_id,parent_sku,child_sku
957,TF-WLINLV2328MV,"TF-WLINLV2328MV-WH,TF-WLINLV2328MV-BK,TF-WLINLV2328MV-SL,TF-WLINLV2328MV-IN"
959,TF-WLINLV232MV,"TF-WLINLV232MV-WH,TF-WLINLV232MV-BK,TF-WLINLV232MV-SL,TF-WLINLV232MV-IN"
960,TF-BKRA117MV,"TF-BKRA117MV-WH,TF-BKRA117MV-CHE,TF-BKRA117MV-CH"
962,TF-WLINLV2548MV,"TF-WLINLV2548MV-WH,TF-WLINLV2548MV-BK,TF-WLINLV2548MV-SL,TF-WLINLV2548MV-IN"
964,TF-WLINLV254MV,"TF-WLINLV254MV-WH,TF-WLINLV254MV-BK,TF-WLINLV254MV-SL,TF-WLINLV254MV-IN"
965,TF-WLINMW2328MV,"TF-WLINMW2328MV-WH,TF-WLINMW2328MV-BK,TF-WLINMW2328MV-SL,TF-WLINMW2328MV-IN"
968,TF-WLINMW232MV,"TF-WLINMW232MV-WH,TF-WLINMW232MV-BK,TF-WLINMW232MV-SL,TF-WLINMW232MV-IN"
970,TF-WLINMW2548MV,"TF-WLINMW2548MV-WH,TF-WLINMW2548MV-BK,TF-WLINMW2548MV-SL,TF-WLINMW2548MV-IN"
973,TF-WLINMW254MV,"TF-WLINMW254MV-WH,TF-WLINMW254MV-BK,TF-WLINMW254MV-SL,TF-WLINMW254MV-IN"
974,TF-WLINPF2328MV,"TF-WLINPF2328MV-WH,TF-WLINPF2328MV-BK,TF-WLINPF2328MV-SL,TF-WLINPF2328MV-IN"
976,TF-WLINPF232MV,"TF-WLINPF232MV-WH,TF-WLINPF232MV-BK,TF-WLINPF232MV-SL,TF-WLINPF232MV-IN"
980,TF-WLINPF254MV,"TF-WLINPF254MV-WH,TF-WLINPF254MV-BK,TF-WLINPF254MV-SL,TF-WLINPF254MV-IN"
981,TF-VAN,"TF-VAN-217E120-AL,TF-VAN-217E120-SW,TF-VAN-225E120-AL,TF-VAN-225E120-SW,TF-VAN-232E120-AL,TF-VAN-232E120-SW"
984,TF-BKRA125MV,"TF-BKRA125MV-WH,TF-BKRA125MV-CHE,TF-BKRA125MV-CH"
985,TF-BKRA132MV,"TF-BKRA132MV-WH,TF-BKRA132MV-CHE,TF-BKRA132MV-CH"
1332,TF-24C2,"TF-24C2-M20BL10-X1,TF-24C2-M20BL10-MV,TF-24C2-M20BL10-WR,TF-24C2-W10BL10-X1,TF-24C2-W10BL10-MV,TF-24C2-W10BL10-WR"
1374,BL-RELXTE1RCAEM-SDT,"BL-RELXTE1RCAEM-SDT-R,BL-RELXTE1RCAEM-SDT-G"
1375,BL-LEDCXTEU,"BL-LEDCXTEU-1-R-W,BL-LEDCXTEU-1-R-B,BL-LEDCXTEU-1-G-W,BL-LEDCXTEU-1-G-B,BL-LEDCXTEU-2-R-W,BL-LEDCXTEU-2-R-B,BL-LEDCXTEU-2-G-W,BL-LEDCXTEU-2-G-B"
1540,AT-CPPG,"AT-CPPG-40W4000LM-4000K,AT-CPPG-40W4000LM-5000K,AT-CPPG-60W6000LM-4000K,AT-CPPG-60W6000LM-5000K,AT-CPPG-90W8500LM-4000K,AT-CPPG-90W8500LM-5000K"
1979,NL-TP260,"NL-TP260-W20-30K,NL-TP260-W20-40K,NL-TP260-W20-50K,NL-TP260-W35-30K,NL-TP260-W35-40K,NL-TP260-W35-50K"
1981,ILP-SS8-12L-U,"ILP-SS8-12L-U-35-FRL,ILP-SS8-12L-U-40-FRL,ILP-SS8-12L-U-50-FRL"
2015,TL-TECBTA-24,"TL-TECBTA-24-30W-40K,TL-TECBTA-24-30W-50K-D1-W,TL-TECBTA-24-40W-40K-D1-W,TL-TECBTA-24-40W-50K"
2019,TL-TECBTA-22,"TL-TECBTA-22-20W-50KD1WJ,TL-TECBTA-22-40W-50KD1WJ"
2057,NL-NBQL,"NL-NBQL-75W-30K-V,NL-NBQL-75W-30K-HV,NL-NBQL-75W-40K-V,NL-NBQL-75W-40K-HV,NL-NBQL-75W-50K-V,NL-NBQL-75W-50K-HV,NL-NBQL-100W-30K-V,NL-NBQL-100W-30K-HV,NL-NBQL-100W-40K-V,NL-NBQL-100W-40K-HV,NL-NBQL-100W-50K-V,NL-NBQL-100W-50K-HV,NL-NBQL-150W-30K-V,NL-NBQL-150W-30K-HV,NL-NBQL-150W-40K-V,NL-NBQL-150W-40K-HV,NL-NBQL-150W-50K-V,NL-NBQL-150W-50K-HV,NL-NBQL-200W-30K-V,NL-NBQL-200W-30K-HV,NL-NBQL-200W-40K-V,NL-NBQL-200W-40K-HV,NL-NBQL-200W-50K-V,NL-NBQL-200W-50K-HV,NL-NBQL-300W-30K-V,NL-NBQL-300W-30K-HV,NL-NBQL-300W-40K-V,NL-NBQL-300W-40K-HV,NL-NBQL-300W-50K-V,NL-NBQL-300W-50K-HV"
2113,PS-HB-18Y-PAD,"PS-HB-18Y-PAD-60,PS-HB-18Y-PAD-120,PS-HB-18Y-PAD-180,PS-HB-18Y-PAD-240"
2121,BL-DBEL,"BL-DBEL-BR-SDT,BL-DBEL-B-SDT,BL-DBEL-WH-SDT"
2122,BL-DXR,"BL-DXR-65,BL-DXR-610,BL-DXR-125,BL-DXR-1210"
2124,BL-LEDR5HO,"BL-LEDR5HO-,BL-LEDR5HO-B"
2125,PI-PT-HBL4,"PI-PT-HBL4-105W-40K,PI-PT-HBL4-155W-40K,PI-PT-HBL4-170W-40K,PI-PT-HBL4-210W-40K,PI-PT-HBL4-300W-40K,PI-PT-HBL4-105W-50K,PI-PT-HBL4-155W-50K,PI-PT-HBL4-170W-50K,PI-PT-HBL4-210W-50K,PI-PT-HBL4-300W-50K"
2126,BL-PAR-1,"BL-PAR-1W,BL-PAR-1B"
2134,ILP-AL-375WU,"ILP-AL-375WU-30TIVUPMB,ILP-AL-375WU-40TIVUPMB,ILP-AL-375WU-50TIVUPMB"
2136,ILP-AL-225WU,"ILP-AL-225WU-30TIVUPMB,ILP-AL-225WU-40TIVUPMB,ILP-AL-225WU-50TIVUPMB"
2141,ILP-AL-90WU,"ILP-AL-90WU-30TIVUPMB,ILP-AL-90WU-40TIVUPMB,ILP-AL-90WU-50TIVUPMB"
2181,ILP-BLFT-15WLED-UNIV-4000K,"ILP-BLFT-15WLED-UNIV-4000K-BRZ,ILP-BLFT-15WLED-UNIV-4000K-BLK"
2224,EL-EB30-11W,"EL-EB30-11W-3020e-CASE25,EL-EB30-11W-3000e-CASE25,EL-EB30-11W-3040e-CASE25,EL-EB30-11W-3050e-CASE25"
2225,EL-EA21-22W,"EL-EA21-22W-1020eh-CASE5,EL-EA21-22W-1000eh-CASE5,EL-EA21-22W-1040eh-CASE5,EL-EA21-22W-1050eh-CASE5"
2227,EL-ET5-2,"EL-ET5-24W-304H,EL-ET5-24W-305H"
