product_id,parent_sku,child_sku
3975,AEL-LTRB4,"AEL-LTRB4-50-SMAM-SMS,AEL-LTRB4-50-SMAM-12EBL,AEL-LTRB4-50-SMAM-FK24,AEL-LTRB4-50-SMAM-FW,AEL-LTRB4-50-SMAM-OC4EX,AEL-LTRB4-50-MMAM-SMS,AEL-LTRB4-50-MMAM-12EBL,AEL-LTRB4-50-MMAM-FK24,AEL-LTRB4-50-MMAM-FW,AEL-LTRB4-50-MMAM-OC4EX,AEL-LTRB4-50-HMAM-SMS,AEL-LTRB4-50-HMAM-12EBL,AEL-LTRB4-50-HMAM-FK24,AEL-LTRB4-50-HMAM-FW,AEL-LTRB4-50-HMAM-OC4EX,AEL-LTRB4-50-SHAM-SMS,AEL-LTRB4-50-SHAM-12EBL,AEL-LTRB4-50-SHAM-FK24,AEL-LTRB4-50-SHAM-FW,AEL-LTRB4-50-SHAM-OC4EX,AEL-LTRB4-50-MHAM-SMS,AEL-LTRB4-50-MHAM-12EBL,AEL-LTRB4-50-MHAM-FK24,AEL-LTRB4-50-MHAM-FW,AEL-LTRB4-50-MHAM-OC4EX,AEL-LTRB4-50-HHAM-SMS,AEL-LTRB4-50-HHAM-12EBL,AEL-LTRB4-50-HHAM-FK24,AEL-LTRB4-50-HHAM-FW,AEL-LTRB4-50-HHAM-OC4EX"
4331,LT-WCED-4DP,"LT-WCED-4DP-18-27-835-(ZT)DOB-WH,LT-WCED-4DP-24-27-835-(ZT)DOB-WH,LT-WCED-4DP-36-27-835-(ZT)DOB-WH,LT-WCED-4DP-48-27-835-(ZT)DOB-WH,LT-WCED-4DP-3-27-835-(ZT)DOB-BK,LT-WCED-4DP-6-27-835-(ZT)DOB-BK,LT-WCED-4DP-12-27-835-(ZT)DOB-BK,LT-WCED-4DP-18-27-835-(ZT)DOB-BK,LT-WCED-4DP-24-27-835-(ZT)DOB-BK,LT-WCED-4DP-36-27-835-(ZT)DOB-BK,LT-WCED-4DP-48-27-835-(ZT)DOB-BK,LT-WCED-4DP-3-27-835-(ZT)DOB-SI,LT-WCED-4DP-6-27-835-(ZT)DOB-SI,LT-WCED-4DP-12-27-835-(ZT)DOB-SI,LT-WCED-4DP-18-27-835-(ZT)DOB-SI,LT-WCED-4DP-24-27-835-(ZT)DOB-SI,LT-WCED-4DP-36-27-835-(ZT)DOB-SI,LT-WCED-4DP-48-27-835-(ZT)DOB-SI,LT-WCED-4DP-3-27-840-(ZT)DOB-WH,LT-WCED-4DP-6-27-840-(ZT)DOB-WH,LT-WCED-4DP-12-27-840-(ZT)DOB-WH,LT-WCED-4DP-18-27-840-(ZT)DOB-WH,LT-WCED-4DP-24-27-840-(ZT)DOB-WH,LT-WCED-4DP-36-27-840-(ZT)DOB-WH,LT-WCED-4DP-48-27-840-(ZT)DOB-WH,LT-WCED-4DP-3-27-840-(ZT)DOB-BK,LT-WCED-4DP-6-27-840-(ZT)DOB-BK,LT-WCED-4DP-12-27-840-(ZT)DOB-BK,LT-WCED-4DP-18-27-840-(ZT)DOB-BK,LT-WCED-4DP-24-27-840-(ZT)DOB-BK,LT-WCED-4DP-36-27-840-(ZT)DOB-BK,LT-WCED-4DP-48-27-840-(ZT)DOB-BK,LT-WCED-4DP-3-27-840-(ZT)DOB-SI,LT-WCED-4DP-6-27-840-(ZT)DOB-SI,LT-WCED-4DP-12-27-840-(ZT)DOB-SI,LT-WCED-4DP-18-27-840-(ZT)DOB-SI,LT-WCED-4DP-24-27-840-(ZT)DOB-SI,LT-WCED-4DP-36-27-840-(ZT)DOB-SI,LT-WCED-4DP-48-27-840-(ZT)DOB-SI"
4372,LT-WCED-4DP-S,"LT-WCED-4DP-S18-27-835-(ZT)DOB-WH,LT-WCED-4DP-S24-27-835-(ZT)DOB-WH,LT-WCED-4DP-S36-27-835-(ZT)DOB-WH,LT-WCED-4DP-S48-27-835-(ZT)DOB-WH,LT-WCED-4DP-S3-27-835-(ZT)DOB-BK,LT-WCED-4DP-S6-27-835-(ZT)DOB-BK,LT-WCED-4DP-S12-27-835-(ZT)DOB-BK,LT-WCED-4DP-S18-27-835-(ZT)DOB-BK,LT-WCED-4DP-S24-27-835-(ZT)DOB-BK,LT-WCED-4DP-S36-27-835-(ZT)DOB-BK,LT-WCED-4DP-S48-27-835-(ZT)DOB-BK,LT-WCED-4DP-S3-27-835-(ZT)DOB-SI,LT-WCED-4DP-S6-27-835-(ZT)DOB-SI,LT-WCED-4DP-S12-27-835-(ZT)DOB-SI,LT-WCED-4DP-S18-27-835-(ZT)DOB-SI,LT-WCED-4DP-S24-27-835-(ZT)DOB-SI,LT-WCED-4DP-S36-27-835-(ZT)DOB-SI,LT-WCED-4DP-S48-27-835-(ZT)DOB-SI,LT-WCED-4DP-S3-27-840-(ZT)DOB-WH,LT-WCED-4DP-S6-27-840-(ZT)DOB-WH,LT-WCED-4DP-S12-27-840-(ZT)DOB-WH,LT-WCED-4DP-S18-27-840-(ZT)DOB-WH,LT-WCED-4DP-S24-27-840-(ZT)DOB-WH,LT-WCED-4DP-S36-27-840-(ZT)DOB-WH,LT-WCED-4DP-S48-27-840-(ZT)DOB-WH,LT-WCED-4DP-S3-27-840-(ZT)DOB-BK,LT-WCED-4DP-S6-27-840-(ZT)DOB-BK,LT-WCED-4DP-S12-27-840-(ZT)DOB-BK,LT-WCED-4DP-S18-27-840-(ZT)DOB-BK,LT-WCED-4DP-S24-27-840-(ZT)DOB-BK,LT-WCED-4DP-S36-27-840-(ZT)DOB-BK,LT-WCED-4DP-S27-840-(ZT)DOB-BK,LT-WCED-4DP-S3-27-840-(ZT)DOB-SI,LT-WCED-4DP-S6-27-840-(ZT)DOB-SI,LT-WCED-4DP-S12-27-840-(ZT)DOB-SI,LT-WCED-4DP-S18-27-840-(ZT)DOB-SI,LT-WCED-4DP-S24-27-840-(ZT)DOB-SI,LT-WCED-4DP-S36-27-840-(ZT)DOB-SI,LT-WCED-4DP-S27-840-(ZT)DOB-SI"
4413,LT-WCED-4SDP-S,"LT-WCED-4SDP-S18-27-835-(ZT)DOB-WH,LT-WCED-4SDP-S24-27-835-(ZT)DOB-WH,LT-WCED-4SDP-S36-27-835-(ZT)DOB-WH,LT-WCED-4SDP-S48-27-835-(ZT)DOB-WH,LT-WCED-4SDP-S3-27-835-(ZT)DOB-BK,LT-WCED-4SDP-S6-27-835-(ZT)DOB-BK,LT-WCED-4SDP-S12-27-835-(ZT)DOB-BK,LT-WCED-4SDP-S18-27-835-(ZT)DOB-BK,LT-WCED-4SDP-S24-27-835-(ZT)DOB-BK,LT-WCED-4SDP-S36-27-835-(ZT)DOB-BK,LT-WCED-4SDP-S48-27-835-(ZT)DOB-BK,LT-WCED-4SDP-S3-27-835-(ZT)DOB-SI,LT-WCED-4SDP-S6-27-835-(ZT)DOB-SI,LT-WCED-4SDP-S12-27-835-(ZT)DOB-SI,LT-WCED-4SDP-S18-27-835-(ZT)DOB-SI,LT-WCED-4SDP-S24-27-835-(ZT)DOB-SI,LT-WCED-4SDP-S36-27-835-(ZT)DOB-SI,LT-WCED-4SDP-S48-27-835-(ZT)DOB-SI,LT-WCED-4SDP-S3-27-840-(ZT)DOB-WH,LT-WCED-4SDP-S6-27-840-(ZT)DOB-WH,LT-WCED-4SDP-S12-27-840-(ZT)DOB-WH,LT-WCED-4SDP-S18-27-840-(ZT)DOB-WH,LT-WCED-4SDP-S24-27-840-(ZT)DOB-WH,LT-WCED-4SDP-S36-27-840-(ZT)DOB-WH,LT-WCED-4SDP-S-30W-40-WH-48P,LT-WCED-4SDP-S3-27-840-(ZT)DOB-BK,LT-WCED-4SDP-S6-27-840-(ZT)DOB-BK,LT-WCED-4SDP-S12-27-840-(ZT)DOB-BK,LT-WCED-4SDP-S18-27-840-(ZT)DOB-BK,LT-WCED-4SDP-S24-27-840-(ZT)DOB-BK,LT-WCED-4SDP-S36-27-840-(ZT)DOB-BK,LT-WCED-4SDP-S-30W-40-BK-48P,LT-WCED-4SDP-S3-27-840-(ZT)DOB-SI,LT-WCED-4SDP-S6-27-840-(ZT)DOB-SI,LT-WCED-4SDP-S12-27-840-(ZT)DOB-SI,LT-WCED-4SDP-S18-27-840-(ZT)DOB-SI,LT-WCED-4SDP-S24-27-840-(ZT)DOB-SI,LT-WCED-4SDP-S36-27-840-(ZT)DOB-SI,LT-WCED-4SDP-S-30W-40-SL-48P"
4453,LT-WCED-4SDP,"LT-WCED-4SDP-18-27-835-(ZT)DOB-WH,LT-WCED-4SDP-24-27-835-(ZT)DOB-WH,LT-WCED-4SDP-36-27-835-(ZT)DOB-WH,LT-WCED-4SDP-48-27-835-(ZT)DOB-WH,LT-WCED-4SDP-3-27-835-(ZT)DOB-BK,LT-WCED-4SDP-6-27-835-(ZT)DOB-BK,LT-WCED-4SDP-12-27-835-(ZT)DOB-BK,LT-WCED-4SDP-18-27-835-(ZT)DOB-BK,LT-WCED-4SDP-24-27-835-(ZT)DOB-BK,LT-WCED-4SDP-36-27-835-(ZT)DOB-BK,LT-WCED-4SDP-48-27-835-(ZT)DOB-BK,LT-WCED-4SDP-3-27-835-(ZT)DOB-SI,LT-WCED-4SDP-6-27-835-(ZT)DOB-SI,LT-WCED-4SDP-12-27-835-(ZT)DOB-SI,LT-WCED-4SDP-18-27-835-(ZT)DOB-SI,LT-WCED-4SDP-24-27-835-(ZT)DOB-SI,LT-WCED-4SDP-36-27-835-(ZT)DOB-SI,LT-WCED-4SDP-48-27-835-(ZT)DOB-SI,LT-WCED-4SDP-3-27-840-(ZT)DOB-WH,LT-WCED-4SDP-6-27-840-(ZT)DOB-WH,LT-WCED-4SDP-12-27-840-(ZT)DOB-WH,LT-WCED-4SDP-18-27-840-(ZT)DOB-WH,LT-WCED-4SDP-24-27-840-(ZT)DOB-WH,LT-WCED-4SDP-36-27-840-(ZT)DOB-WH,LT-WCED-4SDP-48-27-840-(ZT)DOB-WH,LT-WCED-4SDP-3-27-840-(ZT)DOB-BK,LT-WCED-4SDP-6-27-840-(ZT)DOB-BK,LT-WCED-4SDP-12-27-840-(ZT)DOB-BK,LT-WCED-4SDP-18-27-840-(ZT)DOB-BK,LT-WCED-4SDP-24-27-840-(ZT)DOB-BK,LT-WCED-4SDP-36-27-840-(ZT)DOB-BK,LT-WCED-4SDP-48-27-840-(ZT)DOB-BK,LT-WCED-4SDP-3-27-840-(ZT)DOB-SI,LT-WCED-4SDP-6-27-840-(ZT)DOB-SI,LT-WCED-4SDP-12-27-840-(ZT)DOB-SI,LT-WCED-4SDP-18-27-840-(ZT)DOB-SI,LT-WCED-4SDP-24-27-840-(ZT)DOB-SI,LT-WCED-4SDP-36-27-840-(ZT)DOB-SI,LT-WCED-4SDP-48-27-840-(ZT)DOB-SI"
4510,LT-LEDH-SR5P-UZTD,"LT-LEDH-SR5P-UZTD-14-40-BR-12,LT-LEDH-SR5P-G2-18-14-840-UZTD-BR,LT-LEDH-SR5P-G2-24-14-840-UZTD-BR,LT-LEDH-SR5P-G2-36-14-840-UZTD-BR,LT-LEDH-SR5P-G2-48-14-840-UZTD-BR,LT-LEDH-SR5P-UZTD-14-40-SI-12,LT-LEDH-SR5P-G2-18-14-840-UZTD-SI,LT-LEDH-SR5P-G2-24-14-840-UZTD-SI,LT-LEDH-SR5P-G2-36-14-840-UZTD-SI,LT-LEDH-SR5P-G2-48-14-840-UZTD-SI,LT-LEDH-SR5P-UZTD-12-22-27-WH,LT-LEDH-SR5P-UZTD-12-22-27-BL,LT-LEDH-SR5P-UZTD-12-22-27-BR,LT-LEDH-SR5P-UZTD-12-22-27-SI,LT-LEDH-SR5P-UZTD-12-22-30-WH,LT-LEDH-SR5P-UZTD-12-22-30-BL,LT-LEDH-SR5P-UZTD-12-22-30-BR,LT-LEDH-SR5P-UZTD-12-22-30-SI,LT-LEDH-SR5P-UZTD-12-22-35-WH,LT-LEDH-SR5P-UZTD-12-22-35-BL,LT-LEDH-SR5P-UZTD-12-22-35-BR,LT-LEDH-SR5P-UZTD-12-22-35-SI,LT-LEDH-SR5P-UZTD-12-22-40-WH,LT-LEDH-SR5P-UZTD-12-22-40-BL,LT-LEDH-SR5P-UZTD-12-22-40-BR,LT-LEDH-SR5P-UZTD-12-22-40-SI,LT-LEDH-SR5P-UZTD-18-22-27-WH,LT-LEDH-SR5P-G2-18-22-827-UZTD-BK,LT-LEDH-SR5P-G2-18-22-827-UZTD-BR,LT-LEDH-SR5P-G2-18-22-827-UZTD-SI,LT-LEDH-SR5P-G2-18-22-830-UZTD-WH,LT-LEDH-SR5P-G2-18-22-830-UZTD-BK,LT-LEDH-SR5P-G2-18-22-830-UZTD-BR,LT-LEDH-SR5P-G2-18-22-830-UZTD-SI,LT-LEDH-SR5P-G2-18-22-835-UZTD-WH,LT-LEDH-SR5P-G2-18-22-835-UZTD-BK,LT-LEDH-SR5P-G2-18-22-835-UZTD-BR,LT-LEDH-SR5P-G2-18-22-835-UZTD-SI,LT-LEDH-SR5P-G2-18-22-840-UZTD-WH,LT-LEDH-SR5P-G2-18-22-840-UZTD-BK,LT-LEDH-SR5P-G2-18-22-840-UZTD-BR,LT-LEDH-SR5P-G2-18-22-840-UZTD-SI,LT-LEDH-SR5P-G2-24-22-827-UZTD-WH,LT-LEDH-SR5P-G2-24-22-827-UZTD-BK,LT-LEDH-SR5P-G2-24-22-827-UZTD-BR,LT-LEDH-SR5P-G2-24-22-827-UZTD-SI,LT-LEDH-SR5P-G2-24-22-830-UZTD-WH,LT-LEDH-SR5P-G2-24-22-830-UZTD-BK,LT-LEDH-SR5P-G2-24-22-830-UZTD-BR,LT-LEDH-SR5P-G2-24-22-830-UZTD-SI"
5685,LT-LEDH-SR5P-S-UTD,"LT-LEDH-SR5P-G2-S12-22-840-UTD-BR,LT-LEDH-SR5P-G2-S18-22-840-UTD-BR,LT-LEDH-SR5P-G2-S24-22-840-UTD-BR,LT-LEDH-SR5P-G2-S36-22-840-UTD-BR,LT-LEDH-SR5P-G2-S48-22-840-UTD-BR,LT-LEDH-SR5P-G2-S12-22-840-UTD-SI,LT-LEDH-SR5P-G2-S18-22-840-UTD-SI,LT-LEDH-SR5P-G2-S24-22-840-UTD-SI,LT-LEDH-SR5P-G2-S36-22-840-UTD-SI,LT-LEDH-SR5P-G2-S48-22-840-UTD-SI"
5703,LT-LEDH-SR5P-S-UZTD,"LT-LEDH-SR5P-S-G2-S12-22-840-UZTD-BR,LT-LEDH-SR5P-S-G2-S18-22-840-UZTD-BR,LT-LEDH-SR5P-S-G2-S24-22-840-UZTD-BR,LT-LEDH-SR5P-S-G2-S36-22-840-UZTD-BR,LT-LEDH-SR5P-S-G2-S48-22-840-UZTD-BR,LT-LEDH-SR5P-S-G2-S12-22-840-UZTD-SI,LT-LEDH-SR5P-S-G2-S18-22-840-UZTD-SI,LT-LEDH-SR5P-S-G2-S24-22-840-UZTD-SI,LT-LEDH-SR5P-S-G2-S36-22-840-UZTD-SI,LT-LEDH-SR5P-S-G2-S48-22-840-UZTD-SI,LT-LEDH-SR5P-S-G2-S12-10-827-UZTD-WH,LT-LEDH-SR5P-S-G2-S12-10-827-UZTD-BL,LT-LEDH-SR5P-S-G2-S12-10-827-UZTD-BR,LT-LEDH-SR5P-S-G2-S12-10-827-UZTD-SI,LT-LEDH-SR5P-S-G2-S12-10-830-UZTD-WH,LT-LEDH-SR5P-S-G2-S12-10-830-UZTD-BL,LT-LEDH-SR5P-S-G2-S12-10-830-UZTD-BR,LT-LEDH-SR5P-S-G2-S12-10-830-UZTD-SI,LT-LEDH-SR5P-S-G2-S12-10-835-UZTD-WH,LT-LEDH-SR5P-S-G2-S12-10-835-UZTD-BL,LT-LEDH-SR5P-S-G2-S12-10-835-UZTD-BR,LT-LEDH-SR5P-S-G2-S12-10-835-UZTD-SI,LT-LEDH-SR5P-S-G2-S12-10-840-UZTD-WH,LT-LEDH-SR5P-S-G2-S12-10-840-UZTD-BL,LT-LEDH-SR5P-S-G2-S12-10-840-UZTD-BR,LT-LEDH-SR5P-S-G2-S12-10-840-UZTD-SI,LT-LEDH-SR5P-S-G2-S18-10-827-UZTD-WH,LT-LEDH-SR5P-S-G2-S18-10-827-UZTD-BL,LT-LEDH-SR5P-S-G2-S18-10-827-UZTD-BR,LT-LEDH-SR5P-S-G2-S18-10-827-UZTD-SI,LT-LEDH-SR5P-S-G2-S18-10-830-UZTD-WH,LT-LEDH-SR5P-S-G2-S18-10-830-UZTD-BL,LT-LEDH-SR5P-S-G2-S18-10-830-UZTD-BR,LT-LEDH-SR5P-S-G2-S18-10-830-UZTD-SI,LT-LEDH-SR5P-S-G2-S18-10-835-UZTD-WH,LT-LEDH-SR5P-S-G2-S18-10-835-UZTD-BL,LT-LEDH-SR5P-S-G2-S18-10-835-UZTD-BR,LT-LEDH-SR5P-S-G2-S18-10-835-UZTD-SI,LT-LEDH-SR5P-S-G2-S18-10-840-UZTD-WH,LT-LEDH-SR5P-S-G2-S18-10-840-UZTD-BL,LT-LEDH-SR5P-S-G2-S18-10-840-UZTD-BR,LT-LEDH-SR5P-S-G2-S18-10-840-UZTD-SI,LT-LEDH-SR5P-S-G2-S24-10-827-UZTD-WH,LT-LEDH-SR5P-S-G2-S24-10-827-UZTD-BL,LT-LEDH-SR5P-S-G2-S24-10-827-UZTD-BR,LT-LEDH-SR5P-S-G2-S24-10-827-UZTD-SI,LT-LEDH-SR5P-S-G2-S24-10-830-UZTD-WH,LT-LEDH-SR5P-S-G2-S24-10-830-UZTD-BL,LT-LEDH-SR5P-S-G2-S24-10-830-UZTD-BR,LT-LEDH-SR5P-S-G2-S24-10-830-UZTD-SI"
5724,LT-LEDH-SR5P,"LT-LEDH-SR5P-G2-48-22-830-UZT-BR,LT-LEDH-SR5P-G2-48-22-830-UZT-SI,LT-LEDH-SR5P-G2-48-22-835-UZT-WH,LT-LEDH-SR5P-G2-48-22-835-UZT-BL,LT-LEDH-SR5P-G2-48-22-835-UZT-BR,LT-LEDH-SR5P-G2-48-22-835-UZT-SI,LT-LEDH-SR5P-G2-48-22-840-UZT-WH,LT-LEDH-SR5P-G2-48-22-840-UZT-BL,LT-LEDH-SR5P-G2-48-22-840-UZT-BR,LT-LEDH-SR5P-G2-48-22-840-UZT-SI"
5741,LT-LEDH-SR5P-C-UZTD,"LT-LEDH-SR5P-G2-C58-10-830-UZT-BR,LT-LEDH-SR5P-G2-C58-10-830-UZT-SI,LT-LEDH-SR5P-G2-C58-10-835-UZT-WH,LT-LEDH-SR5P-G2-C58-10-835-UZT-BL,LT-LEDH-SR5P-G2-C58-10-835-UZT-BR,LT-LEDH-SR5P-G2-C58-10-835-UZT-SI,LT-LEDH-SR5P-G2-C58-10-840-UZT-WH,LT-LEDH-SR5P-G2-C58-10-840-UZT-BL,LT-LEDH-SR5P-G2-C58-10-840-UZT-BR,LT-LEDH-SR5P-G2-C58-10-840-UZT-SI,LT-LEDH-SR5P-G2-C108-10-827-UZT-WH,LT-LEDH-SR5P-G2-C108-10-827-UZT-BL,LT-LEDH-SR5P-G2-C108-10-827-UZT-BR,LT-LEDH-SR5P-G2-C108-10-827-UZT-SI,LT-LEDH-SR5P-G2-C108-10-830-UZT-WH,LT-LEDH-SR5P-G2-C108-10-830-UZT-BL,LT-LEDH-SR5P-G2-C108-10-830-UZT-BR,LT-LEDH-SR5P-G2-C108-10-830-UZT-SI,LT-LEDH-SR5P-G2-C108-10-835-UZT-WH,LT-LEDH-SR5P-G2-C108-10-835-UZT-BL,LT-LEDH-SR5P-G2-C108-10-835-UZT-BR,LT-LEDH-SR5P-G2-C108-10-835-UZT-SI,LT-LEDH-SR5P-G2-C108-10-840-UZT-WH,LT-LEDH-SR5P-G2-C108-10-840-UZT-BL,LT-LEDH-SR5P-G2-C108-10-840-UZT-BR,LT-LEDH-SR5P-G2-C108-10-840-UZT-SI,LT-LEDH-SR5P-G2-C128-10-827-UZT-WH,LT-LEDH-SR5P-G2-C128-10-827-UZT-BL,LT-LEDH-SR5P-G2-C128-10-827-UZT-BR,LT-LEDH-SR5P-G2-C128-10-827-UZT-SI,LT-LEDH-SR5P-G2-C128-10-830-UZT-WH,LT-LEDH-SR5P-G2-C128-10-830-UZT-BL,LT-LEDH-SR5P-G2-C128-10-830-UZT-BR,LT-LEDH-SR5P-G2-C128-10-830-UZT-SI,LT-LEDH-SR5P-G2-C128-10-835-UZT-WH,LT-LEDH-SR5P-G2-C128-10-835-UZT-BL,LT-LEDH-SR5P-G2-C128-10-835-UZT-BR,LT-LEDH-SR5P-G2-C128-10-835-UZT-SI,LT-LEDH-SR5P-G2-C128-10-840-UZT-WH,LT-LEDH-SR5P-G2-C128-10-840-UZT-BL,LT-LEDH-SR5P-G2-C128-10-840-UZT-BR,LT-LEDH-SR5P-G2-C128-10-840-UZT-SI"
5746,LT-LEDH-SR6P-UZTD,"LT-LEDH-SR6P-G2-12-22-840-UZTD-BR,LT-LEDH-SR6P-G2-18-22-840-UZTD-BR,LT-LEDH-SR6P-G2-24-22-840-UZTD-BR,LT-LEDH-SR6P-G2-36-22-840-UZTD-BR,LT-LEDH-SR6P-G2-48-22-840-UZTD-BR,LT-LEDH-SR6P-G2-12-22-840-UZTD-SI,LT-LEDH-SR6P-G2-18-22-840-UZTD-SI,LT-LEDH-SR6P-G2-24-22-840-UZTD-SI,LT-LEDH-SR6P-G2-36-22-840-UZTD-SI,LT-LEDH-SR6P-G2-48-22-840-UZTD-SI,LT-LEDH-SR6P-G2-12-32-827-UZTD-WH,LT-LEDH-SR6P-G2-18-32-827-UZTD-WH,LT-LEDH-SR6P-G2-24-32-827-UZTD-WH,LT-LEDH-SR6P-G2-36-32-827-UZTD-WH,LT-LEDH-SR6P-G2-48-32-827-UZTD-WH,LT-LEDH-SR6P-G2-12-32-827-UZTD-BK,LT-LEDH-SR6P-G2-18-32-827-UZTD-BK,LT-LEDH-SR6P-G2-24-32-827-UZTD-BK,LT-LEDH-SR6P-G2-36-32-827-UZTD-BK,LT-LEDH-SR6P-G2-48-32-827-UZTD-BK,LT-LEDH-SR6P-G2-12-32-827-UZTD-BR,LT-LEDH-SR6P-G2-18-32-827-UZTD-BR,LT-LEDH-SR6P-G2-24-32-827-UZTD-BR,LT-LEDH-SR6P-G2-36-32-827-UZTD-BR,LT-LEDH-SR6P-G2-48-32-827-UZTD-BR,LT-LEDH-SR6P-G2-12-32-827-UZTD-SI,LT-LEDH-SR6P-G2-18-32-827-UZTD-SI,LT-LEDH-SR6P-G2-24-32-827-UZTD-SI,LT-LEDH-SR6P-G2-36-32-827-UZTD-SI,LT-LEDH-SR6P-G2-48-32-827-UZTD-SI,LT-LEDH-SR6P-G2-12-32-830-UZTD-WH,LT-LEDH-SR6P-G2-18-32-830-UZTD-WH,LT-LEDH-SR6P-G2-24-32-830-UZTD-WH,LT-LEDH-SR6P-G2-36-32-830-UZTD-WH,LT-LEDH-SR6P-G2-48-32-830-UZTD-WH,LT-LEDH-SR6P-G2-12-32-830-UZTD-BK,LT-LEDH-SR6P-G2-18-32-830-UZTD-BK,LT-LEDH-SR6P-G2-24-32-830-UZTD-BK,LT-LEDH-SR6P-G2-36-32-830-UZTD-BK,LT-LEDH-SR6P-G2-48-32-830-UZTD-BK,LT-LEDH-SR6P-G2-12-32-830-UZTD-BR,LT-LEDH-SR6P-G2-18-32-830-UZTD-BR,LT-LEDH-SR6P-G2-24-32-830-UZTD-BR,LT-LEDH-SR6P-G2-36-32-830-UZTD-BR,LT-LEDH-SR6P-G2-48-32-830-UZTD-BR,LT-LEDH-SR6P-G2-12-32-830-UZTD-SI,LT-LEDH-SR6P-G2-18-32-830-UZTD-SI,LT-LEDH-SR6P-G2-24-32-830-UZTD-SI,LT-LEDH-SR6P-G2-36-32-830-UZTD-SI,LT-LEDH-SR6P-G2-48-32-830-UZTD-SI"
5756,LT-LEDH-SR6P-S-UTD,"LT-LEDH-SR6P-G2-S12-22-840-UTD-BR,LT-LEDH-SR6P-G2-S18-22-840-UTD-BR,LT-LEDH-SR6P-G2-S24-22-840-UTD-BR,LT-LEDH-SR6P-G2-S36-22-840-UTD-BR,LT-LEDH-SR6P-G2-S48-22-840-UTD-BR,LT-LEDH-SR6P-G2-S12-22-840-UTD-SI,LT-LEDH-SR6P-G2-S18-22-840-UTD-SI,LT-LEDH-SR6P-G2-S24-22-840-UTD-SI,LT-LEDH-SR6P-G2-S36-22-840-UTD-SI,LT-LEDH-SR6P-G2-S48-22-840-UTD-SI,LT-LEDH-SR6P-G2-S12-32-827-UTD-WH,LT-LEDH-SR6P-G2-S18-32-827-UTD-WH,LT-LEDH-SR6P-G2-S24-32-827-UTD-WH,LT-LEDH-SR6P-G2-S36-32-827-UTD-WH,LT-LEDH-SR6P-G2-S48-32-827-UTD-WH,LT-LEDH-SR6P-G2-S12-32-827-UTD-BK,LT-LEDH-SR6P-G2-S18-32-827-UTD-BK,LT-LEDH-SR6P-G2-S24-32-827-UTD-BK,LT-LEDH-SR6P-G2-S36-32-827-UTD-BK,LT-LEDH-SR6P-G2-S48-32-827-UTD-BK,LT-LEDH-SR6P-G2-S12-32-827-UTD-BR,LT-LEDH-SR6P-G2-S18-32-827-UTD-BR,LT-LEDH-SR6P-G2-S24-32-827-UTDS-BR,LT-LEDH-SR6P-G2-S36-32-827-UTD-BR,LT-LEDH-SR6P-G2-S48-32-827-UTD-BR,LT-LEDH-SR6P-G2-S12-32-827-UTD-SI,LT-LEDH-SR6P-G2-S18-32-827-UTD-SI,LT-LEDH-SR6P-G2-S24-32-827-UTD-SI,LT-LEDH-SR6P-G2-S36-32-827-UTD-SI,LT-LEDH-SR6P-G2-S48-32-827-UTD-SI,LT-LEDH-SR6P-G2-S12-32-830-UTD-WH,LT-LEDH-SR6P-G2-S18-32-830-UTD-WH,LT-LEDH-SR6P-G2-S24-32-830-UTD-WH,LT-LEDH-SR6P-G2-S36-32-830-UTD-WH,LT-LEDH-SR6P-G2-S48-32-830-UTD-WH,LT-LEDH-SR6P-G2-S12-32-830-UTD-BK,LT-LEDH-SR6P-G2-S18-32-830-UTD-BK,LT-LEDH-SR6P-G2-S24-32-830-UTD-BK,LT-LEDH-SR6P-G2-S36-32-830-UTD-BK,LT-LEDH-SR6P-G2-S48-32-830-UTD-BK,LT-LEDH-SR6P-G2-S12-32-830-UTD-BR,LT-LEDH-SR6P-G2-S18-32-830-UTD-BR,LT-LEDH-SR6P-G2-S24-32-830-UTD-BR,LT-LEDH-SR6P-G2-S36-32-830-UTD-BR,LT-LEDH-SR6P-G2-S48-32-830-UTD-BR,LT-LEDH-SR6P-G2-S12-32-830-UTD-SI,LT-LEDH-SR6P-G2-S18-32-830-UTD-SI,LT-LEDH-SR6P-G2-S24-32-830-UTD-SI,LT-LEDH-SR6P-G2-S36-32-830-UTD-SI,LT-LEDH-SR6P-G2-S48-32-830-UTD-SI"
