product_id,parent_sku,child_sku
3025,TF-VAN48L,"TF-VAN48L-S48W4000LDMV-35K-TO,TF-VAN48L-S48W4000LDMV-35K-WM,TF-VAN48L-S48W4000LDMV-35K-BW,TF-VAN48L-S48W4000LDMV-35K-BG,TF-VAN48L-S48W4000LDMV-40K-SW,TF-VAN48L-S48W4000LDMV-40K-IV,TF-VAN48L-S48W4000LDMV-40K-VG,TF-VAN48L-S48W4000LDMV-40K-PM,TF-VAN48L-S48W4000LDMV-40K-AL,TF-VAN48L-S48W4000LDMV-40K-TO,TF-VAN48L-S48W4000LDMV-40K-WM,TF-VAN48L-S48W4000LDMV-40K-BW,TF-VAN48L-S48W4000LDMV-40K-BG,TF-VAN48L-S48W4000LDMV-50K-SW,TF-VAN48L-S48W4000LDMV-50K-IV,TF-VAN48L-S48W4000LDMV-50K-VG,TF-VAN48L-S48W4000LDMV-50K-PM,TF-VAN48L-S48W4000LDMV-50K-AL,TF-VAN48L-S48W4000LDMV-50K-TO,TF-VAN48L-S48W4000LDMV-50K-WM,TF-VAN48L-S48W4000LDMV-50K-BW,TF-VAN48L-S48W4000LDMV-50K-BG,TF-VAN48L-S57W4500LDMV-30K-SW,TF-VAN48L-S57W4500LDMV-30K-IV,TF-VAN48L-S57W4500LDMV-30K-VG,TF-VAN48L-S57W4500LDMV-30K-PM,TF-VAN48L-S57W4500LDMV-30K-AL,TF-VAN48L-S57W4500LDMV-30K-TO,TF-VAN48L-S57W4500LDMV-30K-WM,TF-VAN48L-S57W4500LDMV-30K-BW,TF-VAN48L-S57W4500LDMV-30K-BG,TF-VAN48L-S57W4500LDMV-35K-SW,TF-VAN48L-S57W4500LDMV-35K-IV,TF-VAN48L-S57W4500LDMV-35K-VG,TF-VAN48L-S57W4500LDMV-35K-PM,TF-VAN48L-S57W4500LDMV-35K-AL,TF-VAN48L-S57W4500LDMV-35K-TO,TF-VAN48L-S57W4500LDMV-35K-WM,TF-VAN48L-S57W4500LDMV-35K-BW,TF-VAN48L-S57W4500LDMV-35K-BG,TF-VAN48L-S57W4500LDMV-40K-SW,TF-VAN48L-S57W4500LDMV-40K-IV,TF-VAN48L-S57W4500LDMV-40K-VG,TF-VAN48L-S57W4500LDMV-40K-PM,TF-VAN48L-S57W4500LDMV-40K-AL,TF-VAN48L-S57W4500LDMV-40K-TO,TF-VAN48L-S57W4500LDMV-40K-WM,TF-VAN48L-S57W4500LDMV-40K-BW,TF-VAN48L-S57W4500LDMV-40K-BG,TF-VAN48L-S57W4500LDMV-50K-SW"
3101,DG-PB2D,"DG-PB2D3SQF1X84-U-5K-B,DG-PB2D3SQF1X84-H-3K-B,DG-PB2D3SQF1X84-H-4K-B,DG-PB2D3SQF1X84-H-5K-B,DG-PB2D5SQF1X37-U-3K-B,DG-PB2D5SQF1X37-U-4K-B,DG-PB2D5SQF1X37-U-5K-B,DG-PB2D5SQF1X37-H-3K-B,DG-PB2D5SQF1X37-H-4K-B,DG-PB2D5SQF1X37-H-5K-B,DG-PB2D5SQF1X65-U-3K-B,DG-PB2D5SQF1X65-U-4K-B,DG-PB2D5SQF1X65-U-5K-B,DG-PB2D5SQF1X65-H-3K-B,DG-PB2D5SQF1X65-H-4K-B,DG-PB2D5SQF1X65-H-5K-B,DG-PB2D5SQF1X84-U-3K-B,DG-PB2D5SQF1X84-U-4K-B,DG-PB2D5SQF1X84-U-5K-B,DG-PB2D5SQF1X84-H-3K-B,DG-PB2D5SQF1X84-H-4K-B,DG-PB2D5SQF1X84-H-5K-B"
3103,DG-PB2S,"DG-PB2S-3SQF1X84-U-5K-B,DG-PB2S-3SQF1X84-H-3K-B,DG-PB2S-3SQF1X84-H-4K-B,DG-PB2S-3SQF1X84-H-5K-B,DG-PB2S-5SQF1X37-U-3K-B,DG-PB2S-5SQF1X37-U-4K-B,DG-PB2S-5SQF1X37-U-5K-B,DG-PB2S-5SQF1X37-H-3K-B,DG-PB2S-5SQF1X37-H-4K-B,DG-PB2S-5SQF1X37-H-5K-B,DG-PB2S-5SQF1X65-U-3K-B,DG-PB2S-5SQF1X65-U-4K-B,DG-PB2S-5SQF1X65-U-5K-B,DG-PB2S-5SQF1X65-H-3K-B,DG-PB2S-5SQF1X65-H-4K-B,DG-PB2S-5SQF1X65-H-5K-B,DG-PB2S-5SQF1X84-U-3K-B,DG-PB2S-5SQF1X84-U-4K-B,DG-PB2S-5SQF1X84-U-5K-B,DG-PB2S-5SQF1X84-H-3K-B,DG-PB2S-5SQF1X84-H-4K-B,DG-PB2S-5SQF1X84-H-5K-B"
3106,DG-AS301Q,"DG-AS301Q-F1X65-U-4K-CB,DG-AS301Q-F1X65-U-4K-LB,DG-AS301Q-F1X65-U-5K-CB,DG-AS301Q-F1X65-U-5K-LB,DG-AS301Q-F1X65-H-3K-CB,DG-AS301Q-F1X65-H-3K-LB,DG-AS301Q-F1X65-H-4K-CB,DG-AS301Q-F1X65-H-4K-LB,DG-AS301Q-F1X65-H-5K-CB,DG-AS301Q-F1X65-H-5K-LB,DG-AS301Q-F1X84-U-3K-CB,DG-AS301Q-F1X84-U-3K-LB,DG-AS301Q-F1X84-U-4K-CB,DG-AS301Q-F1X84-U-4K-LB,DG-AS301Q-F1X84-U-5K-CB,DG-AS301Q-F1X84-U-5K-LB,DG-AS301Q-F1X84-H-3K-CB,DG-AS301Q-F1X84-H-3K-LB,DG-AS301Q-F1X84-H-4K-CB,DG-AS301Q-F1X84-H-4K-LB,DG-AS301Q-F1X84-H-5K-CB,DG-AS301Q-F1X84-H-5K-LB"
3168,LT-LEDH-SR5P-UTD,"LT-LEDH-SR5P-UTD-14W-35-BR-12P,LT-LEDH-SR5P-UTD-14W-35-BR-18P,LT-LEDH-SR5P-UTD-14W-35-BR-24P,LT-LEDH-SR5P-UTD-14W-35-BR-36P,LT-LEDH-SR5P-UTD-14W-35-BR-48P,LT-LEDH-SR5P-UTD-14W-35-SL-12P,LT-LEDH-SR5P-UTD-14W-35-SL-18P,LT-LEDH-SR5P-UTD-14W-35-SL-24P,LT-LEDH-SR5P-UTD-14W-35-SL-36P,LT-LEDH-SR5P-UTD-14W-35-SL-48P,LT-LEDH-SR5P-UTD-14W-40-WH-12P,LT-LEDH-SR5P-UTD-14W-40-WH-18P,LT-LEDH-SR5P-UTD-14W-40-WH-24P,LT-LEDH-SR5P-UTD-14W-40-WH-36P,LT-LEDH-SR5P-UTD-14W-40-WH-48P,LT-LEDH-SR5P-UTD-14W-40-BK-12P,LT-LEDH-SR5P-UTD-14W-40-BK-18P,LT-LEDH-SR5P-UTD-14W-40-BK-24P,LT-LEDH-SR5P-UTD-14W-40-BK-36P,LT-LEDH-SR5P-UTD-14W-40-BK-48P,LT-LEDH-SR5P-UTD-14W-40-BR-12P,LT-LEDH-SR5P-UTD-14W-40-BR-18P,LT-LEDH-SR5P-UTD-14W-40-BR-24P,LT-LEDH-SR5P-UTD-14W-40-BR-36P,LT-LEDH-SR5P-UTD-14W-40-BR-48P,LT-LEDH-SR5P-UTD-14W-40-SL-12P,LT-LEDH-SR5P-UTD-14W-40-SL-18P,LT-LEDH-SR5P-UTD-14W-40-SL-24P,LT-LEDH-SR5P-UTD-14W-40-SL-36P,LT-LEDH-SR5P-UTD-14W-40-SL-48P,LT-LEDH-SR5P-UTD-23W-27-WH-12P,LT-LEDH-SR5P-UTD-23W-27-WH-18P,LT-LEDH-SR5P-UTD-23W-27-WH-24P,LT-LEDH-SR5P-UTD-23W-27-WH-36P,LT-LEDH-SR5P-UTD-23W-27-WH-48P,LT-LEDH-SR5P-UTD-23W-27-BK-12P,LT-LEDH-SR5P-UTD-23W-27-BK-18P,LT-LEDH-SR5P-UTD-23W-27-BK-24P,LT-LEDH-SR5P-UTD-23W-27-BK-36P,LT-LEDH-SR5P-UTD-23W-27-BK-48P,LT-LEDH-SR5P-UTD-23W-27-BR-12P,LT-LEDH-SR5P-UTD-23W-27-BR-18P,LT-LEDH-SR5P-UTD-23W-27-BR-24P,LT-LEDH-SR5P-UTD-23W-27-BR-36P,LT-LEDH-SR5P-UTD-23W-27-BR-48P,LT-LEDH-SR5P-UTD-23W-27-SL-12P,LT-LEDH-SR5P-UTD-23W-27-SL-18P,LT-LEDH-SR5P-UTD-23W-27-SL-24P,LT-LEDH-SR5P-UTD-23W-27-SL-36P,LT-LEDH-SR5P-UTD-23W-27-SL-48P"
3173,DG-AFRC30Q,"DG-AFRC30QL1X65-U-3K-L-Z,DG-AFRC30QL1X65-U-3K-L-W,DG-AFRC30QL1X65-U-4K-C-Z,DG-AFRC30QL1X65-U-4K-C-W,DG-AFRC30QL1X65-U-4K-L-Z,DG-AFRC30QL1X65-U-4K-L-W,DG-AFRC30QL1X65-U-5K-C-Z,DG-AFRC30QL1X65-U-5K-C-W,DG-AFRC30QL1X65-U-5K-L-Z,DG-AFRC30QL1X65-U-5K-L-W,DG-AFRC30QL1X65-H-3K-C-Z,DG-AFRC30QL1X65-H-3K-C-W,DG-AFRC30QL1X65-H-3K-L-Z,DG-AFRC30QL1X65-H-3K-L-W,DG-AFRC30QL1X65-H-4K-C-Z,DG-AFRC30QL1X65-H-4K-C-W,DG-AFRC30QL1X65-H-4K-L-Z,DG-AFRC30QL1X65-H-4K-L-W,DG-AFRC30QL1X65-H-5K-C-Z,DG-AFRC30QL1X65-H-5K-C-W,DG-AFRC30QL1X65-H-5K-L-Z,DG-AFRC30QL1X65-H-5K-L-W,DG-AFRC30QF1X65-U-3K-C-Z,DG-AFRC30QF1X65-U-3K-C-W,DG-AFRC30QF1X65-U-3K-L-Z,DG-AFRC30QF1X65-U-3K-L-W,DG-AFRC30QF1X65-U-4K-C-Z,DG-AFRC30QF1X65-U-4K-C-W,DG-AFRC30QF1X65-U-4K-L-Z,DG-AFRC30QF1X65-U-4K-L-W,DG-AFRC30QF1X65-U-5K-C-Z,DG-AFRC30QF1X65-U-5K-C-W,DG-AFRC30QF1X65-U-5K-L-Z,DG-AFRC30QF1X65-U-5K-L-W,DG-AFRC30QF1X65-H-3K-C-Z,DG-AFRC30QF1X65-H-3K-C-W,DG-AFRC30QF1X65-H-3K-L-Z,DG-AFRC30QF1X65-H-3K-L-W,DG-AFRC30QF1X65-H-4K-C-Z,DG-AFRC30QF1X65-H-4K-C-W,DG-AFRC30QF1X65-H-4K-L-Z,DG-AFRC30QF1X65-H-4K-L-W,DG-AFRC30QF1X65-H-5K-C-Z,DG-AFRC30QF1X65-H-5K-C-W,DG-AFRC30QF1X65-H-5K-L-Z,DG-AFRC30QF1X65-H-5K-L-W"
3184,DG-PF71Q,"DG-PF71QF1X84-U-3K-L-B,DG-PF71QF1X84-U-3K-L-Z,DG-PF71QF1X84-U-4K-C-B,DG-PF71QF1X84-U-4K-C-Z,DG-PF71QF1X84-U-4K-L-B,DG-PF71QF1X84-U-4K-L-Z,DG-PF71QF1X84-U-5K-C-B,DG-PF71QF1X84-U-5K-C-Z,DG-PF71QF1X84-U-5K-L-B,DG-PF71QF1X84-U-5K-L-Z,DG-PF71QF1X84-H-3K-C-B,DG-PF71QF1X84-H-3K-C-Z,DG-PF71QF1X84-H-3K-L-B,DG-PF71QF1X84-H-3K-L-Z,DG-PF71QF1X84-H-4K-C-B,DG-PF71QF1X84-H-4K-C-Z,DG-PF71QF1X84-H-4K-L-B,DG-PF71QF1X84-H-4K-L-Z,DG-PF71QF1X84-H-5K-C-B,DG-PF71QF1X84-H-5K-C-Z,DG-PF71QF1X84-H-5K-L-B,DG-PF71QF1X84-H-5K-L-Z"
3187,LT-LEDH-SR8P-UTD,"LT-LEDH-SR8P-G2-12-14-835-UTD-BR,LT-LEDH-SR8P-G2-18-14-835-UTD-BR,LT-LEDH-SR8P-G2-24-14-835-UTD-BR,LT-LEDH-SR8P-G2-36-14-835-UTD-BR,LT-LEDH-SR8P-G2-48-14-835-UTD-BR,LT-LEDH-SR8P-G2-12-14-835-UTD-SI,LT-LEDH-SR8P-G2-18-14-835-UTD-SI,LT-LEDH-SR8P-G2-24-14-835-UTD-SI,LT-LEDH-SR8P-G2-36-14-835-UTD-SI,LT-LEDH-SR8P-G2-48-14-835-UTD-SI,LT-LEDH-SR8P-G2-12-14-840-UTD-WH,LT-LEDH-SR8P-G2-18-14-840-UTD-WH,LT-LEDH-SR8P-G2-24-14-840-UTD-WH,LT-LEDH-SR8P-G2-36-14-840-UTD-WH,LT-LEDH-SR8P-G2-48-14-840-UTD-WH,LT-LEDH-SR8P-G2-12-14-840-UTD-BK,LT-LEDH-SR8P-G2-18-14-840-UTD-BK,LT-LEDH-SR8P-G2-24-14-840-UTD-BK,LT-LEDH-SR8P-G2-36-14-840-UTD-BK,LT-LEDH-SR8P-G2-48-14-840-UTD-BK,LT-LEDH-SR8P-G2-12-14-840-UTD-BR,LT-LEDH-SR8P-G2-18-14-840-UTD-BR,LT-LEDH-SR8P-G2-24-14-840-UTD-BR,LT-LEDH-SR8P-G2-36-14-840-UTD-BR,LT-LEDH-SR8P-G2-48-14-840-UTD-BR,LT-LEDH-SR8P-G2-12-14-840-UTD-SI,LT-LEDH-SR8P-G2-18-14-840-UTD-SI,LT-LEDH-SR8P-G2-24-14-840-UTD-SI,LT-LEDH-SR8P-G2-36-14-840-UTD-SI,LT-LEDH-SR8P-G2-48-14-840-UTD-SI,LT-LEDH-SR8P-G2-12-22-827-UTD-WH,LT-LEDH-SR8P-G2-18-22-827-UTD-WH,LT-LEDH-SR8P-G2-24-22-827-UTD-WH,LT-LEDH-SR8P-G2-36-22-827-UTD-WH,LT-LEDH-SR8P-G2-48-22-827-UTD-WH,LT-LEDH-SR8P-G2-12-22-827-UTD-BK,LT-LEDH-SR8P-G2-18-22-827-UTD-BK,LT-LEDH-SR8P-G2-24-22-827-UTD-BK,LT-LEDH-SR8P-G2-36-22-827-UTD-BK,LT-LEDH-SR8P-G2-48-22-827-UTD-BK,LT-LEDH-SR8P-G2-12-22-827-UTD-BR,LT-LEDH-SR8P-G2-18-22-827-UTD-BR,LT-LEDH-SR8P-G2-24-22-827-UTD-BR,LT-LEDH-SR8P-G2-36-22-827-UTD-BR,LT-LEDH-SR8P-G2-48-22-827-UTD-BR,LT-LEDH-SR8P-G2-12-22-827-UTD-SI,LT-LEDH-SR8P-G2-18-22-827-UTD-SI,LT-LEDH-SR8P-G2-24-22-827-UTD-SI,LT-LEDH-SR8P-G2-36-22-827-UTD-SI,LT-LEDH-SR8P-G2-48-22-827-UTD-SI"
3199,LT-LEDH-SR8C-UZTD,"LT-LEDH-SR8C-G2-32-827-UZTD-BR,LT-LEDH-SR8C-G2-32-827-UZTD-SI,LT-LEDH-SR8C-G2-32-830-UZTD-WH,LT-LEDH-SR8C-G2-32-830-UZTD-BK,LT-LEDH-SR8C-G2-32-830-UZTD-BR,LT-LEDH-SR8C-G2-32-830-UZTD-SI,LT-LEDH-SR8C-G2-32-835-UZTD-WH,LT-LEDH-SR8C-G2-32-835-UZTD-BK,LT-LEDH-SR8C-G2-32-835-UZTD-BR,LT-LEDH-SR8C-G2-32-835-UZTD-SI,LT-LEDH-SR8C-G2-32-840-UZTD-WH,LT-LEDH-SR8C-G2-32-840-UZTD-BK,LT-LEDH-SR8C-G2-32-840-UZTD-BR,LT-LEDH-SR8C-G2-32-840-UZTD-SI,LT-LEDH-SR8C-G2-44-827-UZTD-WH,LT-LEDH-SR8C-G2-44-827-UZTD-BL,LT-LEDH-SR8C-G2-44-827-UZTD-BR,LT-LEDH-SR8C-G2-44-827-UZTD-SI,LT-LEDH-SR8C-G2-44-830-UZTD-WH,LT-LEDH-SR8C-G2-44-830-UZTD-BL,LT-LEDH-SR8C-G2-44-830-UZTD-BR,LT-LEDH-SR8C-G2-44-830-UZTD-SI,LT-LEDH-SR8C-G2-44-835-UZTD-WH,LT-LEDH-SR8C-G2-44-835-UZTD-BL,LT-LEDH-SR8C-G2-44-835-UZTD-BR,LT-LEDH-SR8C-G2-44-835-UZTD-SI,LT-LEDH-SR8C-G2-44-840-UZTD-WH,LT-LEDH-SR8C-G2-44-840-UZTD-BL,LT-LEDH-SR8C-G2-44-840-UZTD-BR,LT-LEDH-SR8C-G2-44-840-UZTD-SI"
3203,LT-LEDH-SR8W-UZTD,"LT-LEDH-SR8W-G2-32-827-UZTD-BR,LT-LEDH-SR8W-G2-32-827-UZTD-SI,LT-LEDH-SR8W-G2-32-830-UZTD-WH,LT-LEDH-SR8W-G2-32-830-UZTD-BK,LT-LEDH-SR8W-G2-32-830-UZTD-BR,LT-LEDH-SR8W-G2-32-830-UZTD-SI,LT-LEDH-SR8W-G2-32-835-UZTD-WH,LT-LEDH-SR8W-G2-32-835-UZTD-BK,LT-LEDH-SR8W-G2-32-835-UZTD-BR,LT-LEDH-SR8W-G2-32-835-UZTD-SI,LT-LEDH-SR8W-G2-32-840-UZTD-WH,LT-LEDH-SR8W-G2-32-840-UZTD-BK,LT-LEDH-SR8W-G2-32-840-UZTD-BR,LT-LEDH-SR8W-G2-32-840-UZTD-SI,LT-LEDH-SR8W-G2-44-827-UZTD-WH,LT-LEDH-SR8W-G2-44-827-UZTD-BL,LT-LEDH-SR8W-G2-44-827-UZTD-BR,LT-LEDH-SR8W-G2-44-827-UZTD-SI,LT-LEDH-SR8W-G2-44-830-UZTD-WH,LT-LEDH-SR8W-G2-44-830-UZTD-BL,LT-LEDH-SR8W-G2-44-830-UZTD-BR,LT-LEDH-SR8W-G2-44-830-UZTD-SI,LT-LEDH-SR8W-G2-44-835-UZTD-WH,LT-LEDH-SR8W-G2-44-835-UZTD-BL,LT-LEDH-SR8W-G2-44-835-UZTD-BR,LT-LEDH-SR8W-G2-44-835-UZTD-SI,LT-LEDH-SR8W-G2-44-840-UZTD-WH,LT-LEDH-SR8W-G2-44-840-UZTD-BL,LT-LEDH-SR8W-G2-44-840-UZTD-BR,LT-LEDH-SR8W-G2-44-840-UZTD-SI"
3205,DG-WPR25OFQ,"DG-WPR25OFQ-F1X25-H-4KL-Z,DG-WPR25OFQ-F1X25-H-4KL-W,DG-WPR25OFQ-F1X25-H-5KL-Z,DG-WPR25OFQ-F1X25-H-5KL-W"
3206,LT-LEDH-SR8P-UZTD,"LT-LEDH-SR8P-G2-12-10-835-UZTD-BR,LT-LEDH-SR8P-G2-18-10-835-UZTD-BR,LT-LEDH-SR8P-G2-24-10-835-UZTD-BR,LT-LEDH-SR8P-G2-36-10-835-UZTD-BR,LT-LEDH-SR8P-G2-48-10-835-UZTD-BR,LT-LEDH-SR8P-G2-12-10-835-UZTD-SI,LT-LEDH-SR8P-G2-18-10-835-UZTD-SI,LT-LEDH-SR8P-G2-24-10-835-UZTD-SI,LT-LEDH-SR8P-G2-36-10-835-UZTD-SI,LT-LEDH-SR8P-G2-48-10-835-UZTD-SI,LT-LEDH-SR8P-G2-12-10-840-UZTD-WH,LT-LEDH-SR8P-G2-18-10-840-UZTD-WH,LT-LEDH-SR8P-G2-24-10-840-UZTD-WH,LT-LEDH-SR8P-G2-36-10-840-UZTD-WH,LT-LEDH-SR8P-G2-48-10-840-UZTD-WH,LT-LEDH-SR8P-G2-12-10-840-UZTD-BK,LT-LEDH-SR8P-G2-18-10-840-UZTD-BK,LT-LEDH-SR8P-G2-24-10-840-UZTD-BK,LT-LEDH-SR8P-G2-36-10-840-UZTD-BK,LT-LEDH-SR8P-G2-48-10-840-UZTD-BK,LT-LEDH-SR8P-G2-12-10-840-UZTD-BR,LT-LEDH-SR8P-G2-18-10-840-UZTD-BR,LT-LEDH-SR8P-G2-24-10-840-UZTD-BR,LT-LEDH-SR8P-G2-36-10-840-UZTD-BR,LT-LEDH-SR8P-G2-48-10-840-UZTD-BR,LT-LEDH-SR8P-G2-12-10-840-UZTD-SI,LT-LEDH-SR8P-G2-18-10-840-UZTD-SI,LT-LEDH-SR8P-G2-24-10-840-UZTD-SI,LT-LEDH-SR8P-G2-36-10-840-UZTD0-SI,LT-LEDH-SR8P-G2-48-10-840-UZTD-SI,LT-LEDH-SR8P-G2-12-14-827-UZTD-WH,LT-LEDH-SR8P-G2-18-14-827-UZTD-WH,LT-LEDH-SR8P-G2-24-14-827-UZTD-WH,LT-LEDH-SR8P-G2-36-14-827-UZTD-WH,LT-LEDH-SR8P-G2-48-14-827-UZTD-WH,LT-LEDH-SR8P-G2-12-14-827-UZTD-BK,LT-LEDH-SR8P-G2-18-14-827-UZTD-BK,LT-LEDH-SR8P-G2-G2-24-14-827-UZTD-BK,LT-LEDH-SR8P-G2-36-14-827-UZTD-BK,LT-LEDH-SR8P-G2-48-14-827-UZTD-BK,LT-LEDH-SR8P-G2-12-14-827-UZTD-BR,LT-LEDH-SR8P-G2-18-14-827-UZTD-BR,LT-LEDH-SR8P-G2-24-14-827-UZTD-BR,LT-LEDH-SR8P-G2-36-14-827-UZTD-BR,LT-LEDH-SR8P-G2-48-14-827-UZTD-BR,LT-LEDH-SR8P-G2-12-14-827-UZTD-SI,LT-LEDH-SR8P-G2-18-14-827-UZTD-SI,LT-LEDH-SR8P-G2-24-14-827-UZTD-SI,LT-LEDH-SR8P-G2-36-14-827-UZTD-SI,LT-LEDH-SR8P-G2-48-14-827-UZTD-SI"
3208,DG-WPR25HCQ,"DG-WPR25HCQ-F1X25-H-4KL-Z,DG-WPR25HCQ-F1X25-H-4KL-W,DG-WPR25HCQ-F1X25-H-5KL-Z,DG-WPR25HCQ-F1X25-H-5KL-W"
3209,DG-WPR25GRQ,"WPR25GRQ-F1X25-H-4KL-Z,WPR25GRQ-F1X25-H-4KL-W,WPR25GRQ-F1X25-H-5KL-Z,WPR25GRQ-F1X25-H-5KL-W"
3210,DG-B2Q,"DG-B2QF1X34-U-3K-L-Z,DG-B2QF1X34-U-3K-L-B,DG-B2QF1X34-U-4K-C-Z,DG-B2QF1X34-U-4K-C-B,DG-B2QF1X34-U-4K-L-Z,DG-B2QF1X34-U-4K-L-B,DG-B2QF1X34-C-3K-C-Z,DG-B2QF1X34-C-3K-C-B,DG-B2QF1X34-C-3K-L-Z,DG-B2QF1X34-C-3K-L-B,DG-B2QF1X34-C-4K-C-Z,DG-B2QF1X34-C-4K-C-B,DG-B2QF1X34-C-4K-L-Z,DG-B2QF1X34-C-4K-L-B,DG-B2QF1X34-H-3K-C-Z,DG-B2QF1X34-H-3K-C-B,DG-B2QF1X34-H-3K-L-Z,DG-B2QF1X34-H-3K-L-B,DG-B2QF1X34-H-4K-C-Z,DG-B2QF1X34-H-4K-C-B,DG-B2QF1X34-H-4K-L-Z,DG-B2QF1X34-H-4K-L-B"
3215,DG-B1Q,"DG-B1QF1X34-U-3K-L-Z,DG-B1QF1X34-U-3K-L-B,DG-B1QF1X34-U-4K-C-Z,DG-B1QF1X34-U-4K-C-B,DG-B1QF1X34-U-4K-L-Z,DG-B1QF1X34-U-4K-L-B,DG-B1QF1X34-C-3K-C-Z,DG-B1QF1X34-C-3K-C-B,DG-B1QF1X34-C-3K-L-Z,DG-B1QF1X34-C-3K-L-B,DG-B1QF1X34-C-4K-C-Z,DG-B1QF1X34-C-4K-C-B,DG-B1QF1X34-C-4K-L-Z,DG-B1QF1X34-C-4K-L-B,DG-B1QF1X34-H-3K-H-Z,DG-B1QF1X34-H-3K-H-B,DG-B1QF1X34-H-3K-L-Z,DG-B1QF1X34-H-3K-L-B,DG-B1QF1X34-H-4K-H-Z,DG-B1QF1X34-H-4K-H-B,DG-B1QF1X34-H-4K-L-Z,DG-B1QF1X34-H-4K-L-B"
3245,LT-LEDMCL-1LM,"LT-LEDMCL-1LM-30W-4000K-120V-W60,LT-LEDMCL-1LM-30W-4000K-277V-N28,LT-LEDMCL-1LM-30W-4000K-277V-M28,LT-LEDMCL-1LM-30W-4000K-277V-W60,LT-LEDMCL-1LM-40W-3000K-120V-N28,LT-LEDMCL-1LM-40W-3000K-120V-M28,LT-LEDMCL-1LM-40W-3000K-120V-W60,LT-LEDMCL-1LM-40W-3000K-277V-N28,LT-LEDMCL-1LM-40W-3000K-277V-M28,LT-LEDMCL-1LM-40W-3000K-277V-W60,LT-LEDMCL-1LM-40W-3500K-120V-N28,LT-LEDMCL-1LM-40W-3500K-120V-M28,LT-LEDMCL-1LM-40W-3500K-120V-W60,LT-LEDMCL-1LM-40W-3500K-277V-N28,LT-LEDMCL-1LM-40W-3500K-277V-M28,LT-LEDMCL-1LM-40W-3500K-277V-W60,LT-LEDMCL-1LM-40W-4000K-120V-N28,LT-LEDMCL-1LM-40W-4000K-120V-M28,LT-LEDMCL-1LM-40W-4000K-120V-W60,LT-LEDMCL-1LM-40W-4000K-277V-N28,LT-LEDMCL-1LM-40W-4000K-277V-M28,LT-LEDMCL-1LM-40W-4000K-277V-W60"
3251,LT-LEDMCL-2LM,"LT-LEDMCL-2LM-30W-4000K-120V-W60,LT-LEDMCL-2LM-30W-4000K-277V-N28,LT-LEDMCL-2LM-30W-4000K-277V-M36,LT-LEDMCL-2LM-30W-4000K-277V-W60,LT-LEDMCL-2LM-40W-3000K-120V-N28,LT-LEDMCL-2LM-40W-3000K-120V-M36,LT-LEDMCL-2LM-40W-3000K-120V-W60,LT-LEDMCL-2LM-40W-3000K-277V-N28,LT-LEDMCL-2LM-40W-3000K-277V-M36,LT-LEDMCL-2LM-40W-3000K-277V-W60,LT-LEDMCL-2LM-40W-3500K-120V-N28,LT-LEDMCL-2LM-40W-3500K-120V-M36,LT-LEDMCL-2LM-40W-3500K-120V-W60,LT-LEDMCL-2LM-40W-3500K-277V-N28,LT-LEDMCL-2LM-40W-3500K-277V-M36,LT-LEDMCL-2LM-40W-3500K-277V-W60,LT-LEDMCL-2LM-40W-4000K-120V-N28,LT-LEDMCL-2LM-40W-4000K-120V-M36,LT-LEDMCL-2LM-40W-4000K-120V-W60,LT-LEDMCL-2LM-40W-4000K-277V-N28,LT-LEDMCL-2LM-40W-4000K-277V-M36,LT-LEDMCL-2LM-40W-4000K-277V-W60"
3252,LT-LEDMCL-3LM,"LT-LEDMCL-3LM-30W-4000K-120V-W60,LT-LEDMCL-3LM-30W-4000K-277V-N28,LT-LEDMCL-3LM-30W-4000K-277V-M36,LT-LEDMCL-3LM-30W-4000K-277V-W60,LT-LEDMCL-3LM-40W-3000K-120V-N28,LT-LEDMCL-3LM-40W-3000K-120V-M36,LT-LEDMCL-3LM-40W-3000K-120V-W60,LT-LEDMCL-3LM-40W-3000K-277V-N28,LT-LEDMCL-3LM-40W-3000K-277V-M36,LT-LEDMCL-3LM-40W-3000K-277V-W60,LT-LEDMCL-3LM-40W-3500K-120V-N28,LT-LEDMCL-3LM-40W-3500K-120V-M36,LT-LEDMCL-3LM-40W-3500K-120V-W60,LT-LEDMCL-3LM-40W-3500K-277V-N28,LT-LEDMCL-3LM-40W-3500K-277V-M36,LT-LEDMCL-3LM-40W-3500K-277V-W60,LT-LEDMCL-3LM-40W-4000K-120V-N28,LT-LEDMCL-3LM-40W-4000K-120V-M36,LT-LEDMCL-3LM-40W-4000K-120V-W60,LT-LEDMCL-3LM-40W-4000K-277V-N28,LT-LEDMCL-3LM-40W-4000K-277V-M36,LT-LEDMCL-3LM-40W-4000K-277V-W60"
